,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,conda_dependent_project_count,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
118,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2022-07-20 03:28:51.000000,2021-10-19 16:52:05,165.0,,85.0,26.0,89.0,44.0,115.0,924.0,2021-04-10 13:07:39.934,3.0.9,,12728.0,11.0,3.0,3.0,17.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,2021-04-10 13:07:22.000,,6457.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,5994.0,2.0,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934,,5872.0,,,,,,,,,,,,,,,,
119,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,264.0,,91.0,20.0,29.0,39.0,29.0,825.0,2017-11-16 17:59:43.000,1.5.1,,4488.0,26.0,210.0,182.0,7.0,https://pypi.org/project/notedown,2017-11-16 17:59:43.000,28.0,3799.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,33790.0,3.0,,,,,,,,,,,,,,,,,,,,,,
120,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,21,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-07-20 08:55:24.000000,2021-12-14 18:02:31,295.0,,62.0,19.0,112.0,60.0,57.0,497.0,2021-08-13 08:05:12.035,0.5.0,,53140.0,22.0,16.0,3.0,10.0,https://pypi.org/project/ipysheet,2021-08-11 12:28:11.000,13.0,48080.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,51597.0,3.0,,ipysheet,https://www.npmjs.com/package/ipysheet,2021-08-13 08:05:12.035,,3832.0,,,,,,,,,,,,,,,,
121,Matlab Kernel,Jupyter Kernel for Matlab.,https://github.com/Calysto/matlab_kernel,,kernels,21,True,matlab_kernel,calysto/matlab_kernel,conda-forge/matlab_kernel,https://github.com/Calysto/matlab_kernel,BSD-3-Clause,2015-01-31 12:51:06.000,2022-05-09 13:29:20.018000,2022-05-09 10:21:01,216.0,3.0,73.0,22.0,33.0,26.0,104.0,434.0,2022-05-09 10:21:42.000,0.17.1,,3030.0,56.0,5.0,,18.0,https://pypi.org/project/matlab_kernel,2022-05-09 10:21:12.000,5.0,2140.0,https://anaconda.org/conda-forge/matlab_kernel,2022-05-09 13:29:20.018,17809.0,2.0,,,,,,,,,,,,,,,,,,,,,,
122,nbtutor,Visualize Python code execution (line-by-line) in Jupyter Notebook cells.,https://github.com/lgpage/nbtutor,,widgets,21,True,nbtutor,lgpage/nbtutor,conda-forge/nbtutor,https://github.com/lgpage/nbtutor,BSD-3-Clause,2016-11-07 14:08:25.000,2022-04-19 19:03:10.872000,2022-04-04 19:36:18,182.0,,38.0,22.0,32.0,19.0,24.0,402.0,2022-04-19 10:58:08.000,2.0.3,,1720.0,8.0,30.0,27.0,3.0,https://pypi.org/project/nbtutor,2022-04-19 10:58:08.000,3.0,132.0,https://anaconda.org/conda-forge/nbtutor,2022-04-19 19:03:10.872,106418.0,3.0,,,,,,,,,,,,,,,,,,,,,,
123,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,False,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,96.0,,64.0,24.0,8.0,4.0,49.0,401.0,2020-06-09 08:23:50.000,0.8.0,,5184.0,16.0,344.0,322.0,8.0,https://pypi.org/project/appmode,2020-06-09 08:23:50.000,22.0,2150.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,169950.0,2.0,,,,,,,,,,,,,,,,,,,,,,
124,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,21,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-07-25 20:14:03.000000,2022-07-06 13:32:04,203.0,9.0,73.0,8.0,78.0,35.0,27.0,320.0,2021-12-06 09:34:12.000,0.6.1,59.0,38736.0,5.0,3.0,,22.0,https://pypi.org/project/jupyter-resource-usage,2021-12-06 09:34:10.000,3.0,20725.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,496854.0,2.0,,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2021-12-06 09:34:07.883,,265.0,,,,,,,,,,,,,,,,
125,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,21,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2022-07-21 15:26:50.000000,2021-11-19 12:06:20,676.0,,56.0,21.0,413.0,64.0,87.0,293.0,2021-10-26 10:05:57.827,0.8.2,,5995.0,6.0,5.0,5.0,26.0,,,,,,,,3.0,,thebe,https://www.npmjs.com/package/thebe,2021-10-26 10:05:57.827,,5995.0,,,,,,,,,,,,,,,,
126,retrolab,JupyterLab distribution with a retro look and feel.,https://github.com/jupyterlab/retrolab,,notebook-environments,21,True,retrolab,jupyterlab/retrolab,conda-forge/retrolab,https://github.com/jupyterlab/retrolab,BSD-3-Clause,2020-12-07 16:37:07.000,2022-05-04 08:31:56.164000,2022-05-04 08:02:27,628.0,2.0,43.0,13.0,218.0,5.0,106.0,245.0,2022-05-04 07:37:18.000,0.3.21,792.0,3509.0,50.0,83.0,76.0,17.0,https://pypi.org/project/retrolab,2022-05-04 07:36:52.000,3.0,2279.0,https://anaconda.org/conda-forge/retrolab,2022-05-04 08:31:56.164,16561.0,3.0,,@jupyterlab-classic/application,https://www.npmjs.com/package/@jupyterlab-classic/application,2021-04-19 14:22:28.986,4.0,7.0,,,,,,,,,,,,,,,,
127,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,BSD-3-Clause,2019-07-13 12:31:51.000,2022-07-20 02:30:49.000000,2022-02-15 08:27:46,176.0,,29.0,6.0,53.0,22.0,20.0,244.0,2021-02-04 22:39:49.000,0.8.0,,16589.0,20.0,45.0,44.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,2021-02-04 22:37:18.000,1.0,11804.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2021-02-25 11:47:38.410,11237.0,2.0,,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,,4124.0,,,,,,,,,,,,,,,,
128,IJulia.jl,Julia kernel for Jupyter.,https://github.com/JuliaLang/IJulia.jl,,kernels,20,True,,JuliaLang/IJulia.jl,,https://github.com/JuliaLang/IJulia.jl,MIT,2013-03-05 18:20:21.000,2022-06-23 23:10:23.000000,2022-06-23 23:08:06,705.0,1.0,384.0,119.0,260.0,98.0,688.0,2478.0,2022-04-11 14:26:39.000,1.23.3,,,42.0,,,101.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
129,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,20,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-07-08 03:55:05.000000,2022-01-17 13:34:34,472.0,,242.0,61.0,194.0,134.0,116.0,2289.0,,,,3515.0,15.0,,,20.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2022-03-08 22:30:52.790,151159.0,2.0,,,,,,,,,,,,,,,,,,,,,,
130,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,20,False,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-06-03 07:37:15.000000,2019-07-22 16:06:53,86.0,,109.0,24.0,27.0,41.0,53.0,590.0,2019-07-22 16:07:09.000,0.7.2,2839.0,7727.0,10.0,27.0,,13.0,https://pypi.org/project/bash_kernel,2019-07-22 16:07:09.000,27.0,5763.0,https://anaconda.org/conda-forge/bash_kernel,2021-11-16 13:29:31.555,65543.0,2.0,,,,,,,,,,,,,,,,,,,,,,
131,JupyterLab Latex,JupyterLab extension for live editing of LaTeX documents.,https://github.com/jupyterlab/jupyterlab-latex,,lab-renderer,20,True,jupyterlab_latex,jupyterlab/jupyterlab-latex,conda-forge/jupyterlab-latex,https://github.com/jupyterlab/jupyterlab-latex,BSD-3-Clause,2017-10-24 02:12:37.000,2022-07-20 07:52:00.000000,2022-04-12 21:28:47,430.0,,60.0,14.0,114.0,49.0,55.0,527.0,2021-09-15 15:34:35.000,3.1.0,,4587.0,16.0,3.0,2.0,21.0,https://pypi.org/project/jupyterlab_latex,2021-09-15 15:34:16.000,1.0,3331.0,https://anaconda.org/conda-forge/jupyterlab-latex,2021-09-15 23:50:03.130,4226.0,2.0,,@jupyterlab/latex,https://www.npmjs.com/package/@jupyterlab/latex,2021-07-06 17:15:27.404,,1100.0,,,,,,,,,,,,,,,,
132,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,https://github.com/nteract/pick,BSD-3-Clause,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,43.0,5.0,26.0,4.0,5.0,482.0,2022-07-24 05:40:20.642,1.4.0,,42109.0,22.0,124.0,,5.0,https://pypi.org/project/pick,2021-12-06 15:27:43.000,124.0,42109.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
133,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,20,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2022-07-20 22:12:04.000000,2022-06-23 14:30:59,221.0,21.0,59.0,14.0,80.0,24.0,31.0,471.0,2022-05-10 19:49:24.000,0.7.0,,4435.0,111.0,,,17.0,https://pypi.org/project/jupyterlab-nvdashboard,2022-06-23 14:41:47.000,,2095.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2022-05-11 10:48:15.511,21307.0,2.0,,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,2021-04-27 07:19:46.929,,1653.0,,,,,,,,,,,,,,,,
134,ipyvizzu,Build animated charts in Jupyter notebook with a simple Python synthax.,https://github.com/vizzuhq/ipyvizzu,,widgets,20,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2022-07-27 19:33:40.000000,2022-07-27 19:33:40,581.0,170.0,35.0,10.0,123.0,21.0,45.0,462.0,2022-07-27 19:34:00.250,0.12.1,22.0,649.0,17.0,1.0,1.0,8.0,https://pypi.org/project/ipyvizzu,2022-06-30 07:39:25.000,,646.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
135,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,20,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2022-07-20 04:52:11.000000,2022-07-08 08:01:04,556.0,4.0,67.0,34.0,180.0,32.0,71.0,442.0,2022-01-17 16:38:22.000,3.3.0,,1344.0,30.0,1.0,1.0,27.0,https://pypi.org/project/jupyterlab-katex,2022-01-17 16:38:22.000,,179.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,1291.0,2.0,,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467,,1085.0,,,,,,,,,,,,,,,,
136,JupyterLab GitHub,GitHub integration for JupyterLab.,https://github.com/jupyterlab/jupyterlab-github,,lab-extensions,20,True,jupyterlab-github,jupyterlab/jupyterlab-github,,https://github.com/jupyterlab/jupyterlab-github,BSD-3-Clause,2017-10-15 17:18:11.000,2022-07-20 11:12:35.000000,2021-12-10 09:26:11,228.0,,96.0,27.0,76.0,27.0,36.0,332.0,2021-11-27 17:02:34.000,3.0.1,,2241.0,23.0,4.0,2.0,15.0,https://pypi.org/project/jupyterlab-github,2021-11-27 16:59:30.000,2.0,1123.0,,,,2.0,,@jupyterlab/github,https://www.npmjs.com/package/@jupyterlab/github,2021-11-27 16:51:25.639,,1118.0,,,,,,,,,,,,,,,,
137,testbook,Unit test your Jupyter Notebooks the right way.,https://github.com/nteract/testbook,,notebook-tools,20,True,nteract-testbook,nteract/testbook,conda-forge/testbook,https://github.com/nteract/testbook,BSD-3-Clause,2020-02-26 19:43:22.000,2022-05-23 10:30:43.000000,2021-09-21 04:29:32,125.0,,28.0,15.0,60.0,41.0,45.0,313.0,2020-08-11 16:50:08.000,0.1.3,,1351.0,7.0,135.0,135.0,14.0,https://pypi.org/project/nteract-testbook,2020-08-11 16:50:08.000,,15.0,https://anaconda.org/conda-forge/testbook,2021-06-02 23:59:03.381,26726.0,3.0,,,,,,,,,,,,,,,,,,,,,,
138,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,20,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/jpmorganchase/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2022-07-20 05:13:13.000000,2022-04-09 13:35:21,328.0,,50.0,14.0,86.0,8.0,70.0,306.0,2021-03-28 03:28:25.639,0.3.1,,10782.0,24.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,2019-06-30 05:07:41.000,,7475.0,https://anaconda.org/conda-forge/jupyterlab_templates,2021-03-28 15:22:13.818,6304.0,2.0,,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639,,3065.0,,,,,,,,,,,,,,,,
139,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,20,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2022-07-21 19:35:45.000000,2022-06-30 00:52:14,664.0,8.0,30.0,10.0,254.0,28.0,50.0,238.0,2022-04-20 19:14:35.603,1.1.12,,2322.0,31.0,3.0,,12.0,https://pypi.org/project/ipydatagrid,2022-04-20 19:09:24.000,3.0,848.0,https://anaconda.org/conda-forge/ipydatagrid,2022-04-20 19:20:36.488,21538.0,3.0,,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2022-04-20 19:14:35.603,,208.0,,,,,,,,,,,,,,,,
140,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,20,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,AGPL-3.0,2020-09-20 17:09:00.000,2022-07-27 13:56:05.000000,2022-07-27 13:56:02,1709.0,97.0,20.0,1.0,189.0,27.0,109.0,202.0,2022-07-07 10:58:01.000,2.6.3,,6708.0,532.0,3.0,3.0,18.0,https://pypi.org/project/naas,2022-07-07 10:58:01.000,,6708.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
141,Darcula Theme,A handsome Darcula theme for Jupyterlab. The first jlab theme to include dark scrollbars.,https://github.com/telamonian/theme-darcula,,lab-themes,20,True,theme-darcula,telamonian/theme-darcula,conda-forge/theme-darcula,https://github.com/telamonian/theme-darcula,BSD-3-Clause,2019-01-21 04:39:42.000,2022-07-20 16:15:49.885000,2022-07-20 12:02:54,113.0,2.0,35.0,5.0,39.0,18.0,16.0,150.0,2022-07-20 12:04:00.552,4.0.0,,3120.0,13.0,440.0,440.0,7.0,https://pypi.org/project/theme-darcula,2021-08-26 08:01:55.000,,1222.0,https://anaconda.org/conda-forge/theme-darcula,2022-07-20 16:15:49.885,6047.0,1.0,,@telamonian/theme-darcula,https://www.npmjs.com/package/@telamonian/theme-darcula,2022-07-20 12:02:58.154,,1495.0,,,,,,,,,,,,,,,,
142,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,20,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2022-07-21 14:30:32.000000,2022-05-04 20:37:55,165.0,4.0,19.0,3.0,38.0,10.0,43.0,143.0,2022-05-09 04:04:40.000,0.21.0,,21704.0,25.0,13.0,,13.0,https://pypi.org/project/mkdocs-jupyter,2022-05-09 04:04:40.000,13.0,20813.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2022-03-16 09:12:13.740,17824.0,3.0,,,,,,,,,,,,,,,,,,,,,,
143,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2022-07-11 21:08:09.000000,2022-04-14 12:04:26,352.0,,103.0,15.0,124.0,63.0,73.0,137.0,2021-04-07 15:14:58.000,1.1.0,,3139.0,9.0,24.0,21.0,40.0,https://pypi.org/project/batchspawner,2021-04-07 15:14:58.000,3.0,3139.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
144,JupyterLab IFrame,View html as an embedded iframe in JupyterLab.,https://github.com/timkpaine/jupyterlab_iframe,,lab-extensions,20,True,jupyterlab_iframe,timkpaine/jupyterlab_iframe,conda-forge/jupyterlab_iframe,https://github.com/timkpaine/jupyterlab_iframe,Apache-2.0,2018-03-12 02:34:47.000,2022-07-21 13:47:17.000000,2022-07-21 13:47:16,311.0,35.0,15.0,3.0,71.0,6.0,62.0,81.0,2022-04-11 20:18:27.000,0.4.4,,2212.0,25.0,11.0,3.0,5.0,https://pypi.org/project/jupyterlab_iframe,2019-06-29 16:55:52.000,8.0,1023.0,https://anaconda.org/conda-forge/jupyterlab_iframe,2022-04-12 02:28:00.150,9959.0,2.0,,jupyterlab_iframe,https://www.npmjs.com/package/jupyterlab_iframe,2022-04-11 19:43:50.206,,806.0,,,,,,,,,,,,,,,,
145,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,20,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-07-25 22:16:20.000000,2022-07-12 14:07:56,498.0,6.0,52.0,9.0,120.0,23.0,69.0,52.0,2021-10-19 17:25:45.000,1.0.5,,4533.0,11.0,39.0,39.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2021-10-19 17:25:45.000,,4533.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
146,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,19,False,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,MIT,2019-08-12 07:35:46.000,2022-03-21 19:03:41.000000,2021-06-14 15:04:41,196.0,,179.0,34.0,31.0,13.0,14.0,978.0,2021-06-14 15:07:13.000,1.1.0,,6498.0,10.0,6.0,,13.0,https://pypi.org/project/pyforest,2021-06-14 15:07:13.000,6.0,6498.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
147,IJava,A Jupyter kernel for executing Java code.,https://github.com/SpencerPark/IJava,,kernels,19,False,,SpencerPark/IJava,,https://github.com/SpencerPark/IJava,MIT,2017-10-08 04:42:46.000,2022-05-25 03:24:04.000000,2019-12-08 22:22:20,90.0,,159.0,32.0,11.0,67.0,57.0,801.0,2019-05-06 03:28:50.000,1.3.0,86820.0,1771.0,5.0,,,4.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
148,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,19,True,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,Apache-2.0,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,212.0,,54.0,19.0,51.0,15.0,29.0,496.0,2022-02-11 15:19:00.000,1.0.0,,1819.0,11.0,9.0,9.0,10.0,https://pypi.org/project/ansible-kernel,2022-02-11 15:19:00.000,,181.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,10472.0,3.0,,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66434.0,,,,,,,,,,,
149,jupyter-tensorboard,Start Tensorboard in Jupyter Notebook.,https://github.com/lspvic/jupyter_tensorboard,,jupyter-extensions,19,False,jupyter-tensorboard,lspvic/jupyter_tensorboard,,https://github.com/lspvic/jupyter_tensorboard,MIT,2017-08-22 08:05:13.000,2022-06-14 12:29:55.000000,2020-02-16 06:42:48,69.0,,70.0,17.0,10.0,41.0,29.0,454.0,2020-02-16 07:15:03.000,0.2.0,,2647.0,19.0,31.0,,4.0,https://pypi.org/project/jupyter-tensorboard,2020-02-16 07:15:03.000,31.0,2647.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
150,Lantern,Data exploration glue.,https://github.com/timkpaine/lantern,,lab-extensions,19,True,pylantern,timkpaine/lantern,,https://github.com/timkpaine/lantern,Apache-2.0,2017-07-15 03:49:10.000,2022-06-13 13:36:59.000000,2022-06-13 13:36:58,532.0,18.0,20.0,14.0,24.0,10.0,188.0,319.0,2020-02-02 22:32:28.000,0.1.6,,115.0,26.0,17.0,16.0,3.0,https://pypi.org/project/pylantern,2020-02-02 22:31:39.000,1.0,115.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
151,gator,Conda environment and package management extension from within Jupyter.,https://github.com/mamba-org/gator,,jupyter-extensions,19,True,mamba-gator,mamba-org/gator,conda-forge/mamba_gator,https://github.com/mamba-org/gator,BSD-3-Clause,2018-08-02 05:15:23.000,2022-07-26 15:26:35.721000,2022-07-25 12:51:22,614.0,6.0,26.0,6.0,140.0,23.0,38.0,222.0,2022-07-25 13:09:54.000,npm@3.1.0,2.0,1098.0,29.0,1.0,1.0,25.0,https://pypi.org/project/mamba-gator,2021-09-03 07:30:09.000,,125.0,https://anaconda.org/conda-forge/mamba_gator,2022-07-26 15:26:35.721,16925.0,2.0,,@mamba-org/gator-lab,https://www.npmjs.com/package/@mamba-org/gator-lab,2021-09-03 10:15:28.752,,127.0,,,,,,,,,,,,,,,,
152,nbinteract,Create interactive webpages from Jupyter Notebooks.,https://github.com/SamLau95/nbinteract,,notebook-sharing,19,False,nbinteract,SamLau95/nbinteract,,https://github.com/SamLau95/nbinteract,BSD-3-Clause,2017-08-31 00:16:20.000,2022-07-22 02:00:04.000000,2021-04-15 20:39:36,590.0,,20.0,9.0,112.0,62.0,41.0,216.0,2021-01-05 06:49:22.791,0.2.6,,1454.0,46.0,40.0,1.0,8.0,https://pypi.org/project/nbinteract,2021-01-05 06:47:54.000,39.0,1435.0,,,,3.0,,nbinteract,https://www.npmjs.com/package/nbinteract,2021-01-05 06:49:22.791,,19.0,,,,,,,,,,,,,,,,
153,Jupyter Bokeh,An extension for rendering Bokeh content in JupyterLab notebooks.,https://github.com/bokeh/jupyter_bokeh,,lab-extensions,19,True,jupyter-bokeh,bokeh/jupyter_bokeh,conda-forge/jupyter_bokeh,https://github.com/bokeh/jupyter_bokeh,BSD-3-Clause,2017-08-14 23:01:29.000,2022-07-20 06:52:47.000000,2022-06-13 18:09:14,125.0,4.0,40.0,18.0,74.0,9.0,78.0,200.0,2021-09-30 18:07:43.000,3.0.4,,17648.0,17.0,5.0,,16.0,https://pypi.org/project/jupyter-bokeh,2021-09-30 18:07:43.000,5.0,9530.0,https://anaconda.org/conda-forge/jupyter_bokeh,2021-11-30 03:54:16.601,26495.0,2.0,,@bokeh/jupyter_bokeh,https://www.npmjs.com/package/@bokeh/jupyter_bokeh,2021-09-30 18:05:39.040,,7059.0,,,,,,,,,,,,,,,,
154,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,19,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,18.0,20.0,109.0,35.0,39.0,185.0,2019-12-09 16:49:29.000,2.5.1,,24958.0,19.0,12.0,11.0,7.0,https://pypi.org/project/bookstore,2019-12-09 16:49:29.000,1.0,24958.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
155,JupyterLab Data Explorer,First class datasets in JupyterLab.,https://github.com/jupyterlab/jupyterlab-data-explorer,,lab-extensions,19,False,,jupyterlab/jupyterlab-data-explorer,,https://github.com/jupyterlab/jupyterlab-data-explorer,BSD-3-Clause,2019-01-03 21:57:42.000,2022-05-23 15:47:39.000000,2020-05-24 13:16:16,426.0,,34.0,28.0,58.0,57.0,34.0,167.0,2019-10-03 18:34:08.594,3.0.0,,46.0,17.0,15.0,10.0,9.0,,,,,,,,2.0,,@jupyterlab/dataregistry-extension,https://www.npmjs.com/package/@jupyterlab/dataregistry-extension,2019-10-03 18:34:08.594,5.0,46.0,,,,,,,,,,,,,,,,
