,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,trending,conda_dependent_project_count,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
74,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,25,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2022-11-09 00:00:24.832000,2022-11-08 20:23:07,503.0,4.0,67.0,13.0,147.0,63.0,81.0,170.0,2022-11-08 20:30:10.385,1.1.1,,10402.0,21.0,554.0,536.0,25.0,https://pypi.org/project/nbgitpuller,2022-03-19 21:53:15.000,18.0,9266.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,46590.0,2.0,,,,,,,,,,,,2.0,,,,,,,,,,
75,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,25,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-10-25 00:39:26.000000,2022-10-25 00:39:25,406.0,18.0,49.0,14.0,129.0,12.0,30.0,59.0,2022-08-25 15:33:01.697,0.12.3,35.0,322717.0,39.0,51.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-06-20 14:32:05.000,51.0,310816.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,357022.0,3.0,,,,,,,,,,,,,,,,,,,,,,
76,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,24,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2022-11-09 17:01:14.000000,2022-11-09 17:01:14,1023.0,28.0,701.0,181.0,384.0,125.0,167.0,5213.0,2022-04-20 02:55:58.000,0.9.1,,313.0,31.0,1.0,,69.0,https://pypi.org/project/knowledge-repo,2022-04-20 02:55:58.000,1.0,313.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
77,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,24,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-09-16 03:48:49.000000,2022-09-16 03:48:49,1206.0,6.0,796.0,43.0,326.0,,328.0,3436.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,137.0,137.0,55.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
78,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,331.0,,182.0,42.0,42.0,53.0,178.0,1934.0,2021-11-15 23:43:33.000,5.2.1,,1994.0,33.0,87.0,65.0,15.0,,,,,,,,2.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,1994.0,,,,,,,,,,,,
79,NBextensions Configurator,A jupyter notebook serverextension providing config interfaces for nbextensions.,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,,jupyter-extensions,24,True,jupyter_nbextensions_configurator,jupyter-contrib/jupyter_nbextensions_configurator,conda-forge/jupyter_nbextensions_configurator,https://github.com/Jupyter-contrib/jupyter_nbextensions_configurator,BSD-3-Clause,2016-06-24 22:29:05.000,2022-09-10 13:04:03.000000,2022-07-09 09:08:49,502.0,,109.0,20.0,59.0,53.0,32.0,911.0,2022-07-17 11:55:06.000,0.5.0,,353983.0,13.0,185.0,,20.0,https://pypi.org/project/jupyter_nbextensions_configurator,2018-12-29 12:36:16.000,185.0,338410.0,https://anaconda.org/conda-forge/jupyter_nbextensions_configurator,2021-03-04 09:52:38.721,1183619.0,2.0,,,,,,,,,,,,,,,,,,,,,,
80,ipycanvas,Interactive Canvas in Jupyter.,https://github.com/martinRenou/ipycanvas,,widgets,24,True,ipycanvas,martinRenou/ipycanvas,conda-forge/ipycanvas,https://github.com/martinRenou/ipycanvas,BSD-3-Clause,2019-07-06 12:55:29.000,2022-10-24 07:20:42.000000,2022-10-24 07:11:22,467.0,29.0,57.0,11.0,166.0,45.0,71.0,641.0,2022-11-07 16:48:10.000,0.13.1,,18525.0,34.0,26.0,4.0,21.0,https://pypi.org/project/ipycanvas,2022-05-03 07:57:48.000,21.0,13625.0,https://anaconda.org/conda-forge/ipycanvas,2022-08-29 09:30:23.393,103135.0,2.0,,,,,,ipycanvas,https://www.npmjs.com/package/ipycanvas,2022-08-29 08:22:51.872,1.0,2186.0,,,,,,,,,,,,
81,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,24,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-10-31 19:58:11.000000,2022-10-31 19:58:08,651.0,31.0,36.0,6.0,508.0,1.0,261.0,620.0,2022-10-20 09:25:33.395,1.5.3,,36666.0,82.0,4.0,,28.0,https://pypi.org/project/nbqa,2022-03-09 09:31:55.000,4.0,34290.0,https://anaconda.org/conda-forge/nbqa,2022-10-20 13:44:43.112,59410.0,2.0,,,,,,,,,,,,,,,,,,,,,,
82,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,24,True,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,MIT,2015-11-09 16:48:57.000,2022-09-12 19:20:00.000000,2022-09-12 19:20:00,1421.0,1.0,114.0,23.0,594.0,33.0,405.0,604.0,2021-06-11 00:32:29.000,3.0.3,243.0,20896.0,75.0,41.0,2.0,34.0,https://pypi.org/project/nglview,2021-06-11 00:32:29.000,37.0,6754.0,https://anaconda.org/conda-forge/nglview,2021-06-11 04:58:09.722,508022.0,2.0,,,,,,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,2021-04-16 05:05:11.629,2.0,6670.0,,,,,,,,,,,,
83,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,24,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2022-11-10 01:42:46.000000,2022-11-08 18:32:14,1251.0,45.0,193.0,44.0,639.0,54.0,480.0,534.0,2022-10-27 21:53:36.000,3.0.0,22685.0,3808.0,36.0,,,106.0,https://pypi.org/project/jupyter_enterprise_gateway,2022-01-27 22:13:14.000,,1684.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-10-28 18:23:13.648,105190.0,2.0,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
84,LFortran,Official main repository for LFortran.,https://github.com/lfortran/lfortran,,kernels,24,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2022-11-10 12:52:17.000000,2022-11-08 02:24:09,10485.0,697.0,47.0,12.0,396.0,512.0,107.0,449.0,2020-07-31 19:39:55.000,0.3.0,,1227.0,13.0,,,50.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,90.0,https://anaconda.org/conda-forge/lfortran,2022-10-18 23:55:11.816,45497.0,2.0,,,,,,,,,,,,,,,,,,,,,,
85,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2022-11-09 22:13:08.000000,2022-09-12 13:05:27,715.0,4.0,57.0,30.0,182.0,62.0,99.0,212.0,2022-04-04 22:26:36.000,1.3.3,3.0,16731.0,22.0,95.0,84.0,32.0,https://pypi.org/project/ipycytoscape,2022-04-04 22:26:36.000,11.0,8626.0,https://anaconda.org/conda-forge/ipycytoscape,2022-09-12 13:43:52.218,216315.0,2.0,,,,,,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,2022-04-04 22:06:25.396,,1346.0,,,,,,,,,,,,
86,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,False,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-09-13 07:14:14.000000,2021-06-27 18:55:19,167.0,,153.0,19.0,75.0,58.0,81.0,182.0,2020-08-28 12:01:56.000,1.3.2,,10522.0,9.0,109.0,102.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,10004.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,27496.0,1.0,,,,,,,,,,,,,,,,,,,,,,
87,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,24,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2022-11-10 14:03:10.000000,2022-11-09 19:48:15,3959.0,437.0,45.0,17.0,1063.0,324.0,486.0,80.0,2022-10-26 19:23:37.000,3.1.0,,1320.0,24.0,,,31.0,https://pypi.org/project/jdaviz,2022-07-06 20:49:58.000,,1320.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
88,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,24,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2022-11-01 00:04:05.000000,2022-09-09 11:32:12,511.0,11.0,56.0,9.0,127.0,26.0,70.0,55.0,2022-09-09 11:33:03.525,1.1.0,,11214.0,12.0,46.0,46.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2021-10-19 17:25:45.000,,11214.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
89,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-11-01 06:06:13.000000,2022-11-01 06:06:13,2149.0,20.0,250.0,47.0,630.0,38.0,714.0,2421.0,2018-08-01 13:19:52.714,0.0.6,,28.0,6.0,,,111.0,,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,28.0,IHaskell/IHaskell,,,,,,,,,,,
90,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,23,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2022-11-10 14:24:20.000000,2022-11-07 08:50:09,2863.0,139.0,357.0,75.0,913.0,217.0,453.0,2211.0,2018-11-07 17:41:58.000,0.1.0,,18.0,1.0,6.0,6.0,89.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,18.0,,,,3.0,,,,,,,,,,,,-1.0,,,binderhub,,,,,,,
91,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,68.0,137.0,745.0,2019-07-21 08:49:48.715,0.9.0,,12317.0,95.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,6461.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,280690.0,3.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1604.0,,,,,,,,,,,,
92,datapane,Datapane is the easiest way to create data science reports from Python.,https://github.com/datapane/datapane,,others,23,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2022-11-10 10:58:17.000000,2022-11-09 10:01:15,685.0,86.0,58.0,16.0,111.0,4.0,86.0,697.0,2022-09-21 13:23:04.421,0.15.3,,19830.0,79.0,7.0,,16.0,https://pypi.org/project/datapane,2022-04-09 14:26:48.000,7.0,18239.0,https://anaconda.org/conda-forge/datapane,2022-10-28 11:57:44.669,44565.0,3.0,,,,,,,,,,,,,,,,,,,,,,
93,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,132.0,118.0,91.0,35.0,67.0,620.0,2019-06-03 21:24:10.000,0.10.2,,17643.0,20.0,159.0,145.0,21.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,17643.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
94,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,23,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-11-08 03:52:55.488000,2022-11-07 23:29:58,133.0,10.0,30.0,8.0,53.0,10.0,50.0,344.0,2022-11-07 23:33:08.318,1.3.4,,19544.0,26.0,176.0,169.0,4.0,https://pypi.org/project/itables,2022-07-02 21:19:36.000,7.0,18965.0,https://anaconda.org/conda-forge/itables,2022-11-08 03:52:55.488,5792.0,3.0,,,,,,,,,,,,,,,,,,,,,,
95,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-11-08 20:37:20.000000,2022-11-08 20:29:59,239.0,34.0,79.0,7.0,96.0,35.0,29.0,339.0,2022-10-06 09:00:46.560,0.6.3,94.0,43662.0,7.0,3.0,,26.0,https://pypi.org/project/jupyter-resource-usage,2021-12-06 09:34:10.000,3.0,27154.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,512247.0,2.0,,,,,,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2022-10-06 08:59:28.678,,498.0,,,,,,,,,,,,
96,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,23,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-11-01 01:27:52.000000,2022-10-01 01:45:40,600.0,7.0,59.0,31.0,348.0,13.0,82.0,334.0,2022-02-10 02:01:39.000,3.6.0,,16669.0,39.0,84.0,,11.0,https://pypi.org/project/vega,2022-02-10 02:01:39.000,84.0,9968.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,516020.0,3.0,,,,,,,,,,,,,,,,,,,,,,
97,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,23,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-10-02 08:28:15.000000,2022-09-20 10:06:02,214.0,6.0,44.0,13.0,58.0,48.0,124.0,268.0,2022-09-02 09:19:01.295,1.8.4,,130192.0,49.0,31.0,4.0,11.0,https://pypi.org/project/ipyvuetify,2022-02-07 12:27:29.000,26.0,120127.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,93531.0,3.0,,,,,,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2022-09-02 09:16:38.852,1.0,7727.0,widgetti/ipyvuetify,,,,,,,,,,,
98,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,False,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-11-09 23:44:05.000000,2021-03-29 11:25:59,209.0,,34.0,12.0,61.0,39.0,20.0,215.0,2021-03-29 11:25:34.632,0.6.0,,68155.0,12.0,623.0,611.0,9.0,https://pypi.org/project/ipywebrtc,2019-07-04 12:53:46.000,11.0,63256.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,279182.0,3.0,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,468.0,,,,,,,,,,,,
99,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,23,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2022-11-10 11:14:58.000000,2022-11-10 11:08:42,1691.0,90.0,20.0,2.0,1027.0,27.0,25.0,111.0,2021-09-07 13:41:02.000,0.7.0,,18180.0,835.0,266.0,240.0,13.0,https://pypi.org/project/mknotebooks,2022-07-05 11:10:37.000,26.0,18180.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
100,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,23,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2022-11-09 14:25:32.000000,2022-08-22 17:02:57,297.0,10.0,8.0,5.0,39.0,2.0,8.0,33.0,2022-08-24 15:30:20.601,4.3.2,,78106.0,18.0,636.0,611.0,5.0,https://pypi.org/project/ipydatawidgets,2022-05-19 09:59:51.000,25.0,74550.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,188503.0,3.0,,,,,,,,,,,,,,,,,,,,,,
101,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,22,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-10-27 14:38:52.000000,2021-11-22 20:42:15,846.0,,343.0,70.0,30.0,5.0,85.0,2819.0,2021-07-13 22:12:59.000,0.13.2,,12120.0,4.0,,,11.0,,,,,,,,3.0,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,25.0,509080.0,,,,,,,,,,,,,,,,,
102,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,22,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2022-11-02 23:45:57.000000,2022-11-02 23:37:12,490.0,18.0,258.0,61.0,205.0,139.0,118.0,2412.0,,,,3591.0,16.0,,,22.0,,,,,https://anaconda.org/conda-forge/xeus-cling,2022-11-02 18:56:54.904,168792.0,2.0,,,,,,,,,,,,,,,,,,,,,,
103,mercury,Convert Python notebook to web app and share with non-technical users.,https://github.com/mljar/mercury,,notebook-tools,22,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2022-10-27 07:28:25.000000,2022-10-27 07:28:25,345.0,9.0,137.0,32.0,13.0,64.0,99.0,2118.0,2022-09-02 09:06:22.000,1.1.6,,1782.0,50.0,138.0,138.0,5.0,https://pypi.org/project/mljar-mercury,2022-07-01 11:13:50.000,,1782.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
104,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,22,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,44.0,,275.0,18.0,39.0,61.0,33.0,1840.0,2021-06-11 15:17:12.000,0.3.0,,12758.0,13.0,83.0,83.0,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,12758.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
105,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,212.0,46.0,12.0,22.0,8.0,808.0,2021-01-22 17:06:54.671,0.4.0,,13820.0,10.0,286.0,285.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,1240.0,,,,1.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,12580.0,,,,,,,,,,,,
106,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-10-29 02:53:04.000000,2022-01-05 20:19:46,328.0,,143.0,29.0,102.0,62.0,54.0,758.0,2021-10-12 17:42:50.869,1.8.1,,60610.0,40.0,3.0,,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,3.0,9380.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1381151.0,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,3605.0,,,,,,,,,,,,
107,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-09-13 21:31:21.000000,2022-09-13 21:31:21,99.0,2.0,81.0,13.0,44.0,17.0,28.0,741.0,2022-05-27 13:55:46.000,2.3.1,,49674.0,22.0,1727.0,1648.0,17.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,79.0,46532.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,229422.0,2.0,,,,,,,,,,,,,,,,,,,,,,
108,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-04-21 19:01:00.000000,2022-03-15 19:55:24,1150.0,,215.0,51.0,195.0,12.0,,704.0,2020-08-01 16:46:23.000,0.4.0,,10280.0,14.0,9.0,,104.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,10280.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
109,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-10-23 13:53:47.000000,2022-08-26 10:30:01,97.0,5.0,122.0,25.0,28.0,42.0,60.0,610.0,2022-08-22 11:09:02.644,0.8.0,,10285.0,11.0,28.0,,15.0,https://pypi.org/project/bash_kernel,2019-07-22 16:07:09.000,28.0,8108.0,https://anaconda.org/conda-forge/bash_kernel,2022-08-24 15:20:16.712,82748.0,2.0,,,,,,,,,,,,,,,,,,,,,,
110,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-11-08 03:29:55.000000,2021-06-29 12:29:51,101.0,,63.0,28.0,50.0,40.0,25.0,547.0,2021-04-29 10:22:28.814,0.9.0,,7558.0,11.0,823.0,823.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,,2720.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,8655.0,1.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,4358.0,,,,,,,,,,,,
111,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,22,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,MIT,2017-07-10 13:46:31.000,2022-11-09 18:42:43.000000,2022-10-10 08:23:21,304.0,9.0,66.0,19.0,117.0,67.0,60.0,510.0,2022-10-10 08:29:18.243,0.6.0,,50502.0,23.0,23.0,3.0,12.0,https://pypi.org/project/ipysheet,2021-08-11 12:28:11.000,20.0,46971.0,https://anaconda.org/conda-forge/ipysheet,2022-10-10 14:32:11.843,62248.0,3.0,,,,,,ipysheet,https://www.npmjs.com/package/ipysheet,2022-10-10 08:29:18.243,,2178.0,,,,,,,,,,,,
112,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,22,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32.0,,61.0,21.0,7.0,18.0,41.0,474.0,2018-01-15 18:14:37.000,0.9.0,,22103.0,10.0,296.0,274.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,22082.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1772.0,3.0,,,,,,,,,,,,,,,,,,,,,,
