,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,docs_url,bitbucket_id
0,best-of-ml-python - Data Visualization,Python-based data visualization libraries.,https://github.com/ml-tooling/best-of-ml-python#data-visualization,True,widgets,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,ipython,"Official repository for IPython itself. Other repos in the IPython organization contain things like the website,..",https://github.com/ipython/ipython,,components,47,True,ipython,ipython/ipython,conda-forge/ipython,https://github.com/ipython/ipython,BSD-3-Clause,2010-05-10 04:46:06.000,2024-01-16 10:17:48.000000,2024-01-15 09:12:17,26837.0,121.0,4487.0,755.0,6998.0,1659.0,5650.0,16054.0,2024-01-08 10:11:36.000,8.20.0,320729.0,29848622.0,180.0,531015.0,494158.0,979.0,https://pypi.org/project/ipython,2024-01-08 10:11:36.000,36857.0,29175608.0,https://anaconda.org/conda-forge/ipython,2024-01-08 13:16:04.705,25477082.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2,bokeh,"Interactive Data Visualization in the browser, from Python.",https://github.com/bokeh/bokeh,,widgets,45,True,bokeh,bokeh/bokeh,conda-forge/bokeh,https://github.com/bokeh/bokeh,BSD-3-Clause,2012-03-26 15:40:01.000,2024-01-18 11:07:00.000000,2024-01-18 11:06:54,20360.0,84.0,4202.0,443.0,5948.0,721.0,6800.0,18495.0,2024-01-08 19:07:44.000,3.3.3,,3641132.0,190.0,85749.0,81934.0,680.0,https://pypi.org/project/bokeh,2024-01-08 19:07:44.000,3805.0,3325025.0,https://anaconda.org/conda-forge/bokeh,2024-01-08 21:10:28.843,13276498.0,1.0,@bokeh/bokehjs,https://www.npmjs.com/package/@bokeh/bokehjs,2024-01-08 19:07:35.508,10.0,7352.0,,,,,,,,,,,,,,,,,,
3,Jupyter,Jupyter Interactive Notebook.,https://github.com/jupyter/notebook,,notebook-environments,42,True,notebook,jupyter/notebook,conda-forge/jupyter,https://github.com/jupyter/notebook,BSD-3-Clause,2015-04-09 06:58:03.000,2024-01-11 08:12:53.000000,2024-01-02 08:27:32,13496.0,31.0,4464.0,321.0,2367.0,2008.0,2794.0,11932.0,2023-10-17 12:42:06.000,7.0.6,16102.0,15791968.0,141.0,9913.0,838.0,645.0,https://pypi.org/project/notebook,2023-12-27 09:48:58.000,9075.0,15376233.0,https://anaconda.org/conda-forge/jupyter,2023-10-02 14:08:37.561,4004449.0,1.0,,,,,,jupyter/datascience-notebook,https://hub.docker.com/r/jupyter/datascience-notebook,2023-10-20 20:06:40.614669,1065.0,31952764.0,,,,,,,,,,,,,
4,panel,Panel: The powerful data exploration & web app framework for Python.,https://github.com/holoviz/panel,,widgets,39,True,panel,holoviz/panel,conda-forge/panel,https://github.com/holoviz/panel,BSD-3-Clause,2018-08-23 12:14:24.000,2024-01-18 13:49:21.000000,2024-01-18 12:56:11,3566.0,256.0,423.0,53.0,3077.0,950.0,2204.0,3692.0,2023-12-20 18:22:28.571,1.3.6,,618664.0,351.0,9963.0,9761.0,156.0,https://pypi.org/project/panel,2024-01-18 13:49:21.000,199.0,540904.0,https://anaconda.org/conda-forge/panel,2023-12-22 13:29:20.614,1257673.0,1.0,@holoviz/panel,https://www.npmjs.com/package/@holoviz/panel,2024-01-15 21:02:55.190,3.0,48512.0,,,,,,,,,,,,,,,,,,
5,nbconvert,Jupyter Notebook Conversion.,https://github.com/jupyter/nbconvert,,notebook-sharing,39,True,nbconvert,jupyter/nbconvert,conda-forge/nbconvert,https://github.com/jupyter/nbconvert,BSD-3-Clause,2015-04-09 06:58:23.000,2024-01-16 15:32:14.796000,2024-01-16 15:00:49,4037.0,30.0,524.0,51.0,955.0,499.0,642.0,1612.0,2024-01-16 15:01:05.000,7.14.2,942.0,19364224.0,67.0,249825.0,249825.0,270.0,https://pypi.org/project/nbconvert,,,18946903.0,https://anaconda.org/conda-forge/nbconvert,2024-01-16 15:32:14.796,15857614.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
6,JupyterHub,Multi-user server for Jupyter notebooks.,https://github.com/jupyterhub/jupyterhub,,notebook-environments,38,True,jupyterhub,jupyterhub/jupyterhub,conda-forge/jupyterhub,https://github.com/jupyterhub/jupyterhub,BSD-3-Clause,2014-06-12 23:22:10.000,2024-01-15 11:54:53.000000,2024-01-11 23:29:57,7196.0,84.0,1974.0,267.0,2248.0,180.0,2183.0,7803.0,2023-08-10 09:30:00.000,4.0.2,,201569.0,74.0,3067.0,2674.0,354.0,https://pypi.org/project/jupyterhub,2023-08-10 09:30:00.000,393.0,132938.0,https://anaconda.org/conda-forge/jupyterhub,2023-08-10 13:04:08.285,1040350.0,1.0,,,,,,jupyterhub/jupyterhub,https://hub.docker.com/r/jupyterhub/jupyterhub,2024-01-11 09:26:42.083666,330.0,5044020.0,,,,,,,,,,,,,
7,IPython Kernel,IPython Kernel for Jupyter.,https://github.com/ipython/ipykernel,,kernels,38,True,ipykernel,ipython/ipykernel,ipykernel,https://github.com/ipython/ipykernel,BSD-3-Clause,2015-04-09 07:44:14.000,2024-01-16 14:44:39.000000,2024-01-16 14:44:29,2892.0,27.0,352.0,37.0,708.0,262.0,237.0,596.0,2024-01-16 14:44:47.000,6.29.0,2076.0,15917719.0,128.0,334718.0,324132.0,177.0,https://pypi.org/project/ipykernel,2024-01-16 14:44:39.000,10547.0,15908996.0,https://anaconda.org/anaconda/ipykernel,2023-08-08 23:38:38.779,848640.0,1.0,,,,,,,,,,,39.0,,,,,,,,,,,,
8,pandas-profiling,1 Line of code data quality profiling & exploratory data analysis for Pandas and Spark DataFrames.,https://github.com/ydataai/ydata-profiling,,widgets,37,True,pandas-profiling,pandas-profiling/pandas-profiling,conda-forge/pandas-profiling,https://github.com/ydataai/ydata-profiling,MIT,2016-01-09 23:47:55.000,2024-01-18 02:27:39.000000,2024-01-18 02:26:18,1371.0,20.0,1607.0,151.0,742.0,200.0,552.0,11687.0,2024-01-08 15:03:46.000,4.6.4,35.0,543461.0,55.0,2440.0,2244.0,117.0,https://pypi.org/project/pandas-profiling,2023-02-03 17:59:40.571,196.0,538791.0,https://anaconda.org/conda-forge/pandas-profiling,2023-06-16 13:22:30.453,415697.0,1.0,,,,,,,,,,,,ydataai/ydata-profiling,,,,,,,,,,,
9,qtconsole,Jupyter Qt Console.,https://github.com/jupyter/qtconsole,,others,37,True,qtconsole,jupyter/qtconsole,conda-forge/qtconsole,https://github.com/jupyter/qtconsole,BSD-3-Clause,2015-04-09 06:59:10.000,2023-11-25 20:30:31.000000,2023-11-25 20:30:31,1971.0,17.0,198.0,23.0,261.0,108.0,230.0,384.0,2023-11-15 22:59:37.000,5.5.1,,3966279.0,48.0,167238.0,160853.0,122.0,https://pypi.org/project/qtconsole,2023-11-15 22:59:37.000,6385.0,3859177.0,https://anaconda.org/conda-forge/qtconsole,2023-11-16 21:13:55.750,4605401.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10,Jupytext,"Jupyter Notebooks as Markdown Documents, Julia, Python or R scripts.",https://github.com/mwouts/jupytext,,notebook-sharing,36,True,jupytext,mwouts/jupytext,conda-forge/jupytext,https://github.com/mwouts/jupytext,MIT,2018-06-15 05:25:36.000,2024-01-13 18:58:26.560000,2024-01-13 17:13:08,2445.0,73.0,373.0,69.0,561.0,114.0,532.0,6309.0,2024-01-13 17:14:35.000,1.16.1,,502542.0,100.0,6597.0,6597.0,85.0,https://pypi.org/project/jupytext,,,480589.0,https://anaconda.org/conda-forge/jupytext,2024-01-13 18:58:26.560,737956.0,1.0,jupyterlab-jupytext,https://www.npmjs.com/package/jupyterlab-jupytext,,,4792.0,,,,,,,,,,,,,,,,,,
11,ipywidgets,Interactive Widgets for the Jupyter Notebook.,https://github.com/jupyter-widgets/ipywidgets,,widgets,36,True,ipywidgets,jupyter-widgets/ipywidgets,conda-forge/ipywidgets,https://github.com/jupyter-widgets/ipywidgets,BSD-3-Clause,2015-04-17 20:29:25.000,2024-01-18 08:29:08.000000,2023-12-19 12:53:50,7816.0,1.0,940.0,76.0,1883.0,734.0,1320.0,2976.0,2023-09-13 09:49:35.000,8.1.1,,9882193.0,154.0,9640.0,3.0,212.0,https://pypi.org/project/ipywidgets,2023-09-13 09:43:29.000,9540.0,9518167.0,https://anaconda.org/conda-forge/ipywidgets,2023-09-13 12:15:46.781,12559827.0,1.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-09-13 09:33:59.145,97.0,50031.0,,,,,,,,,,,,,,,,,,
12,evidently,Evaluate and monitor ML models from validation to production. Join our Discord: https://discord.com/invite/xZjKRaNp8b.,https://github.com/evidentlyai/evidently,,widgets,35,True,evidently,evidentlyai/evidently,conda-forge/evidently,https://github.com/evidentlyai/evidently,Apache-2.0,2020-11-25 15:20:08.000,2024-01-17 17:49:17.000000,2024-01-17 16:03:20,1948.0,107.0,477.0,43.0,651.0,120.0,191.0,4327.0,2024-01-17 17:49:41.000,0.4.14,7.0,993162.0,93.0,2818.0,2811.0,58.0,https://pypi.org/project/evidently,2024-01-17 17:49:17.000,7.0,992711.0,https://anaconda.org/conda-forge/evidently,2024-01-03 22:09:58.422,13101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
13,ipyleaflet,A Jupyter - Leaflet.js bridge.,https://github.com/jupyter-widgets/ipyleaflet,,widgets,34,True,ipyleaflet,jupyter-widgets/ipyleaflet,conda-forge/ipyleaflet,https://github.com/jupyter-widgets/ipyleaflet,MIT,2014-05-07 16:32:10.000,2024-01-17 09:49:04.000000,2024-01-16 16:03:19,1170.0,20.0,361.0,66.0,593.0,262.0,347.0,1437.0,2023-12-15 14:25:01.000,0.18.1,,144100.0,80.0,7057.0,6890.0,87.0,https://pypi.org/project/ipyleaflet,2023-12-15 14:25:01.000,161.0,92402.0,https://anaconda.org/conda-forge/ipyleaflet,2023-12-15 15:24:03.988,1095922.0,1.0,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2023-11-27 10:01:28.313,6.0,26791.0,,,,,,,,,,,,,,,,,,
14,Jupyter Client,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,34,True,jupyter-client,jupyter/jupyter_client,conda-forge/jupyter_client,https://github.com/jupyter/jupyter_client,BSD-3-Clause,2015-04-09 06:57:29.000,2024-01-15 12:39:19.000000,2024-01-02 13:33:54,2592.0,15.0,271.0,35.0,635.0,184.0,197.0,345.0,2023-11-06 12:55:30.000,8.6.0,1478.0,19155333.0,93.0,2417.0,,131.0,https://pypi.org/project/jupyter-client,2023-11-06 12:55:23.000,2417.0,18673919.0,https://anaconda.org/conda-forge/jupyter_client,2023-11-06 15:36:13.460,20217317.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
15,Voila,Voil turns Jupyter notebooks into standalone web applications.,https://github.com/voila-dashboards/voila,,notebook-sharing,33,True,voila,voila-dashboards/voila,conda-forge/voila,https://github.com/voila-dashboards/voila,BSD-3-Clause,2018-08-21 14:21:42.000,2024-01-11 08:23:01.000000,2024-01-11 08:22:54,1442.0,15.0,487.0,77.0,725.0,290.0,423.0,5063.0,2023-10-31 09:04:25.000,0.5.5,1029.0,58747.0,102.0,10791.0,10700.0,68.0,https://pypi.org/project/voila,2023-10-31 09:04:11.000,88.0,50554.0,https://anaconda.org/conda-forge/voila,2023-10-31 12:26:37.734,314704.0,1.0,@jupyter-voila/jupyterlab-preview,https://www.npmjs.com/package/@jupyter-voila/jupyterlab-preview,2020-05-19 10:24:11.555,3.0,290.0,,,,,,,,,,,,,,,,,,
16,Jupyter Book,"Create beautiful, publication-quality books and documents from computational content.",https://github.com/executablebooks/jupyter-book,,notebook-sharing,33,True,jupyter-book,executablebooks/jupyter-book,conda-forge/jupyter-book,https://github.com/executablebooks/jupyter-book,BSD-3-Clause,2018-06-14 01:55:51.000,2024-01-15 16:53:02.000000,2023-12-05 10:47:47,1459.0,21.0,594.0,63.0,749.0,584.0,732.0,3596.0,2023-03-14 01:24:58.000,0.15.1,,71485.0,42.0,12378.0,12378.0,134.0,https://pypi.org/project/jupyter-book,,,68102.0,https://anaconda.org/conda-forge/jupyter-book,2023-06-16 19:24:49.553,118436.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
17,nikola,A static website and blog generator.,https://github.com/getnikola/nikola,,notebook-sharing,33,True,nikola,getnikola/nikola,,https://github.com/getnikola/nikola,MIT,2012-04-14 13:53:22.000,2024-01-17 23:38:43.000000,2024-01-17 23:38:43,10398.0,18.0,441.0,78.0,1541.0,60.0,2102.0,2509.0,2024-01-10 20:52:22.000,8.3.0,58.0,1766.0,88.0,634.0,498.0,237.0,https://pypi.org/project/nikola,2024-01-10 20:49:58.000,136.0,1766.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
18,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,33,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2024-01-18 11:54:24.000000,2024-01-18 10:01:31,8570.0,215.0,265.0,43.0,4267.0,349.0,9164.0,1163.0,2023-11-14 18:47:44.000,2023.10.1100000000,,1864.0,33.0,3.0,3.0,266.0,,,,,https://anaconda.org/conda-forge/vscode-jupyter,2023-06-16 19:25:09.142,63383.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
19,Docker Stacks,Ready-to-run Docker images containing Jupyter applications.,https://github.com/jupyter/docker-stacks,,notebook-environments,32,True,,jupyter/docker-stacks,,https://github.com/jupyter/docker-stacks,BSD-3-Clause,2015-07-15 15:30:00.000,2024-01-18 07:57:10.000000,2024-01-18 07:56:15,3683.0,156.0,2923.0,191.0,1212.0,25.0,860.0,8074.0,,,,884193.0,,21.0,21.0,240.0,,,,,,,,2.0,,,,,,jupyter/scipy-notebook,https://hub.docker.com/r/jupyter/scipy-notebook,2023-10-20 20:03:34.298948,439.0,90187713.0,,,,,,,,,,,,,
20,xonsh,"Python-powered, cross-platform, Unix-gazing shell.",https://github.com/xonsh/xonsh,,kernels,32,False,xonsh,xonsh/xonsh,,https://github.com/xonsh/xonsh,https://github.com/xonsh/xonsh/blob/main/license,2015-01-21 22:05:27.000,2024-01-16 14:00:03.000000,2024-01-16 13:58:06,10491.0,25.0,634.0,105.0,2596.0,287.0,2209.0,7485.0,2024-01-16 14:00:03.000,0.14.4,9583.0,21316.0,126.0,98.0,,322.0,https://pypi.org/project/xonsh,2024-01-16 14:00:03.000,98.0,21212.0,,,,1.0,,,,,,,,,,,,,3.0,,,,,,,,,,
21,nteract,The interactive computing suite for you!.,https://github.com/nteract/nteract,,notebook-environments,32,True,nteract_on_jupyter,nteract/nteract,,https://github.com/nteract/nteract,BSD-3-Clause,2015-06-15 23:21:49.000,2023-12-30 16:09:02.000000,2023-12-30 16:09:02,11273.0,2.0,579.0,153.0,3990.0,189.0,1522.0,6121.0,2021-10-22 17:46:48.907,7.0.20,1485547.0,64279.0,94.0,45.0,3.0,180.0,https://pypi.org/project/nteract_on_jupyter,2019-07-16 03:59:16.000,5.0,658.0,,,,2.0,@nteract/messaging,https://www.npmjs.com/package/@nteract/messaging,2021-10-22 17:46:48.907,37.0,47474.0,,,,,,,,,,,,,,,,,,
22,papermill,"Parameterize, execute, and analyze notebooks.",https://github.com/nteract/papermill,,widgets,32,True,papermill,nteract/papermill,conda-forge/papermill,https://github.com/nteract/papermill,BSD-3-Clause,2017-07-06 17:17:53.000,2024-01-01 20:19:05.000000,2024-01-01 18:09:07,974.0,35.0,395.0,92.0,379.0,130.0,252.0,5504.0,,,,1370822.0,18.0,5571.0,5571.0,114.0,https://pypi.org/project/papermill,,,1358256.0,https://anaconda.org/conda-forge/papermill,2023-08-30 21:31:47.332,540345.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
23,jupyter_server,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,32,True,jupyter_server,jupyter-server/jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,BSD-3-Clause,2016-09-21 19:18:45.000,2024-01-16 15:28:38.695000,2024-01-16 14:58:01,12719.0,61.0,250.0,38.0,954.0,147.0,277.0,432.0,2024-01-16 14:58:23.000,2.12.5,2657.0,18817425.0,107.0,,,518.0,https://pypi.org/project/jupyter_server,,,18573051.0,https://anaconda.org/conda-forge/jupyter_server,2024-01-16 15:28:38.695,9772061.0,3.0,,,,,,,,,,,,,-4.0,,,,,,,,,,
24,nbformat,Reference implementation of the Jupyter Notebook format.,https://github.com/jupyter/nbformat,,notebook-tools,32,True,nbformat,jupyter/nbformat,conda-forge/nbformat,https://github.com/jupyter/nbformat,BSD-3-Clause,2015-04-09 01:07:29.000,2024-01-02 13:34:29.000000,2024-01-02 13:34:27,1041.0,7.0,143.0,22.0,250.0,60.0,80.0,234.0,2023-07-31 10:35:35.000,5.9.2,223.0,15324160.0,26.0,259946.0,259946.0,79.0,https://pypi.org/project/nbformat,,,14827485.0,https://anaconda.org/conda-forge/nbformat,2023-07-31 14:51:04.971,20858683.0,1.0,nbformat-schema,https://www.npmjs.com/package/nbformat-schema,,,34.0,,,,,,,,,,,,,,,,,,
25,JupyterLab,JupyterLab computational environment.,https://github.com/jupyterlab/jupyterlab,,notebook-environments,31,True,jupyterlab,jupyterlab/jupyterlab,conda-forge/jupyterlab,https://github.com/jupyterlab/jupyterlab,BSD-3-Clause,2016-06-03 20:09:17.000,2024-01-18 01:37:00.428000,,,,2978.0,,,2453.0,,13552.0,2023-12-29 17:38:50.318,4.0.10,,11264374.0,501.0,2849.0,,472.0,https://pypi.org/project/jupyterlab,2024-01-17 22:05:36.000,2471.0,10920307.0,https://anaconda.org/conda-forge/jupyterlab,2024-01-18 01:37:00.428,9588014.0,2.0,@jupyterlab/ui-components,https://www.npmjs.com/package/@jupyterlab/ui-components,2024-01-17 22:14:43.440,378.0,126158.0,,,,,,,,,,,,,,,,,,
26,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,31,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2024-01-17 22:08:03.989000,2021-03-31 14:20:34,1174.0,,2978.0,20.0,322.0,31.0,245.0,13552.0,2023-12-29 17:34:06.978,4.0.10,,53260.0,236.0,1647.0,1636.0,11.0,,,,,,,,1.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2024-01-17 22:08:03.989,11.0,53260.0,,,,,,,,6.0,,,,,,,,,,
27,Perspective,"A data visualization and analytics component, especially well-suited for large and/or streaming datasets.",https://github.com/finos/perspective,,lab-extensions,31,True,perspective-python,finos/perspective,conda-forge/perspective,https://github.com/finos/perspective,Apache-2.0,2017-11-02 16:27:54.000,2024-01-18 03:33:09.000000,2024-01-18 03:33:08,5884.0,109.0,914.0,111.0,1597.0,92.0,622.0,7091.0,2023-11-29 21:48:30.000,2.7.1,1969.0,16821.0,117.0,130.0,112.0,93.0,https://pypi.org/project/perspective-python,2023-11-29 16:47:42.000,15.0,4691.0,https://anaconda.org/conda-forge/perspective,2023-12-04 04:58:10.833,502402.0,1.0,@finos/perspective-jupyterlab,https://www.npmjs.com/package/@finos/perspective-jupyterlab,2023-11-29 16:47:08.922,3.0,119.0,,,,,,,,,,,,,,,,,,
28,D-Tale,Visualizer for Pandas Data Structures.,https://github.com/man-group/dtale,,widgets,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-17 22:23:08.000000,2024-01-05 20:03:54,779.0,15.0,370.0,73.0,281.0,58.0,503.0,4407.0,2024-01-08 14:23:02.000,3.9.0,,95665.0,179.0,1014.0,991.0,30.0,https://pypi.org/project/dtale,2024-01-05 20:43:17.000,23.0,89701.0,https://anaconda.org/conda-forge/dtale,2024-01-05 22:01:34.870,262423.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
29,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,31,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2024-01-17 22:23:08.000000,2024-01-05 20:03:54,779.0,15.0,359.0,73.0,281.0,57.0,503.0,4407.0,2024-01-08 14:23:02.000,3.9.0,,95665.0,140.0,991.0,991.0,30.0,https://pypi.org/project/dtale,,,89701.0,https://anaconda.org/conda-forge/dtale,2024-01-05 22:01:34.870,262423.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
30,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,31,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2024-01-18 11:36:15.000000,2024-01-18 11:36:15,2869.0,17.0,134.0,20.0,513.0,178.0,356.0,1664.0,2024-01-17 22:55:53.000,5.0.2,,61018.0,67.0,1792.0,1764.0,51.0,https://pypi.org/project/jupyterlab-lsp,2024-01-17 22:19:21.000,23.0,30824.0,https://anaconda.org/conda-forge/jupyter-lsp,2024-01-17 23:02:45.582,1175099.0,1.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-08-26 15:27:01.064,5.0,817.0,,,,,,,,,,,,,,,,,,
31,jupyter-matplotlib,Matplotlib Jupyter Integration.,https://github.com/matplotlib/ipympl,,widgets,31,True,ipympl,matplotlib/ipympl,conda-forge/ipympl,https://github.com/matplotlib/ipympl,BSD-3-Clause,2016-07-21 14:38:56.000,2024-01-01 17:29:50.000000,2023-06-16 01:18:19,510.0,,218.0,39.0,246.0,138.0,155.0,1490.0,2023-02-15 19:21:40.000,0.9.3,,218882.0,42.0,9922.0,9922.0,32.0,https://pypi.org/project/ipympl,,,191786.0,https://anaconda.org/conda-forge/ipympl,2023-06-16 13:22:32.078,1511942.0,2.0,jupyter-matplotlib,https://www.npmjs.com/package/jupyter-matplotlib,,,9097.0,,,,,,,,,,,,,,,,,,
32,sparkmagic,Jupyter magics and kernels for working with remote Spark clusters.,https://github.com/jupyter-incubator/sparkmagic,,magic,31,True,sparkmagic,jupyter-incubator/sparkmagic,conda-forge/sparkmagic,https://github.com/jupyter-incubator/sparkmagic,BSD-3-Clause,2015-09-21 15:35:25.000,2024-01-16 17:10:33.000000,2024-01-01 19:50:50,1354.0,25.0,436.0,49.0,432.0,151.0,300.0,1273.0,2023-09-13 15:53:21.000,0.21.0,,24298.0,56.0,348.0,326.0,64.0,https://pypi.org/project/sparkmagic,2023-09-13 15:53:21.000,22.0,21504.0,https://anaconda.org/conda-forge/sparkmagic,2023-09-23 23:23:29.586,111799.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
33,nbclient,A client library for executing notebooks. Formally nbconverts ExecutePreprocessor.,https://github.com/jupyter/nbclient,,notebook-tools,31,True,nbclient,jupyter/nbclient,conda-forge/nbclient,https://github.com/jupyter/nbclient,BSD-3-Clause,2020-01-13 17:29:49.000,2024-01-02 13:44:54.000000,2024-01-02 13:44:52,376.0,8.0,49.0,11.0,201.0,34.0,69.0,130.0,2023-11-07 18:01:22.000,0.9.0,413.0,11786035.0,32.0,143707.0,143707.0,37.0,https://pypi.org/project/nbclient,,,11503260.0,https://anaconda.org/conda-forge/nbclient,2023-06-16 19:18:04.408,13289775.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
34,bqplot,Plotting library for IPython/Jupyter notebooks.,https://github.com/bqplot/bqplot,,widgets,30,True,bqplot,bqplot/bqplot,conda-forge/bqplot,https://github.com/bqplot/bqplot,Apache-2.0,2015-09-26 04:02:18.000,2023-11-06 09:55:37.480000,2023-10-04 07:40:23,3656.0,,444.0,100.0,1043.0,224.0,368.0,3521.0,2023-08-04 08:28:46.000,0.12.41,,135195.0,63.0,53.0,53.0,64.0,https://pypi.org/project/bqplot,,,104091.0,https://anaconda.org/conda-forge/bqplot,2023-11-06 09:55:37.480,1250874.0,2.0,bqplot,https://www.npmjs.com/package/bqplot,,,2676.0,,,,,,,,,,,,,,,,,,
35,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,30,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2024-01-17 15:35:56.000000,2023-04-21 20:49:35,292.0,,297.0,48.0,97.0,111.0,43.0,1742.0,2023-02-27 00:06:57.430,0.5.0,,119569.0,19.0,5866.0,5798.0,55.0,https://pypi.org/project/ipython-sql,2023-02-27 00:06:57.430,68.0,116777.0,https://anaconda.org/conda-forge/ipython-sql,2023-06-16 13:23:09.898,248520.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
36,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,30,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2024-01-04 16:11:34.000000,2023-12-04 18:34:04,3409.0,4.0,296.0,44.0,934.0,250.0,644.0,1242.0,2023-09-05 12:35:02.000,0.9.1,308.0,10095.0,34.0,514.0,514.0,105.0,https://pypi.org/project/nbgrader,,,5546.0,https://anaconda.org/conda-forge/nbgrader,2023-09-13 22:27:45.981,154576.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
37,OAuthenticator,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,30,True,oauthenticator,jupyterhub/oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,BSD-3-Clause,2014-09-23 21:37:06.000,2024-01-17 21:58:50.000000,2024-01-08 08:54:47,1552.0,37.0,359.0,21.0,426.0,54.0,245.0,391.0,2023-11-27 17:40:41.000,16.2.1,,21571.0,44.0,450.0,401.0,120.0,https://pypi.org/project/oauthenticator,2023-11-27 17:40:41.000,49.0,20399.0,https://anaconda.org/conda-forge/oauthenticator,2023-11-28 06:31:15.831,45727.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
