,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,updated_github_id,conda_dependent_project_count,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
75,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,25,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,BSD-3-Clause,2016-11-15 18:36:37.000,2022-06-25 22:24:01.026000,2022-06-25 19:26:22,372.0,,53.0,21.0,86.0,41.0,83.0,156.0,2022-06-25 19:39:15.000,0.4.0,,121678.0,20.0,136.0,,25.0,https://pypi.org/project/jupyter_sphinx,2022-06-25 19:39:15.000,136.0,119235.0,https://anaconda.org/conda-forge/jupyter_sphinx,2022-06-25 22:24:01.026,161249.0,2.0,,,,,,,,,,,,,-1.0,,,,,,,,,
76,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,25,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-09-20 00:27:15.000000,2022-09-20 00:27:14,402.0,22.0,49.0,14.0,127.0,12.0,30.0,59.0,2022-08-25 15:33:01.697,0.12.3,35.0,364793.0,39.0,51.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-06-20 14:32:05.000,51.0,353271.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-08-25 23:51:15.963,322609.0,3.0,,,,,,,,,,,,,,,,,,,,,,
77,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,24,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-09-16 03:48:49.000000,2022-09-16 03:48:49,1206.0,6.0,776.0,42.0,326.0,21.0,328.0,3423.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,136.0,136.0,55.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
78,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,24,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2022-09-26 16:06:20.000000,2022-09-16 18:28:18,2011.0,8.0,835.0,91.0,883.0,27.0,283.0,2184.0,2022-09-14 22:48:47.000,554628d62759e213d19b5d2e992b57e0d5c428d1648fe3004cb5d0bd590109ba,,2173.0,83.0,,,146.0,,,,,,,,3.0,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-09-14 23:08:22.083286,164.0,193398.0,,,,,,,,,,,,,,,,,
79,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,24,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-09-26 23:57:51.000000,2022-08-22 11:27:39,1419.0,7.0,497.0,91.0,443.0,164.0,404.0,2046.0,,,,22955.0,,8.0,8.0,91.0,,,,,,,,2.0,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-08-22 11:29:43.791515,29.0,2777594.0,,,,,,,,,,,,,,,,,
80,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,331.0,,182.0,42.0,42.0,53.0,178.0,1913.0,2021-11-15 23:43:33.000,5.2.1,,2183.0,33.0,86.0,64.0,15.0,,,,,,,,2.0,,,,,,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,2183.0,,,,,,,,,,,,
81,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,24,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-09-28 15:59:09.729000,2022-09-28 14:11:00,637.0,27.0,33.0,6.0,497.0,,258.0,591.0,2022-09-28 14:11:04.060,1.5.2,,36318.0,81.0,4.0,,26.0,https://pypi.org/project/nbqa,2022-03-09 09:31:55.000,4.0,34097.0,https://anaconda.org/conda-forge/nbqa,2022-09-28 15:59:09.729,51103.0,2.0,,,,,,,,,,,,,,,,,,,,,,
82,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,24,True,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,BSD-3-Clause,2017-04-21 16:05:14.000,2022-09-29 02:06:29.000000,2022-09-27 22:01:37,1226.0,40.0,189.0,43.0,623.0,52.0,471.0,527.0,2022-01-27 22:17:10.000,2.6.0,21508.0,3493.0,34.0,,,103.0,https://pypi.org/project/jupyter_enterprise_gateway,2022-01-27 22:13:14.000,,1378.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-04-18 17:30:18.864,101603.0,2.0,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
83,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,False,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-09-13 07:14:14.000000,2021-06-27 18:55:19,167.0,,152.0,19.0,75.0,58.0,80.0,179.0,2020-08-28 12:01:56.000,1.3.2,,10611.0,9.0,104.0,97.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,10088.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,26677.0,1.0,,,,,,,,,,,,,,,,,,,,,,
84,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,24,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2022-09-29 14:07:41.000000,2022-09-26 20:03:47,3689.0,322.0,38.0,17.0,953.0,283.0,442.0,77.0,2022-08-26 20:51:24.000,2.10.0,,2317.0,20.0,,,30.0,https://pypi.org/project/jdaviz,2022-07-06 20:49:58.000,,2317.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
85,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,23,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,400.0,4.0,236.0,78.0,77.0,49.0,125.0,3382.0,2022-05-31 17:34:28.000,0.7.5,40.0,1072.0,22.0,9.0,8.0,29.0,,,,,,,,2.0,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,85838.0,,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,,,
86,mercury,Convert Python notebook to web app and share with non-technical users.,https://github.com/mljar/mercury,,notebook-tools,23,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2022-09-02 09:15:06.000000,2022-09-02 09:15:03,341.0,24.0,124.0,28.0,12.0,57.0,96.0,1951.0,2022-09-02 09:06:22.000,1.1.6,,2042.0,50.0,106.0,106.0,5.0,https://pypi.org/project/mljar-mercury,2022-07-01 11:13:50.000,,2042.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
87,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,23,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2022-08-22 10:08:00.000000,2021-06-11 15:16:36,44.0,,275.0,18.0,39.0,61.0,33.0,1824.0,2021-06-11 15:17:12.000,0.3.0,,11813.0,13.0,79.0,79.0,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,11813.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
88,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,68.0,137.0,744.0,2019-07-21 08:49:48.715,0.9.0,,14757.0,95.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,8773.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,275077.0,3.0,,,,,,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1686.0,,,,,,,,,,,,
89,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,23,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-09-13 21:31:21.000000,2022-09-13 21:31:21,99.0,2.0,81.0,13.0,44.0,17.0,28.0,732.0,2022-05-27 13:55:46.000,2.3.1,,36282.0,22.0,1675.0,1596.0,19.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,79.0,33140.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,223111.0,2.0,,,,,,,,,,,,,,,,,,,,,,
90,datapane,Datapane is the easiest way to create data science reports from Python.,https://github.com/datapane/datapane,,others,23,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2022-09-29 14:00:57.000000,2022-09-28 13:39:59,652.0,171.0,57.0,14.0,81.0,2.0,84.0,667.0,2022-09-21 12:24:04.207,0.15.2,,19211.0,78.0,7.0,,15.0,https://pypi.org/project/datapane,2022-04-09 14:26:48.000,7.0,17670.0,https://anaconda.org/conda-forge/datapane,2022-09-26 15:53:27.867,40080.0,3.0,,,,,,,,,,,,,,,,,,,,,,
91,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,130.0,116.0,91.0,35.0,67.0,618.0,2019-06-03 21:24:10.000,0.10.2,,9379.0,20.0,157.0,143.0,21.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,9379.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
92,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,23,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-08-13 00:57:17.000000,2022-08-11 18:59:13,428.0,38.0,50.0,7.0,126.0,23.0,138.0,610.0,2022-08-10 21:15:00.665,1.5.3,,45792.0,60.0,7.0,,37.0,https://pypi.org/project/jupyterlab_code_formatter,2022-05-01 12:17:14.000,7.0,28709.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2022-08-11 01:44:26.140,557232.0,2.0,,,,,,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2022-08-10 21:12:04.073,,3492.0,,,,,,,,,,,,
93,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,23,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-09-26 21:13:22.000000,2022-09-06 06:56:25,221.0,22.0,76.0,8.0,85.0,37.0,28.0,334.0,2022-08-24 22:28:39.000,0.6.2,81.0,47401.0,6.0,3.0,,24.0,https://pypi.org/project/jupyter-resource-usage,2021-12-06 09:34:10.000,3.0,30035.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,507441.0,2.0,,,,,,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2022-08-24 22:25:21.576,,449.0,,,,,,,,,,,,
94,vega,IPython/Jupyter notebook module for Vega and Vega-Lite.,https://github.com/vega/ipyvega,,widgets,23,True,vega,vega/ipyvega,conda-forge/vega,https://github.com/vega/ipyvega,BSD-3-Clause,2015-08-04 03:22:47.000,2022-09-01 01:28:57.000000,2022-09-01 01:27:35,597.0,5.0,59.0,31.0,344.0,13.0,82.0,331.0,2022-02-10 02:01:39.000,3.6.0,,14791.0,39.0,84.0,,11.0,https://pypi.org/project/vega,2022-02-10 02:01:39.000,84.0,8043.0,https://anaconda.org/conda-forge/vega,2022-02-10 13:26:24.004,506169.0,3.0,,,,,,,,,,,,,,,,,,,,,,
95,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,23,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-09-20 10:06:02.000000,2022-09-20 10:06:02,214.0,6.0,44.0,13.0,57.0,47.0,122.0,265.0,2022-09-02 09:19:01.295,1.8.4,,98739.0,49.0,31.0,4.0,11.0,https://pypi.org/project/ipyvuetify,2022-02-07 12:27:29.000,26.0,88136.0,https://anaconda.org/conda-forge/ipyvuetify,2022-09-02 13:29:25.078,88831.0,3.0,,,,,,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2022-09-02 09:16:38.852,1.0,8266.0,widgetti/ipyvuetify,,,,,,,,,,,
96,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,False,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-07-20 12:23:11.000000,2021-03-29 11:25:59,209.0,,34.0,12.0,60.0,39.0,20.0,214.0,2021-03-29 11:25:34.632,0.6.0,,70557.0,12.0,593.0,581.0,9.0,https://pypi.org/project/ipywebrtc,2019-07-04 12:53:46.000,11.0,65559.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,271219.0,3.0,,,,,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,552.0,,,,,,,,,,,,
97,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,23,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2022-06-27 14:03:15.000000,2022-06-22 08:23:11,499.0,,61.0,12.0,146.0,57.0,80.0,170.0,2022-03-19 21:53:15.000,1.1.0,,9932.0,20.0,543.0,525.0,25.0,https://pypi.org/project/nbgitpuller,2022-03-19 21:53:15.000,18.0,8842.0,https://anaconda.org/conda-forge/nbgitpuller,2022-03-20 01:46:35.034,42536.0,2.0,,,,,,,,,,,,,,,,,,,,,,
98,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,23,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2022-09-28 11:21:11.000000,2022-09-28 11:15:16,1675.0,114.0,20.0,2.0,995.0,23.0,25.0,110.0,2021-09-07 13:41:02.000,0.7.0,,20025.0,827.0,253.0,227.0,13.0,https://pypi.org/project/mknotebooks,2022-07-05 11:10:37.000,26.0,20025.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
99,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,23,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2022-08-24 16:21:19.099000,2022-08-22 17:02:57,297.0,10.0,8.0,5.0,38.0,2.0,8.0,32.0,2022-08-24 15:30:20.601,4.3.2,,81998.0,18.0,610.0,585.0,5.0,https://pypi.org/project/ipydatawidgets,2022-05-19 09:59:51.000,25.0,78520.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-08-24 16:21:19.099,177421.0,3.0,,,,,,,,,,,,,,,,,,,,,,
100,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,22,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-09-25 00:12:39.000000,2022-09-25 00:12:39,2140.0,18.0,250.0,46.0,628.0,35.0,710.0,2404.0,2018-08-01 13:19:52.714,0.0.6,,19.0,6.0,,,111.0,,,,,,,,2.0,,,,,,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,19.0,IHaskell/IHaskell,,,,,,,,,,,
101,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,22,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2022-09-26 23:31:11.000000,2022-09-04 07:29:45,2753.0,42.0,326.0,76.0,885.0,273.0,449.0,2193.0,2018-11-07 17:41:58.000,0.1.0,,18.0,1.0,6.0,6.0,84.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,18.0,,,,3.0,,,,,,,,,,,,,,,,,,binderhub,,,,
102,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2022-09-29 09:27:33.541391,2022-09-03 12:48:11,590.0,1.0,288.0,60.0,139.0,56.0,511.0,1568.0,2022-01-03 22:04:04.000,1.3,,14753.0,17.0,,,42.0,,,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,88748.0,2.0,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-09-29 09:27:33.541391,46.0,1416901.0,,,,,,,,,,,,,,IRkernel,,,
103,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,212.0,46.0,12.0,22.0,8.0,808.0,2021-01-22 17:06:54.671,0.4.0,,13238.0,10.0,266.0,265.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,1275.0,,,,1.0,,,,,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,11963.0,,,,,,,,,,,,
104,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-09-08 11:38:08.000000,2022-01-05 20:19:46,328.0,,141.0,28.0,102.0,58.0,53.0,752.0,2021-10-12 17:42:50.869,1.8.1,,61734.0,40.0,3.0,,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,3.0,10069.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1275296.0,3.0,,,,,,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,4432.0,,,,,,,,,,,,
105,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-04-21 19:01:00.000000,2022-03-15 19:55:24,1150.0,,215.0,51.0,195.0,12.0,,701.0,2020-08-01 16:46:23.000,0.4.0,,11717.0,14.0,9.0,,104.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,11717.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
106,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,22,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2022-08-26 10:30:01.000000,2022-08-26 10:30:01,97.0,5.0,122.0,25.0,27.0,42.0,59.0,604.0,2022-08-22 11:09:02.644,0.8.0,,9499.0,11.0,28.0,,15.0,https://pypi.org/project/bash_kernel,2019-07-22 16:07:09.000,28.0,7398.0,https://anaconda.org/conda-forge/bash_kernel,2022-08-24 15:20:16.712,75647.0,2.0,,,,,,,,,,,,,,,,,,,,,,
107,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-07-20 03:28:34.000000,2021-06-29 12:29:51,101.0,,63.0,28.0,49.0,40.0,25.0,546.0,2021-04-29 10:22:28.814,0.9.0,,6909.0,11.0,624.0,624.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,,2671.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,7232.0,1.0,,,,,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,3786.0,,,,,,,,,,,,
108,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,22,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32.0,,62.0,21.0,7.0,18.0,41.0,472.0,2018-01-15 18:14:37.000,0.9.0,,19834.0,10.0,285.0,263.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,19813.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1663.0,3.0,,,,,,,,,,,,,,,,,,,,,,
109,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,561.0,,115.0,42.0,197.0,14.0,162.0,409.0,2021-08-25 00:19:46.000,2.5.1,105.0,18415.0,27.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,2021-08-24 23:55:16.000,6.0,15854.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2021-08-25 14:07:50.232,184269.0,2.0,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
110,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,22,False,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2022-09-05 06:46:55.000000,2021-04-26 19:20:06,96.0,,65.0,24.0,9.0,4.0,49.0,405.0,2020-06-09 08:23:50.000,0.8.0,,5060.0,16.0,348.0,326.0,8.0,https://pypi.org/project/appmode,2020-06-09 08:23:50.000,22.0,2001.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,177429.0,2.0,,,,,,,,,,,,,,,,,,,,,,
111,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2022-09-16 08:31:09.000000,2022-09-16 08:31:09,840.0,14.0,62.0,17.0,380.0,57.0,121.0,351.0,2022-08-23 14:45:52.749,0.14.2,,34438.0,75.0,3.0,,20.0,https://pypi.org/project/xeus-python,2022-06-15 11:52:07.000,3.0,10214.0,https://anaconda.org/conda-forge/xeus-python,2022-08-23 21:49:09.449,1090084.0,2.0,,,,,,,,,,,,,,,,,,,,,,
112,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,22,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,MIT,2019-04-15 22:09:44.000,2022-09-06 08:55:29.000000,2022-09-06 08:54:07,128.0,8.0,29.0,7.0,48.0,10.0,47.0,336.0,2022-09-03 23:05:06.339,1.3.0,,16982.0,22.0,158.0,151.0,4.0,https://pypi.org/project/itables,2022-07-02 21:19:36.000,7.0,16460.0,https://anaconda.org/conda-forge/itables,2022-09-04 06:46:43.686,4183.0,3.0,,,,,,,,,,,,,,,,,,,,,,
113,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,True,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,184.0,,26.0,18.0,41.0,24.0,25.0,251.0,2021-01-06 19:12:18.000,0.4.2,,69168.0,7.0,175.0,158.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,17.0,68827.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,10572.0,3.0,,,,,,,,,,,,,,,,,,,,,,
