,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,conda_dependent_project_count,updated_github_id,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
37,dtale,Visualizer for pandas data structures.,https://github.com/man-group/dtale,,jupyter-extensions,30,False,dtale,man-group/dtale,conda-forge/dtale,https://github.com/man-group/dtale,LGPL-2.1,2019-07-15 09:34:48.000,2023-02-22 20:52:45.205000,2023-02-22 19:50:56,667.0,36.0,329.0,68.0,236.0,40.0,455.0,3881.0,2023-02-22 20:18:43.000,2.12.3,,154868.0,159.0,649.0,635.0,29.0,https://pypi.org/project/dtale,2022-06-17 17:45:42.000,14.0,149534.0,https://anaconda.org/conda-forge/dtale,2023-02-22 20:52:45.205,192028.0,1.0,,,,,,,,,,,,,,,,,,,,,,
38,ipython-sql,"%%sql magic for IPython, hopefully evolving into full SQL client.",https://github.com/catherinedevlin/ipython-sql,,magic,30,True,ipython-sql,catherinedevlin/ipython-sql,conda-forge/ipython-sql,https://github.com/catherinedevlin/ipython-sql,MIT,2013-03-20 16:41:10.000,2023-02-02 16:42:58.000000,2022-11-16 00:09:35,286.0,,279.0,51.0,79.0,111.0,41.0,1647.0,2022-06-12 04:51:46.000,0.4.1,,114829.0,18.0,4132.0,4063.0,54.0,https://pypi.org/project/ipython-sql,2022-06-12 04:51:46.000,69.0,112207.0,https://anaconda.org/conda-forge/ipython-sql,2021-11-13 15:23:35.182,204584.0,1.0,,,,,,,,,,,,,,,,,,,,,,
39,JupyterLab LSP,Coding assistance for JupyterLab (code navigation + hover suggestions + linters + autocompletion + rename) using..,https://github.com/jupyter-lsp/jupyterlab-lsp,,lab-extensions,30,True,jupyterlab-lsp,jupyter-lsp/jupyterlab-lsp,conda-forge/jupyter-lsp,https://github.com/jupyter-lsp/jupyterlab-lsp,BSD-3-Clause,2019-08-17 11:34:22.000,2023-02-12 02:48:47.000000,2023-01-02 17:38:53,2558.0,52.0,117.0,17.0,452.0,177.0,286.0,1430.0,2022-08-26 15:33:43.000,3.10.2,,33297.0,67.0,1443.0,1430.0,46.0,https://pypi.org/project/jupyterlab-lsp,2022-08-26 15:29:01.642,9.0,22554.0,https://anaconda.org/conda-forge/jupyter-lsp,2021-12-12 16:35:34.220,76034.0,1.0,@krassowski/jupyterlab-lsp,https://www.npmjs.com/package/@krassowski/jupyterlab-lsp,2022-08-26 15:27:01.064,4.0,8122.0,,,,,,,,,,,,,,,,,
40,Knowledge Repo,A next-generation curated knowledge sharing platform for data scientists and other technical professions.,https://github.com/airbnb/knowledge-repo,,notebook-sharing,29,True,knowledge-repo,airbnb/knowledge-repo,,https://github.com/airbnb/knowledge-repo,Apache-2.0,2016-08-17 23:32:50.000,2023-02-23 05:58:14.000000,2023-02-22 06:18:50,1291.0,241.0,706.0,176.0,460.0,125.0,167.0,5281.0,2023-02-22 03:49:00.886,0.9.3,,1185.0,33.0,1.0,,72.0,https://pypi.org/project/knowledge-repo,2023-01-05 19:51:36.871,1.0,1185.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
41,nbdime,Tools for diffing and merging of Jupyter notebooks.,https://github.com/jupyter/nbdime,,notebook-sharing,29,True,nbdime,jupyter/nbdime,conda-forge/nbdime,https://github.com/jupyter/nbdime,BSD-3-Clause,2015-11-16 09:25:53.000,2023-02-20 06:40:01.000000,2023-01-15 17:22:37,1976.0,9.0,141.0,43.0,357.0,72.0,223.0,2363.0,2021-10-26 00:11:36.407,1.0.1,,258372.0,27.0,245.0,104.0,43.0,https://pypi.org/project/nbdime,2021-10-25 23:22:53.000,141.0,206732.0,https://anaconda.org/conda-forge/nbdime,2021-10-26 17:29:52.628,769142.0,2.0,nbdime-jupyterlab,https://www.npmjs.com/package/nbdime-jupyterlab,2021-10-26 00:11:36.407,,41247.0,,,,,,-1.0,,,,,,,,,,,
42,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,29,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-02-08 12:36:09.000000,2023-02-08 12:36:08,2732.0,13.0,954.0,120.0,418.0,54.0,285.0,2358.0,2022-06-20 10:37:35.000,8.4.1,,103071.0,41.0,292.0,,112.0,https://pypi.org/project/ipyparallel,2022-06-20 10:37:35.000,292.0,93619.0,https://anaconda.org/conda-forge/ipyparallel,2022-06-21 14:24:53.709,775110.0,2.0,,,,,,,,,,,,,,,,,,,,,,
43,ipyvolume,3d plotting for Python in the Jupyter notebook based on IPython widgets using WebGL.,https://github.com/widgetti/ipyvolume,,widgets,29,True,ipyvolume,maartenbreddels/ipyvolume,conda-forge/ipyvolume,https://github.com/widgetti/ipyvolume,MIT,2016-12-21 15:30:13.000,2023-02-22 10:20:11.000000,2023-02-17 17:42:08,990.0,15.0,235.0,52.0,121.0,178.0,129.0,1825.0,2023-01-27 14:14:43.297,0.6.0,,71288.0,50.0,70.0,15.0,45.0,https://pypi.org/project/ipyvolume,2023-01-27 14:01:38.761,50.0,63448.0,https://anaconda.org/conda-forge/ipyvolume,2023-01-28 20:37:02.292,411870.0,2.0,ipyvolume,https://www.npmjs.com/package/ipyvolume,2023-01-27 14:14:43.297,5.0,2120.0,,,,,,,,widgetti/ipyvolume,,,,,,,,,
44,nbgrader,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,29,True,nbgrader,jupyter/nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,BSD-3-Clause,2014-09-13 03:27:36.000,2023-02-23 12:35:12.000000,2023-01-06 12:55:49,3342.0,8.0,318.0,42.0,871.0,241.0,624.0,1163.0,2022-09-27 21:47:44.689,0.8.1,102.0,7881.0,31.0,398.0,381.0,98.0,https://pypi.org/project/nbgrader,2022-09-27 21:47:44.689,17.0,6045.0,https://anaconda.org/conda-forge/nbgrader,2022-09-28 03:43:17.179,134008.0,1.0,,,,,,,,,,,,,,,,,,,,,,
45,VSCode Jupyter,VS Code Jupyter extension.,https://github.com/microsoft/vscode-jupyter,,notebook-environments,29,True,,microsoft/vscode-jupyter,conda-forge/vscode-jupyter,https://github.com/microsoft/vscode-jupyter,MIT,2020-09-10 23:39:14.000,2023-02-23 05:27:10.000000,2023-02-22 19:55:46,7834.0,236.0,197.0,42.0,3337.0,419.0,8128.0,919.0,2022-10-12 16:44:26.000,2022.09.120,,2070.0,32.0,,,256.0,,,,,https://anaconda.org/conda-forge/vscode-jupyter,2022-10-06 10:03:22.369,47625.0,2.0,,,,,,,,,,,,,,,,,,,,,,
46,pythreejs,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,29,True,pythreejs,jupyter-widgets/pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,BSD-3-Clause,2013-12-23 17:02:11.000,2023-02-20 00:24:59.000000,2023-02-20 00:24:10,1723.0,8.0,183.0,39.0,173.0,62.0,170.0,849.0,2023-02-20 00:24:01.104,2.4.2,,84305.0,46.0,86.0,24.0,30.0,https://pypi.org/project/pythreejs,2022-08-25 13:39:02.848,52.0,73522.0,https://anaconda.org/conda-forge/pythreejs,2022-09-06 14:51:41.037,461467.0,2.0,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,2023-02-20 00:16:17.277,10.0,5086.0,,,,,,2.0,,,,,,,,,,,
47,responsible-ai-widgets,Responsible AI Toolbox is a suite of tools providing model and data exploration and assessment user interfaces and..,https://github.com/microsoft/responsible-ai-toolbox,,widgets,29,True,raiwidgets,microsoft/responsible-ai-toolbox,,https://github.com/microsoft/responsible-ai-toolbox,MIT,2020-07-06 20:46:53.000,2023-02-23 05:01:01.000000,2023-02-23 05:00:59,1504.0,147.0,179.0,20.0,1705.0,64.0,221.0,685.0,2023-01-18 23:35:01.000,0.24.1,,8431.0,42.0,50.0,47.0,32.0,https://pypi.org/project/raiwidgets,2023-01-18 23:21:09.936,3.0,8431.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
48,KubeSpawner,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,29,True,jupyterhub-kubespawner,jupyterhub/kubespawner,conda-forge/jupyterhub-kubespawner,https://github.com/jupyterhub/kubespawner,BSD-3-Clause,2015-11-21 07:02:52.000,2023-02-08 20:03:44.000000,2023-02-07 08:00:12,1344.0,34.0,283.0,31.0,391.0,69.0,249.0,447.0,2022-11-03 16:42:13.267,4.3.0,,52797.0,33.0,141.0,127.0,78.0,https://pypi.org/project/jupyterhub-kubespawner,2022-11-03 16:42:13.267,14.0,52266.0,https://anaconda.org/conda-forge/jupyterhub-kubespawner,2022-09-13 23:09:14.985,12213.0,1.0,,,,,,,,,,,,,,,,,,,,,,
49,jupyter-console,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,29,True,jupyter-console,jupyter/jupyter_console,conda-forge/jupyter_console,https://github.com/jupyter/jupyter_console,BSD-3-Clause,2015-04-09 06:58:55.000,2023-02-21 18:56:45.387000,2023-02-21 16:53:37,622.0,38.0,141.0,27.0,134.0,58.0,89.0,215.0,2023-02-21 16:53:52.000,6.6.1,124.0,3545182.0,24.0,98.0,,60.0,https://pypi.org/project/jupyter-console,2022-06-22 16:01:27.000,98.0,3506329.0,https://anaconda.org/conda-forge/jupyter_console,2023-02-21 18:56:45.387,3185077.0,2.0,,,,,,,,,,,,,,,,,,,,,,
50,JupyterLab Debugger,"A visual debugger for Jupyter notebooks, consoles, and source files.",https://github.com/jupyterlab/debugger,,lab-extensions,28,False,,jupyterlab/debugger,,https://github.com/jupyterlab/debugger,BSD-3-Clause,2019-07-19 18:19:17.000,2023-02-14 14:20:39.414000,2021-03-31 14:20:34,1174.0,,2546.0,20.0,322.0,31.0,245.0,12623.0,2023-02-03 14:15:54.011,3.6.1,,99824.0,206.0,7.0,,11.0,,,,,,,,1.0,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,2023-02-14 14:20:39.414,7.0,99824.0,,,,,,,,,,,,,,,,,
51,JupyterLab TOC,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,28,False,,jupyterlab/jupyterlab-toc,,https://github.com/jupyterlab/jupyterlab-toc,BSD-3-Clause,2018-03-12 15:55:19.000,2023-02-14 14:28:47.957000,2021-08-10 23:33:21,523.0,,2546.0,31.0,63.0,64.0,51.0,12623.0,2023-02-03 14:19:30.526,5.6.1,,99358.0,197.0,16.0,,14.0,,,,,,,,1.0,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,2023-02-14 14:28:47.957,16.0,99358.0,,,,,,,,,,,,,,,,,
52,Jupyter Themes,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,28,True,jupyterthemes,dunovank/jupyter-themes,,https://github.com/dunovank/jupyter-themes,MIT,2014-12-10 23:22:23.000,2022-10-17 19:47:53.000000,2022-02-03 18:32:34,636.0,,1049.0,158.0,78.0,199.0,201.0,9446.0,2018-11-22 17:02:16.000,0.20.0,,41451.0,116.0,118.0,,43.0,https://pypi.org/project/jupyterthemes,2018-11-22 17:02:16.000,118.0,41451.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
53,RISE,RISE: Live Reveal.js Jupyter/IPython Slideshow Extension.,https://github.com/damianavila/RISE,,notebook-sharing,28,True,RISE,damianavila/RISE,conda-forge/rise,https://github.com/damianavila/RISE,BSD-3-Clause,2013-08-26 18:55:36.000,2023-02-06 14:47:04.000000,2023-01-16 00:02:35,762.0,2.0,407.0,83.0,199.0,149.0,288.0,3466.0,2020-10-29 01:31:20.000,5.7.1,,11189.0,31.0,2517.0,2348.0,44.0,https://pypi.org/project/RISE,2022-11-03 16:45:29.021,169.0,6985.0,https://anaconda.org/conda-forge/rise,2022-11-03 18:17:00.705,251704.0,2.0,rise-reveal,https://www.npmjs.com/package/rise-reveal,2019-07-03 12:51:16.722,,9.0,,,,,,,,,,,,,,,,,
54,sos,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,28,True,sos-notebook,vatlab/SOS,conda-forge/sos,https://github.com/vatlab/sos,BSD-3-Clause,2016-02-13 00:46:46.000,2023-02-19 02:04:39.589000,2023-02-18 21:57:11,7583.0,4.0,32.0,7.0,66.0,61.0,1373.0,240.0,2023-02-18 21:05:00.978,0.24.0,,4237.0,164.0,3658.0,3622.0,36.0,https://pypi.org/project/sos-notebook,2022-08-09 15:38:02.363,36.0,1488.0,https://anaconda.org/conda-forge/sos,2023-02-19 02:04:39.589,137488.0,2.0,,,,,,,,,,,,,,,,,,,,,,
55,BeakerX,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,27,False,beakerx,twosigma/beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,Apache-2.0,2013-12-03 14:16:36.000,2022-11-03 11:08:08.841000,2021-01-21 14:02:57,1689.0,,387.0,125.0,3797.0,349.0,4175.0,2733.0,2022-06-15 11:25:51.000,2.3.13,31.0,15378.0,54.0,23.0,,81.0,https://pypi.org/project/beakerx,2022-06-15 11:25:51.000,22.0,4091.0,https://anaconda.org/conda-forge/beakerx,2022-11-03 11:08:08.841,574989.0,2.0,beakerx,https://www.npmjs.com/package/beakerx,2019-04-06 03:31:02.776,1.0,179.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,249019.0,,,,,,,,,,,,
56,PixieDust,Python Helper library for Jupyter Notebooks.,https://github.com/pixiedust/pixiedust,,notebook-tools,27,False,pixiedust,pixiedust/pixiedust,conda-forge/pixiedust,https://github.com/pixiedust/pixiedust,Apache-2.0,2016-07-01 17:34:14.000,2021-02-16 04:46:42.000000,2021-02-16 04:46:41,2157.0,,162.0,41.0,374.0,165.0,260.0,1030.0,2021-02-01 03:34:36.000,1.1.19,,15006.0,92.0,280.0,251.0,33.0,https://pypi.org/project/pixiedust,2021-02-01 03:34:36.000,29.0,13900.0,https://anaconda.org/conda-forge/pixiedust,2021-02-06 13:20:07.331,43144.0,2.0,,,,,,,,,,,,,,,,,,,,,,
57,DataLab,Interactive tools and developer experiences for Big Data on Google Cloud Platform.,https://github.com/googledatalab/datalab,,notebook-environments,27,True,datalab,googledatalab/datalab,,https://github.com/googledatalab/datalab,Apache-2.0,2014-08-06 18:37:34.000,2022-09-02 21:15:20.926000,2022-09-02 20:50:03,2055.0,,261.0,82.0,1293.0,232.0,667.0,978.0,2022-09-02 21:15:20.926,1.2.1,,93205.0,19.0,12.0,,53.0,https://pypi.org/project/datalab,2022-09-02 21:15:20.926,12.0,93205.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
58,jupyter-dash,Develop Dash apps in the Jupyter Notebook and JupyterLab.,https://github.com/plotly/jupyter-dash,,widgets,27,True,jupyter-dash,plotly/jupyter-dash,conda-forge/jupyter-dash,https://github.com/plotly/jupyter-dash,MIT,2020-04-26 18:43:59.000,2023-01-03 02:26:45.000000,2022-10-21 14:50:27,161.0,,234.0,40.0,39.0,51.0,23.0,880.0,2022-04-01 20:13:44.000,0.4.2,79.0,149258.0,14.0,2506.0,2467.0,10.0,https://pypi.org/project/jupyter-dash,2022-04-01 20:05:08.000,39.0,127923.0,https://anaconda.org/conda-forge/jupyter-dash,2022-04-02 17:05:39.218,296242.0,2.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,10362.0,,,,,,,,,,,,,,,,,
59,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,27,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2023-02-21 16:11:23.000000,2023-01-28 21:34:47,310.0,40.0,68.0,24.0,384.0,102.0,133.0,499.0,2022-12-28 16:50:55.235,0.32.5,71.0,14461.0,91.0,238.0,223.0,26.0,https://pypi.org/project/itkwidgets,2023-01-26 18:46:21.548,14.0,7292.0,https://anaconda.org/conda-forge/itkwidgets,2020-08-10 14:40:39.579,310044.0,2.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,2022-12-28 16:50:55.235,1.0,1089.0,,,,,,-1.0,,,,,,,,,,,
60,nbval,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,27,True,nbval,computationalmodelling/nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,BSD-3-Clause,2015-04-09 09:40:33.000,2023-01-13 08:05:24.000000,2023-01-11 11:27:13,465.0,6.0,51.0,10.0,93.0,43.0,65.0,396.0,2023-01-11 11:30:08.757,0.10.0,,127724.0,20.0,2478.0,2185.0,33.0,https://pypi.org/project/nbval,2023-01-11 11:30:08.757,293.0,123462.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,298394.0,2.0,,,,,,,,,,,,,,,,,,,,,,
61,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,27,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-02-21 08:00:02.000000,2023-02-21 08:00:02,347.0,66.0,87.0,7.0,112.0,34.0,35.0,358.0,2023-02-20 14:55:01.817,0.7.2,164.0,39509.0,11.0,315.0,308.0,30.0,https://pypi.org/project/jupyter-resource-usage,2023-01-06 07:20:00.619,5.0,23862.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,522312.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2023-02-20 14:54:28.527,2.0,718.0,,,,,,,,,,,,,,,,,
62,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,27,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-02-04 22:13:18.000000,2023-02-04 22:13:10,896.0,46.0,127.0,17.0,208.0,67.0,109.0,273.0,2022-09-08 00:30:02.343,3.2.2,,170336.0,28.0,122.0,2.0,66.0,https://pypi.org/project/jupyter-server-proxy,2022-09-08 00:30:02.343,117.0,136809.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-09-08 09:19:11.744,1228169.0,2.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,2022-09-08 00:27:55.674,3.0,7941.0,,,,,,,,,,,,,,,,,
63,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,26,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2022-11-08 16:27:23.000000,2020-04-07 18:56:49,405.0,,412.0,89.0,104.0,171.0,125.0,2946.0,2020-04-07 16:43:54.000,1.3.1,,89222.0,73.0,85.0,2.0,30.0,https://pypi.org/project/qgrid,2020-04-07 16:43:54.000,82.0,82113.0,https://anaconda.org/conda-forge/qgrid,2022-11-02 16:27:28.702,376119.0,2.0,qgrid,https://www.npmjs.com/package/qgrid,2018-07-11 05:36:40.781,1.0,841.0,,,,,,,,,,,,,,,,,
64,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/finos/ipyregulartable,,widgets,26,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/finos/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2023-02-21 18:02:26.000000,2023-02-20 21:40:37,203.0,19.0,885.0,6.0,75.0,11.0,15.0,2704.0,2023-02-09 15:17:27.305,3.1.2,,69459.0,110.0,103.0,11.0,5.0,https://pypi.org/project/ipyregulartable,2022-09-24 16:00:47.625,2.0,123.0,https://anaconda.org/conda-forge/ipyregulartable,2022-09-24 21:00:28.551,4011.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-02-09 15:17:27.305,90.0,69188.0,,,,,,,,finos/ipyregulartable,,,,,,,,,
65,ipydagred3,ipywidgets library for drawing directed acyclic graphs in jupyterlab using dagre-d3.,https://github.com/timkpaine/ipydagred3,,widgets,26,True,ipydagred3,timkpaine/ipydagred3,conda-forge/ipydagred3,https://github.com/timkpaine/ipydagred3,Apache-2.0,2020-02-29 23:01:15.000,2023-02-21 21:06:07.000000,2023-02-21 21:05:07,307.0,26.0,885.0,3.0,87.0,4.0,17.0,2704.0,2023-02-09 15:17:27.305,3.1.2,,70088.0,110.0,94.0,2.0,3.0,https://pypi.org/project/ipydagred3,2022-09-23 17:20:12.220,2.0,387.0,https://anaconda.org/conda-forge/ipydagred3,2022-09-24 12:43:09.322,16951.0,2.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2023-02-09 15:17:27.305,90.0,69188.0,,,,,,,,,,,,,,,,,
66,docker-python,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,26,True,,kaggle/docker-python,,https://github.com/Kaggle/docker-python,Apache-2.0,2015-04-14 01:45:38.000,2023-02-22 21:47:50.000000,2023-02-22 21:47:49,2110.0,54.0,870.0,92.0,911.0,25.0,285.0,2258.0,2023-02-16 15:29:43.000,57c4ea6e84d0d186c13de35874062b80fa4cca1a4311f6ab510b636f627b80d9,,2063.0,100.0,,,147.0,,,,,,,,3.0,,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2023-02-16 15:38:25.544725,166.0,193994.0,,,,,,,,,,,,
67,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,26,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-02-20 21:29:07.000000,2023-02-20 21:29:07,671.0,18.0,35.0,7.0,527.0,4.0,270.0,695.0,2023-02-16 15:35:01.147,1.6.3,,65564.0,85.0,19.0,,29.0,https://pypi.org/project/nbqa,2023-01-09 22:43:07.649,19.0,62766.0,https://anaconda.org/conda-forge/nbqa,2023-02-16 17:04:49.480,78356.0,2.0,,,,,,,,,,,,,,,,,,,,,,
68,Stencila,"Author, collaborate on, and publish beautiful interactive documents.",https://github.com/stencila/stencila,,notebook-sharing,26,True,,stencila/stencila,,https://github.com/stencila/stencila,Apache-2.0,2012-05-31 02:43:31.000,2023-02-08 22:28:54.000000,2023-01-31 19:53:51,10341.0,63.0,39.0,24.0,969.0,77.0,497.0,665.0,2022-07-29 06:53:21.000,1.16.0,3321.0,478.0,100.0,27.0,19.0,35.0,,,,,,,,2.0,stencila,https://www.npmjs.com/package/stencila,2020-11-06 15:20:04.059,8.0,177.0,stencila/cloud,https://hub.docker.com/r/stencila/cloud,2019-04-08 04:14:51.284193,,16465.0,,,,,,,,,,,,
69,DockerSpawner,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,26,True,dockerspawner,jupyterhub/dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,BSD-3-Clause,2014-09-26 20:08:26.000,2023-02-22 12:53:57.000000,2022-12-20 09:26:15,647.0,3.0,300.0,25.0,217.0,22.0,240.0,441.0,2021-07-22 10:16:21.000,12.1.0,,38136.0,16.0,174.0,148.0,66.0,https://pypi.org/project/dockerspawner,2021-07-22 10:16:21.000,26.0,37823.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,15982.0,2.0,,,,,,,,,,,,,,,,,,,,,,
70,Metakernel,Jupyter/IPython Kernel Tools.,https://github.com/Calysto/metakernel,,kernels,26,True,metakernel,Calysto/metakernel,conda-forge/metakernel,https://github.com/Calysto/metakernel,BSD-3-Clause,2014-08-24 20:53:45.000,2022-12-12 20:01:25.444000,2022-12-12 16:21:04,1137.0,4.0,81.0,18.0,118.0,29.0,115.0,301.0,2022-12-12 16:23:09.261,0.29.4,73.0,36951.0,96.0,770.0,695.0,32.0,https://pypi.org/project/metakernel,2022-12-12 16:23:09.261,75.0,28781.0,https://anaconda.org/conda-forge/metakernel,2022-12-12 20:01:25.444,669622.0,1.0,,,,,,,,,,,,,,,,,,,,,,
71,nbgitpuller,Jupyter server extension to sync a git repository one-way to a local path.,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,26,True,nbgitpuller,jupyterhub/nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,BSD-3-Clause,2017-05-24 19:41:10.000,2023-02-22 17:10:52.000000,2023-01-04 20:16:50,518.0,12.0,71.0,13.0,151.0,68.0,82.0,174.0,2022-11-08 20:30:10.385,1.1.1,,11877.0,21.0,611.0,593.0,25.0,https://pypi.org/project/nbgitpuller,2022-11-08 20:30:10.385,18.0,10639.0,https://anaconda.org/conda-forge/nbgitpuller,2022-11-09 00:00:24.832,54505.0,2.0,,,,,,,,,,,,,,,,,,,,,,
72,lux,Automatically visualize your pandas dataframe via a single print!.,https://github.com/lux-org/lux,,widgets,25,True,lux-api,lux-org/lux,conda-forge/lux-api,https://github.com/lux-org/lux,Apache-2.0,2020-01-08 04:53:29.000,2022-11-29 02:06:27.000000,2022-05-21 19:17:40,690.0,,337.0,86.0,259.0,73.0,159.0,4439.0,2022-02-19 00:48:20.000,0.5.1,,40970.0,18.0,130.0,130.0,20.0,https://pypi.org/project/lux-api,2022-02-19 00:46:49.000,,39815.0,https://anaconda.org/conda-forge/lux-api,2022-02-22 06:05:22.978,15538.0,2.0,luxwidget,https://www.npmjs.com/package/luxwidget,2022-02-17 19:41:18.102,,508.0,,,,,,,,,,,,,,,,,
73,mercury,Build Web Apps in Jupyter Notebook with Python only.,https://github.com/mljar/mercury,,notebook-tools,25,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2023-02-23 12:56:49.000000,2023-02-21 07:48:52,529.0,184.0,161.0,33.0,15.0,6.0,195.0,2433.0,2023-02-21 09:21:22.000,2.0.10,,1290.0,50.0,27.0,27.0,6.0,https://pypi.org/project/mljar-mercury,2022-09-02 09:05:19.173,,1290.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
