,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,license,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,cran_id,pypi,gem_id,hex_id,bitbucket_id
95,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,23,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,2019-05-07 17:54:06.000,2022-03-02 22:56:15.000000,2022-03-02 13:16:11,2810.0,341.0,26.0,16.0,622.0,245.0,301.0,52.0,2022-03-02 13:12:05.000,2.3.0,,372.0,11.0,,,25.0,https://pypi.org/project/jdaviz,BSD-3-Clause,2022-03-02 13:12:05.000,,372.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
96,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,22,True,,nteract/commuter,,https://github.com/nteract/commuter,2017-01-03 22:23:32.000,2022-02-17 23:45:58.000000,2022-02-14 05:06:18,638.0,5.0,558.0,41.0,248.0,52.0,39.0,5727.0,2020-10-27 19:53:29.453,5.11.0,,398.0,71.0,3.0,3.0,27.0,,BSD-3-Clause,,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,,398.0,,,,,,,,,,,,,,,,,
97,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,22,True,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,846.0,,330.0,64.0,29.0,8.0,71.0,2461.0,2021-07-13 22:12:59.000,0.13.2,,14766.0,4.0,,,10.0,,Apache-2.0,,,,,,,3.0,,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,21.0,502045.0,,,,,,,,,,,,
98,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,22,True,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,44.0,,225.0,19.0,37.0,42.0,31.0,1701.0,2021-06-11 15:17:12.000,0.3.0,,16400.0,13.0,56.0,56.0,8.0,https://pypi.org/project/colabcode,MIT,2021-06-11 15:17:12.000,,16400.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
99,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,178.0,44.0,12.0,22.0,8.0,689.0,2021-01-22 17:06:54.671,0.4.0,,13074.0,10.0,194.0,193.0,7.0,https://pypi.org/project/jupyterlab-dash,MIT,2019-07-13 16:38:26.000,1.0,1241.0,,,,1.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,11833.0,,,,,,,,,,,,,,,,,
100,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000,2022-02-13 02:37:18.000000,2022-01-05 20:19:46,328.0,4.0,124.0,25.0,99.0,57.0,47.0,639.0,2021-10-12 17:42:50.869,1.8.1,,51809.0,40.0,3.0,,20.0,https://pypi.org/project/witwidget,Apache-2.0,2021-10-12 17:42:30.000,3.0,6847.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,863666.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,3836.0,,,,,,,,,,,,,,,,,
101,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,True,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000,2022-01-22 02:09:55.000000,2021-06-29 12:29:51,101.0,,59.0,28.0,43.0,39.0,25.0,519.0,2021-04-29 10:22:28.814,0.9.0,,7177.0,11.0,211.0,211.0,16.0,https://pypi.org/project/jupyterlab-drawio,BSD-3-Clause,2021-04-29 10:19:55.000,,1692.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,2413.0,1.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,5244.0,,,,,,,,,,,,,,,,,
102,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,22,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,2017-06-08 16:59:07.000,2022-02-28 07:31:05.000000,2022-02-28 07:30:54,548.0,23.0,65.0,34.0,172.0,32.0,71.0,428.0,2022-01-17 16:38:22.000,3.3.0,,3447.0,30.0,1.0,1.0,27.0,https://pypi.org/project/jupyterlab-katex,BSD-3-Clause,2022-01-17 16:38:22.000,,360.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2022-01-18 08:04:45.123,683.0,1.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2021-03-11 21:19:20.467,,3031.0,,,,,,,,,,,,,,,,,
103,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,2018-10-12 13:18:30.000,2022-03-02 08:44:35.000000,2022-03-02 08:44:34,779.0,19.0,58.0,18.0,356.0,50.0,120.0,329.0,2022-01-13 10:57:51.000,0.13.6,,33771.0,68.0,3.0,,18.0,https://pypi.org/project/xeus-python,BSD-3-Clause,2022-01-13 10:57:51.000,3.0,9270.0,https://anaconda.org/conda-forge/xeus-python,2022-01-13 14:07:53.829,955556.0,2.0,,,,,,,,,,,,,,,,,,,,,,
104,tributary,Streaming reactive and dataflow graphs in Python.,https://github.com/timkpaine/tributary,,widgets,22,True,tributary,timkpaine/tributary,conda-forge/tributary,https://github.com/timkpaine/tributary,2018-09-08 02:58:57.000,2022-02-28 11:51:18.000000,2022-02-28 11:51:17,621.0,48.0,25.0,13.0,73.0,11.0,72.0,298.0,2021-02-27 04:59:39.000,0.1.5,,1135.0,15.0,17.0,17.0,7.0,https://pypi.org/project/tributary,Apache-2.0,2020-08-25 18:51:06.000,,414.0,https://anaconda.org/conda-forge/tributary,2021-11-17 22:00:58.159,15145.0,3.0,,,,,,,,,,,,,2.0,,,,,,,,,
105,itables,Pandas DataFrames as Interactive DataTables.,https://github.com/mwouts/itables,,widgets,22,True,itables,mwouts/itables,conda-forge/itables,https://github.com/mwouts/itables,2019-04-15 22:09:44.000,2022-02-09 17:37:57.000000,2022-01-24 23:44:14,110.0,25.0,22.0,6.0,26.0,8.0,27.0,276.0,2022-01-24 23:49:51.000,0.4.5,,5569.0,12.0,104.0,98.0,3.0,https://pypi.org/project/itables,MIT,2022-01-24 23:49:51.000,6.0,5511.0,https://anaconda.org/conda-forge/itables,2022-01-25 02:52:05.317,117.0,3.0,,,,,,,,,,,,,,,,,,,,,,
106,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,2016-09-26 19:01:37.000,2022-01-22 02:07:28.000000,2022-01-08 00:53:47,337.0,10.0,46.0,19.0,97.0,34.0,89.0,253.0,2022-01-08 01:09:14.000,5.2.0,,24310.0,27.0,3.0,,18.0,https://pypi.org/project/dask-labextension,BSD-3-Clause,2022-01-08 00:59:54.000,3.0,6471.0,https://anaconda.org/conda-forge/dask-labextension,2022-01-08 15:40:51.016,498071.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-01-08 01:00:06.053,,2746.0,,,,,,,,,,,,,,,,,
107,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000,2022-02-20 08:39:23.000000,2022-02-20 08:36:22,197.0,19.0,18.0,6.0,22.0,2.0,44.0,208.0,2022-02-12 12:24:45.000,0.1.0,,7625.0,30.0,160.0,148.0,4.0,https://pypi.org/project/ipytest,MIT,2022-02-12 12:15:23.000,12.0,7625.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
108,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000,2022-03-02 02:46:30.000000,2021-03-29 11:25:59,209.0,,31.0,13.0,56.0,29.0,20.0,205.0,2021-03-29 11:25:34.632,0.6.0,,38082.0,12.0,453.0,441.0,9.0,https://pypi.org/project/ipywebrtc,MIT,2019-07-04 12:53:46.000,11.0,33447.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,233623.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,388.0,,,,,,,,,,,,,,,,,
109,naas,"Schedule notebooks, run them like APIs, expose securely your assets: Jupyter as a viable Production environment.",https://github.com/jupyter-naas/naas,,notebook-tools,22,True,naas,jupyter-naas/naas,,https://github.com/jupyter-naas/naas,2020-09-20 17:09:00.000,2022-03-02 14:12:41.000000,2022-03-02 14:05:41,1564.0,69.0,13.0,3.0,166.0,74.0,51.0,172.0,2022-03-01 16:01:56.000,2.2.3,,20244.0,489.0,3.0,3.0,15.0,https://pypi.org/project/naas,AGPL-3.0,2022-03-02 14:12:41.000,,20244.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
110,Jupyter Sphinx,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,22,True,jupyter_sphinx,jupyter/jupyter-sphinx,conda-forge/jupyter_sphinx,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000,2022-02-11 17:13:54.000000,2021-12-20 09:52:04,353.0,2.0,48.0,22.0,81.0,38.0,78.0,137.0,2020-09-21 17:37:11.000,0.3.2,,109559.0,12.0,17.0,,24.0,https://pypi.org/project/jupyter_sphinx,BSD-3-Clause,2018-08-06 23:12:20.000,17.0,107602.0,https://anaconda.org/conda-forge/jupyter_sphinx,2021-11-19 17:17:38.373,117443.0,3.0,,,,,,,,,,,,,,,,,,,,,,
111,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,21,True,,almond-sh/almond,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000,2022-02-28 11:10:46.000000,2021-09-01 14:23:22,989.0,,210.0,62.0,624.0,110.0,192.0,1424.0,,,1161.0,191.0,37.0,,,35.0,,BSD-3-Clause,,,,,,,2.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-08-26 20:33:34.010515,6.0,13814.0,,,,,,,,,,,,
112,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,21,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000,2022-02-27 11:16:41.000000,2021-10-19 16:52:05,165.0,,77.0,28.0,82.0,40.0,114.0,891.0,2021-04-10 13:07:39.934,3.0.9,,20450.0,11.0,3.0,3.0,17.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,BSD-3-Clause,2021-04-10 13:07:22.000,,11716.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2021-04-10 15:26:15.988,2714.0,2.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,2021-04-10 13:07:39.934,,8488.0,,,,,,,,,,,,,,,,,
113,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,2014-02-17 17:28:59.000,2021-10-18 21:21:21.000000,2017-11-16 19:29:56,264.0,,91.0,20.0,29.0,39.0,29.0,789.0,2017-11-16 17:59:43.000,1.5.1,,4325.0,26.0,193.0,165.0,7.0,https://pypi.org/project/notedown,BSD-2-Clause,2017-11-16 17:59:43.000,28.0,3597.0,https://anaconda.org/conda-forge/notedown,2018-06-07 01:28:24.567,32804.0,3.0,,,,,,,,,,,,,,,,,,,,,,
114,Code Formatter,A universal code formatter for JupyterLab.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,2018-08-12 20:50:17.000,2022-01-22 01:59:06.000000,2021-04-02 15:15:07,353.0,,38.0,8.0,95.0,25.0,117.0,508.0,2021-04-02 15:07:25.000,1.4.10,,42947.0,54.0,3.0,,30.0,https://pypi.org/project/jupyterlab_code_formatter,MIT,2021-04-02 15:07:25.000,3.0,23061.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2021-04-08 19:11:09.139,503498.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2021-04-02 15:06:23.719,,5501.0,,,,,,,,,,,,,,,,,
115,datapane,Datapane is the easiest way to create data science reports from Python.,https://github.com/datapane/datapane,,others,21,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,2020-04-23 20:56:54.000,2022-02-16 10:47:06.000000,2022-02-16 10:46:32,318.0,10.0,39.0,11.0,5.0,9.0,63.0,477.0,2021-12-24 13:13:45.000,0.13.1,,18888.0,73.0,1.0,,9.0,https://pypi.org/project/datapane,Apache-2.0,2021-12-29 21:25:31.000,1.0,17754.0,https://anaconda.org/conda-forge/datapane,2021-12-29 22:00:20.421,22690.0,3.0,,,,,,,,,,,,,,,,,,,,,,
116,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,21,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000,2022-02-12 02:13:23.000000,2021-09-17 20:07:43,877.0,,50.0,22.0,265.0,72.0,100.0,419.0,2021-05-14 15:18:42.716,0.32.1,64.0,14698.0,64.0,9.0,,20.0,https://pypi.org/project/itkwidgets,Apache-2.0,2021-05-14 15:16:38.000,9.0,7212.0,https://anaconda.org/conda-forge/itkwidgets,2020-08-10 14:40:39.579,256587.0,3.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,2021-05-14 15:18:42.716,,1070.0,,,,,,,,,,,,,,,,,
117,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,96.0,,66.0,24.0,8.0,3.0,49.0,388.0,2020-06-09 08:23:50.000,0.8.0,,6064.0,16.0,325.0,303.0,8.0,https://pypi.org/project/appmode,MIT,2020-06-09 08:23:50.000,22.0,3199.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,149023.0,2.0,,,,,,,,,,,,,,,,,,,,,,
118,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,21,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,2015-09-21 15:34:11.000,2021-12-07 19:27:26.000000,2021-12-07 19:27:26,559.0,2.0,115.0,40.0,196.0,14.0,162.0,377.0,2021-08-25 00:19:46.000,2.5.1,104.0,10811.0,27.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,BSD-3-Clause,2021-08-24 23:55:16.000,6.0,8360.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2021-08-25 14:07:50.232,161692.0,2.0,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,
119,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,21,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000,2022-02-27 23:05:29.000000,2021-12-06 09:55:23,183.0,5.0,67.0,9.0,65.0,31.0,27.0,300.0,2021-12-06 09:34:12.000,0.6.1,12.0,38478.0,5.0,3.0,,20.0,https://pypi.org/project/jupyter-resource-usage,BSD-2-Clause,2021-12-06 09:34:10.000,3.0,18208.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,474932.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2021-12-06 09:34:07.883,,482.0,,,,,,,,,,,,,,,,,
120,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/jpmorganchase/jupyterlab_templates,,lab-extensions,21,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/jpmorganchase/jupyterlab_templates,2018-03-17 21:38:11.000,2022-02-28 11:47:03.000000,2022-02-28 11:47:02,324.0,27.0,51.0,16.0,83.0,8.0,70.0,288.0,2021-03-28 03:28:25.639,0.3.1,,10723.0,24.0,4.0,4.0,14.0,https://pypi.org/project/jupyterlab_templates,Apache-2.0,2019-06-30 05:07:41.000,,7452.0,https://anaconda.org/conda-forge/jupyterlab_templates,2021-03-28 15:22:13.818,4724.0,2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,2021-03-28 03:28:25.639,,3057.0,,,,,,,,,,,,,,,,,
121,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,21,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,2017-03-14 12:17:22.000,2022-02-27 16:57:42.000000,2021-11-19 12:06:20,676.0,,53.0,20.0,400.0,64.0,84.0,269.0,2021-10-26 10:05:57.827,0.8.2,,5887.0,6.0,5.0,5.0,26.0,,BSD-3-Clause,,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,2021-10-26 10:05:57.827,,5887.0,,,,,,,,,,,,,,,,,
122,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,21,True,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,2018-10-22 04:17:04.000,2021-05-07 07:52:57.000000,2021-04-28 06:36:37,182.0,,24.0,18.0,41.0,24.0,25.0,233.0,2021-01-06 19:12:18.000,0.4.2,,49916.0,7.0,109.0,92.0,11.0,https://pypi.org/project/nteract-scrapbook,BSD-3-Clause,2021-01-06 19:12:18.000,17.0,49622.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,7354.0,3.0,,,,,,,,,,,,,,,,,,,,,,
123,JupyterLab System Monitor,JupyterLab extension to display system metrics.,https://github.com/jtpio/jupyterlab-system-monitor,,lab-extensions,21,True,jupyterlab-system-monitor,jtpio/jupyterlab-system-monitor,conda-forge/jupyterlab-system-monitor,https://github.com/jtpio/jupyterlab-system-monitor,2019-07-13 12:31:51.000,2022-02-15 08:27:54.000000,2022-02-15 08:27:46,176.0,11.0,28.0,5.0,49.0,18.0,20.0,230.0,2021-02-04 22:39:49.000,0.8.0,,16866.0,20.0,32.0,31.0,7.0,https://pypi.org/project/jupyterlab-system-monitor,BSD-3-Clause,2021-02-04 22:37:18.000,1.0,5828.0,https://anaconda.org/conda-forge/jupyterlab-system-monitor,2021-02-25 11:47:38.410,6443.0,2.0,jupyterlab-system-monitor,https://www.npmjs.com/package/jupyterlab-system-monitor,2020-11-23 15:30:52.408,,10543.0,,,,,,,,,,,,,,,,,
124,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,21,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,2019-07-19 09:06:19.000,2022-03-03 08:42:12.000000,2022-02-28 19:31:18,624.0,23.0,26.0,9.0,230.0,27.0,44.0,194.0,2022-02-28 20:02:58.271,1.1.10,,2470.0,28.0,3.0,,11.0,https://pypi.org/project/ipydatagrid,BSD-3-Clause,2022-02-28 19:59:39.000,3.0,1354.0,https://anaconda.org/conda-forge/ipydatagrid,2022-02-28 22:05:40.287,10699.0,3.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,2022-02-28 20:02:58.271,,293.0,,,,,,,,,,,,,,,,,
125,LTI Authenticator,A JupyterHub authenticator for LTI.,https://github.com/jupyterhub/ltiauthenticator,,hub-auth,21,True,jupyterhub-ltiauthenticator,jupyterhub/ltiauthenticator,,https://github.com/jupyterhub/ltiauthenticator,2017-12-15 02:54:15.000,2022-01-31 22:16:38.000000,2022-01-27 14:20:28,225.0,8.0,39.0,4.0,52.0,5.0,26.0,51.0,2021-11-15 20:11:03.000,1.3.0,,2989.0,8.0,81.0,72.0,13.0,https://pypi.org/project/jupyterhub-ltiauthenticator,BSD-3-Clause,2021-11-15 20:11:03.000,9.0,2989.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
126,Native Authenticator,JupyterHub-native User Authenticator https://native-authenticator.readthedocs.io/en/latest/.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,21,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,2018-12-03 17:38:18.000,2022-01-31 22:16:27.000000,2021-12-30 13:14:05,484.0,4.0,49.0,9.0,112.0,21.0,69.0,47.0,2021-10-19 17:25:45.000,1.0.5,,5383.0,11.0,34.0,34.0,21.0,https://pypi.org/project/jupyterhub-nativeauthenticator,BSD-3-Clause,2021-10-19 17:25:45.000,,5383.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
127,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,20,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000,2021-12-15 22:55:15.000000,2021-10-16 10:59:33,2359.0,,352.0,91.0,872.0,156.0,1095.0,3780.0,2021-06-02 09:44:54.000,2.16.3,,,90.0,,,88.0,,MIT,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
128,pyforest,pyforest - feel the bliss of automated imports.,https://github.com/8080labs/pyforest,,jupyter-extensions,20,True,pyforest,8080labs/pyforest,,https://github.com/8080labs/pyforest,2019-08-12 07:35:46.000,2022-02-11 21:25:49.000000,2021-06-14 15:04:41,196.0,,177.0,34.0,29.0,13.0,14.0,948.0,2021-06-14 15:07:13.000,1.1.0,,7230.0,10.0,6.0,,13.0,https://pypi.org/project/pyforest,MIT,2021-06-14 15:07:13.000,6.0,7230.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
129,IRuby,Official gem repository: Ruby kernel for Jupyter/IPython Notebook.,https://github.com/SciRuby/iruby,,kernels,20,True,,SciRuby/iruby,,https://github.com/SciRuby/iruby,2015-03-03 18:05:50.000,2022-02-17 09:42:13.000000,2022-02-17 09:42:09,713.0,17.0,13.0,31.0,134.0,43.0,140.0,689.0,2021-08-17 16:20:34.000,0.7.4,15.0,18.0,10.0,154.0,154.0,44.0,,MIT,,,,,,,2.0,,,,,,rubydata/datascience-notebook,https://hub.docker.com/r/rubydata/datascience-notebook,2021-09-28 04:43:56.581044,3.0,1584.0,,,,,,,,,,iruby,,
130,Ansible Kernel,Jupyter Notebook Kernel for running Ansible Tasks and Playbooks.,https://github.com/ansible/ansible-jupyter-kernel,,kernels,20,True,ansible-kernel,ansible/ansible-jupyter-kernel,conda-forge/ansible-kernel,https://github.com/ansible/ansible-jupyter-kernel,2018-06-26 14:28:02.000,2022-02-12 03:05:54.538000,2022-02-11 15:18:23,212.0,4.0,53.0,18.0,51.0,14.0,29.0,481.0,2022-02-11 15:19:00.000,1.0.0,,2372.0,11.0,8.0,8.0,10.0,https://pypi.org/project/ansible-kernel,Apache-2.0,2022-02-11 15:19:00.000,,623.0,https://anaconda.org/conda-forge/ansible-kernel,2022-02-12 03:05:54.538,9032.0,2.0,,,,,,benthomasson/ansible-jupyter-kernel,https://hub.docker.com/r/benthomasson/ansible-jupyter-kernel,2018-12-12 18:42:31.528778,2.0,66422.0,,,,,,,,,,,,
131,ipysheet,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,20,True,ipysheet,QuantStack/ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000,2022-02-27 17:11:29.000000,2021-12-14 18:02:31,295.0,1.0,59.0,18.0,107.0,60.0,57.0,473.0,2021-08-13 08:05:12.035,0.5.0,,36159.0,22.0,16.0,3.0,10.0,https://pypi.org/project/ipysheet,MIT,2021-08-11 12:28:11.000,13.0,31383.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,42197.0,3.0,ipysheet,https://www.npmjs.com/package/ipysheet,2021-08-13 08:05:12.035,,3666.0,,,,,,,,,,,,,,,,,
132,pick,Customize your kernels on Launch!.,https://github.com/nteract/pick,,magic,20,False,pick,nteract/pick,,https://github.com/nteract/pick,2020-04-08 23:47:09.000,2021-12-06 15:27:43.000000,2020-11-04 01:10:24,87.0,,44.0,5.0,26.0,4.0,5.0,426.0,2021-12-06 15:27:43.000,1.2.0,,37290.0,19.0,112.0,,5.0,https://pypi.org/project/pick,BSD-3-Clause,2021-12-06 15:27:43.000,112.0,37290.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
