,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,npm_latest_release_published_at,npm_dependent_project_count,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,docs_url,hex_id,bitbucket_id
76,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,25,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2023-10-09 19:22:17.000000,2023-03-02 17:55:59,566.0,,128.0,40.0,202.0,15.0,168.0,458.0,2023-02-06 19:50:03.769,2.5.2,139.0,15064.0,28.0,51.0,45.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,2021-08-24 23:55:16.000,6.0,12710.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-06-16 13:21:45.404,202349.0,1.0,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,,,
77,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,25,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2023-11-14 17:48:11.000000,2023-11-14 17:48:06,374.0,7.0,99.0,9.0,135.0,40.0,45.0,409.0,2023-08-29 14:10:55.000,1.0.1,263.0,50056.0,13.0,481.0,473.0,34.0,https://pypi.org/project/jupyter-resource-usage,2023-08-29 14:10:47.000,6.0,37225.0,https://anaconda.org/conda-forge/nbresuse,2023-06-16 19:18:24.900,553489.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,245.0,,,,,,,,2023-08-29 14:10:39.529,2.0,,,,,,,,,,,
78,mkdocs-jupyter,Use Jupyter Notebook in mkdocs.,https://github.com/danielfrg/mkdocs-jupyter,,notebook-sharing,25,True,mkdocs-jupyter,danielfrg/mkdocs-jupyter,conda-forge/mkdocs-jupyter,https://github.com/danielfrg/mkdocs-jupyter,Apache-2.0,2019-12-18 02:11:34.000,2023-10-15 20:44:27.551000,2023-10-15 18:55:46,229.0,15.0,35.0,5.0,73.0,12.0,92.0,296.0,,,,120434.0,20.0,1703.0,1703.0,19.0,https://pypi.org/project/mkdocs-jupyter,,,119020.0,https://anaconda.org/conda-forge/mkdocs-jupyter,2023-10-15 20:44:27.551,50914.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
79,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,25,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2023-11-16 14:04:21.000000,2023-11-16 13:10:56,4654.0,129.0,53.0,19.0,1594.0,325.0,642.0,109.0,2023-10-25 18:14:16.000,3.7.1,,2759.0,30.0,32.0,32.0,30.0,https://pypi.org/project/jdaviz,,,2759.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
80,.NET Interactive,".NET Interactive combines the power of .NET with many other languages to create notebooks, REPLs, and embedded coding..",https://github.com/dotnet/interactive,,kernels,24,True,,dotnet/interactive,,https://github.com/dotnet/interactive,MIT,2020-01-22 00:39:04.000,2023-11-15 18:23:41.000000,2023-11-15 10:11:44,5005.0,181.0,355.0,64.0,1791.0,451.0,976.0,2583.0,2023-10-18 06:44:36.000,1.0.4517010,439.0,14.0,25.0,,,115.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
81,ipyparallel,IPython Parallel: Interactive Parallel Computing in Python.,https://github.com/ipython/ipyparallel,,notebook-tools,24,False,ipyparallel,ipython/ipyparallel,conda-forge/ipyparallel,https://github.com/ipython/ipyparallel,,2015-04-09 07:43:55.000,2023-11-08 11:24:35.000000,2023-11-07 09:04:03,2855.0,25.0,955.0,120.0,492.0,54.0,291.0,2500.0,,,,223125.0,28.0,,,112.0,https://pypi.org/project/ipyparallel,,,212859.0,https://anaconda.org/conda-forge/ipyparallel,2023-06-16 13:17:51.662,934267.0,2.0,,,,,,,,,,,,,-5.0,,,,,,,,,,
82,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2023-11-08 18:01:38.000000,2023-11-08 18:01:38,3350.0,180.0,389.0,78.0,1091.0,222.0,483.0,2403.0,2018-11-07 17:41:58.000,0.1.0,,44.0,1.0,9.0,9.0,95.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,44.0,,,,3.0,,,,,,,,,,,,,,binderhub,,,,,,,,,
83,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-12-28 22:18:25.000000,2022-12-28 22:18:25,332.0,,183.0,41.0,43.0,54.0,188.0,2092.0,2021-11-15 23:43:33.000,5.2.1,,1945.0,33.0,106.0,82.0,17.0,,,,,,,,2.0,ijavascript,https://www.npmjs.com/package/ijavascript,1945.0,,,,,,,,2021-11-15 23:33:51.644,24.0,,,,,,,,,,,
84,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,24,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2023-11-14 17:49:30.000000,2023-03-06 15:57:54,599.0,,293.0,62.0,145.0,70.0,519.0,1653.0,2023-01-20 20:54:32.000,1.3.2,,16232.0,19.0,,,43.0,,,,,https://anaconda.org/r/r-irkernel,2023-06-16 13:05:29.034,143539.0,2.0,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2023-10-20 20:02:50.541542,56.0,1736230.0,,,,,,,IRkernel,,,,,,,,
85,Variable Inspector,Variable Inspector extension for Jupyterlab.,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,,lab-extensions,24,True,lckr-jupyterlab-variableinspector,lckr/jupyterlab-variableInspector,conda-forge/jupyterlab-variableinspector,https://github.com/jupyterlab-contrib/jupyterlab-variableInspector,BSD-3-Clause,2018-06-13 18:16:02.000,2023-11-15 08:46:19.000000,2023-11-04 07:42:20,185.0,16.0,85.0,27.0,114.0,38.0,131.0,1018.0,2023-11-04 07:42:41.000,3.1.0,12.0,12783.0,7.0,5.0,5.0,21.0,https://pypi.org/project/lckr-jupyterlab-variableinspector,,,8902.0,https://anaconda.org/conda-forge/jupyterlab-variableinspector,2023-11-04 16:50:36.029,22191.0,1.0,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,3166.0,,,,,,,jupyterlab-contrib/jupyterlab-variableInspector,,,,,,,,,,,,,
86,ipyvizzu,Build animated charts in Jupyter Notebook and similar environments with a simple Python syntax.,https://github.com/vizzuhq/ipyvizzu,,widgets,24,True,ipyvizzu,vizzuhq/ipyvizzu,,https://github.com/vizzuhq/ipyvizzu,Apache-2.0,2022-01-05 22:37:39.000,2023-10-12 08:18:08.000000,2023-10-12 08:09:30,1155.0,48.0,88.0,15.0,188.0,12.0,75.0,879.0,2023-10-12 08:16:43.000,0.16.2,99.0,983.0,23.0,82.0,82.0,20.0,https://pypi.org/project/ipyvizzu,,,979.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
87,Bash Kernel,A bash kernel for IPython.,https://github.com/takluyver/bash_kernel,,kernels,24,True,bash_kernel,takluyver/bash_kernel,conda-forge/bash_kernel,https://github.com/takluyver/bash_kernel,BSD-3-Clause,2014-06-27 00:27:25.000,2023-11-01 12:07:56.000000,2023-09-21 07:00:26,109.0,4.0,139.0,28.0,35.0,37.0,66.0,659.0,2023-06-29 13:30:26.682,0.9.1,,44051.0,13.0,209.0,179.0,19.0,https://pypi.org/project/bash_kernel,2022-12-17 19:23:02.426,30.0,41031.0,https://anaconda.org/conda-forge/bash_kernel,2023-06-16 16:16:52.485,151009.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
88,ipydatagrid,Fast Datagrid widget for the Jupyter Notebook and JupyterLab.,https://github.com/bloomberg/ipydatagrid,,widgets,24,True,ipydatagrid,bloomberg/ipydatagrid,conda-forge/ipydatagrid,https://github.com/bloomberg/ipydatagrid,BSD-3-Clause,2019-07-19 09:06:19.000,2023-11-07 12:47:17.000000,2023-10-09 06:41:49,791.0,32.0,44.0,15.0,333.0,54.0,70.0,443.0,2023-09-08 07:25:27.000,1.2.0,,18918.0,38.0,111.0,111.0,19.0,https://pypi.org/project/ipydatagrid,,,16280.0,https://anaconda.org/conda-forge/ipydatagrid,2023-09-08 09:15:46.265,53093.0,2.0,ipydatagrid,https://www.npmjs.com/package/ipydatagrid,1030.0,,,,,,,,,,,,,,,,,,,,
89,ipycytoscape,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,24,True,ipycytoscape,cytoscape/ipycytoscape,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,BSD-3-Clause,2020-02-05 13:46:52.000,2023-10-02 22:12:46.000000,2023-05-23 19:06:45,716.0,,60.0,30.0,191.0,59.0,99.0,249.0,2022-03-28 22:52:15.000,1.3.1,3.0,38277.0,19.0,173.0,173.0,32.0,https://pypi.org/project/ipycytoscape,,,29471.0,https://anaconda.org/conda-forge/ipycytoscape,2023-06-16 19:18:19.577,346648.0,2.0,jupyter-cytoscape,https://www.npmjs.com/package/jupyter-cytoscape,928.0,,,,,,,,,,,,,,,,,,,,
90,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-11-12 01:06:53.000000,2023-11-07 09:02:05,190.0,4.0,171.0,20.0,82.0,71.0,83.0,193.0,2020-08-28 12:01:56.000,1.3.2,,9554.0,9.0,130.0,123.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,9037.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,33640.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
91,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,764.0,43.0,326.0,,328.0,3496.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,143.0,143.0,55.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
92,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,23,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,,405.0,89.0,104.0,158.0,127.0,2997.0,2020-04-07 16:34:17.000,1.3.1,,46277.0,21.0,8.0,8.0,30.0,https://pypi.org/project/qgrid,,,39972.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,396761.0,3.0,qgrid,https://www.npmjs.com/package/qgrid,555.0,,,,,,,,,,,,,,,,,,,,
93,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-11-09 03:27:25.000000,2023-11-09 03:27:18,2209.0,11.0,259.0,49.0,648.0,39.0,737.0,2500.0,2018-08-01 13:19:52.714,0.0.6,,33.0,6.0,2.0,,112.0,,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,33.0,,,,,,,IHaskell/IHaskell,2018-08-01 13:19:52.714,2.0,,,,,,,,,,,
94,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,23,False,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,,2015-11-09 16:48:57.000,2023-09-15 17:05:02.000000,2023-09-11 15:52:48,1436.0,3.0,124.0,25.0,608.0,37.0,432.0,735.0,2023-09-11 15:53:18.000,3.0.8,285.0,32686.0,80.0,3.0,3.0,38.0,https://pypi.org/project/nglview,,,9638.0,https://anaconda.org/conda-forge/nglview,2023-09-15 01:27:48.506,692595.0,3.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,6154.0,,,,,,,,,,,,,,,,,,,,
95,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-10-01 17:07:29.000000,2023-10-01 17:07:29,1172.0,5.0,219.0,49.0,221.0,12.0,,722.0,2022-04-21 19:01:00.000,0.5.0,,9032.0,14.0,9.0,,107.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,9032.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
96,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,132.0,124.0,91.0,34.0,67.0,643.0,2019-06-03 21:24:10.000,0.10.2,,14842.0,14.0,175.0,175.0,22.0,https://pypi.org/project/mapboxgl,,,14842.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
97,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,64.0,24.0,52.0,32.0,150.0,435.0,2022-11-29 02:04:58.000,0.35.1,143.0,18972.0,36.0,62.0,62.0,20.0,https://pypi.org/project/octave_kernel,,,12808.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,511604.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
98,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-11-14 21:54:09.000000,2023-09-28 12:08:17,793.0,10.0,62.0,23.0,487.0,95.0,117.0,352.0,2021-10-26 10:04:08.000,0.8.2,,9622.0,5.0,8.0,8.0,28.0,,,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,9622.0,,,,,,,,,,,,,,,,,,,,
99,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,38.0,11.0,74.0,34.0,28.0,228.0,2021-03-29 11:27:31.000,0.6.0,,54573.0,13.0,928.0,913.0,9.0,https://pypi.org/project/ipywebrtc,2021-03-29 11:27:31.000,12.0,49890.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,329091.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,296.0,,,,,,,,2021-03-29 11:25:34.632,3.0,,,,,,,,,,,
100,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,23,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,,19.0,9.0,84.0,16.0,39.0,192.0,2023-07-28 20:17:21.000,0.8.4,,17475.0,13.0,198.0,198.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,,,13680.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,101651.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,516.0,,,,,,,,,,,,,,,,,,,,
101,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,23,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2023-11-06 20:40:42.000000,2023-04-15 13:12:28,431.0,,50.0,12.0,140.0,14.0,30.0,62.0,2022-08-25 15:33:01.697,0.12.3,61.0,291525.0,39.0,64.0,,30.0,https://pypi.org/project/jupyter-packaging,2022-08-25 15:33:01.697,64.0,278558.0,https://anaconda.org/conda-forge/jupyter-packaging,2023-06-16 19:19:02.319,544573.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
102,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,22,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,579.0,41.0,255.0,52.0,39.0,6073.0,2020-10-27 19:53:29.453,5.11.0,,376.0,71.0,4.0,2.0,27.0,,,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,376.0,,,,,,,,2020-10-27 19:53:29.453,2.0,,,,,,,,,,,
103,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-11-16 09:51:13.000000,2023-01-10 01:11:13,2371.0,,352.0,88.0,880.0,170.0,1103.0,3880.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
104,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,402.0,1.0,255.0,83.0,78.0,53.0,130.0,3689.0,2022-05-31 17:34:28.000,0.7.5,43.0,927.0,22.0,15.0,14.0,29.0,,,,,,,,2.0,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87155.0,,,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,,
105,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,,87.0,13.0,47.0,17.0,28.0,837.0,2023-05-23 15:47:43.000,2.4.0,,32058.0,17.0,2088.0,2088.0,19.0,https://pypi.org/project/watermark,,,24423.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,274862.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
106,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,22,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-10-19 17:35:49.000000,2023-08-25 13:35:42,232.0,3.0,70.0,16.0,102.0,33.0,40.0,527.0,2023-08-25 14:12:11.000,0.9.0,,85038.0,122.0,6.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,2023-10-04 21:24:18.000,2.0,83876.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,37371.0,2.0,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,367.0,,,,,,,,2021-04-27 07:19:46.929,2.0,,,,,,,,,,,
107,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2023-11-15 10:30:46.000000,2023-11-13 20:56:11,910.0,10.0,65.0,16.0,413.0,65.0,124.0,394.0,2023-03-22 11:55:54.747,0.15.8,,42469.0,85.0,3.0,,21.0,https://pypi.org/project/xeus-python,2023-03-22 11:55:54.747,3.0,9470.0,https://anaconda.org/conda-forge/xeus-python,2023-09-26 08:47:30.112,1352992.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
108,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-11-12 23:32:59.000000,2023-11-12 01:39:16,433.0,16.0,59.0,16.0,147.0,7.0,81.0,352.0,2023-07-14 16:46:17.000,0.5.0,,18802.0,16.0,7.0,7.0,19.0,https://pypi.org/project/jupyterlab_templates,,,15259.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-08-17 13:29:47.158,17618.0,2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,3114.0,,,,,,,finos/jupyterlab_templates,,,,,,,,,,,,,
109,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-09-20 18:27:28.000000,2023-05-19 07:54:10,322.0,,19.0,5.0,44.0,2.0,56.0,275.0,2023-05-19 07:58:00.869,0.13.3,,42428.0,39.0,343.0,322.0,5.0,https://pypi.org/project/ipytest,2023-05-19 07:58:00.869,21.0,42428.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
110,jupyter-fs,A filesystem-like contents manager for multiple backends in Jupyter.,https://github.com/jpmorganchase/jupyter-fs,,lab-extensions,22,True,jupyter-fs,jpmorganchase/jupyter-fs,conda-forge/jupyter-fs,https://github.com/jpmorganchase/jupyter-fs,Apache-2.0,2019-09-24 17:44:10.000,2023-11-12 01:40:07.839000,2023-11-11 18:56:51,567.0,57.0,34.0,15.0,118.0,10.0,56.0,170.0,2023-11-11 19:00:26.000,0.4.1,,1170.0,6.0,5.0,5.0,15.0,https://pypi.org/project/jupyter-fs,,,943.0,https://anaconda.org/conda-forge/jupyter-fs,2023-11-12 01:40:07.839,8639.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
111,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-11-14 06:25:39.000000,2023-11-01 12:37:11,401.0,11.0,115.0,18.0,150.0,67.0,83.0,164.0,2022-10-05 04:48:28.224,1.2.0,,4171.0,10.0,34.0,30.0,43.0,https://pypi.org/project/batchspawner,2022-10-05 04:48:28.224,4.0,4171.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
112,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,22,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-10-31 13:55:23.000000,2023-10-09 07:01:31,224.0,1.0,12.0,8.0,89.0,22.0,21.0,159.0,2023-08-11 05:48:03.000,1.0.0,133.0,109425.0,15.0,70.0,70.0,7.0,https://pypi.org/project/ipylab,,,107984.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,27427.0,2.0,ipylab,https://www.npmjs.com/package/ipylab,633.0,,,,,,,,,,,,,,,,,,,,
113,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-11-07 09:58:59.000000,2023-11-07 09:58:58,574.0,8.0,63.0,12.0,155.0,30.0,73.0,66.0,2023-05-22 08:28:01.738,1.2.0,,9461.0,13.0,65.0,65.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,2022-09-09 11:33:03.525,,9461.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,
114,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-11-16 14:15:40.000000,2023-11-13 12:44:13,131.0,14.0,13.0,6.0,71.0,6.0,7.0,55.0,2023-10-19 10:55:09.000,1.10.1,,154992.0,21.0,620.0,620.0,4.0,https://pypi.org/project/ipyvue,,,148180.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,113330.0,3.0,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,4048.0,,,,,,,widgetti/ipyvue,,,,,,,,,,,,,
115,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,22,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,,9.0,5.0,47.0,8.0,10.0,38.0,2023-06-14 12:41:06.000,4.3.5,,100246.0,22.0,986.0,957.0,5.0,https://pypi.org/project/ipydatawidgets,2023-06-14 11:16:58.611,29.0,96355.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,252971.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
