,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_latest_release_published_at,pypi_dependent_project_count,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,conda_dependent_project_count,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,pypi,cran_id,gem_id,hex_id,bitbucket_id
76,jupyter-packaging,Tools to help build and install Jupyter Python packages.,https://github.com/jupyter/jupyter-packaging,,components,25,True,jupyter-packaging,jupyter/jupyter-packaging,conda-forge/jupyter-packaging,https://github.com/jupyter/jupyter-packaging,BSD-3-Clause,2017-03-04 19:38:49.000,2022-07-14 12:58:45.529000,2022-07-11 22:37:57,384.0,32.0,47.0,13.0,119.0,12.0,28.0,58.0,2022-06-20 14:32:13.000,0.12.2,24.0,431043.0,38.0,50.0,,29.0,https://pypi.org/project/jupyter-packaging,2022-06-20 14:32:05.000,50.0,420648.0,https://anaconda.org/conda-forge/jupyter-packaging,2022-07-14 12:58:45.529,270250.0,3.0,,,,,,,,,,,,,,,,,,,,,,
77,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,24,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2022-07-08 21:14:08.000000,2022-07-08 21:12:48,400.0,6.0,236.0,78.0,77.0,48.0,124.0,3317.0,2022-05-31 17:34:28.000,0.7.5,40.0,1097.0,22.0,9.0,8.0,29.0,,,,,,,,1.0,,,,,,gopherdata/gophernotes,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,85583.0,,2.0,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,,,
78,ipyregulartable,"High performance, editable, stylable datagrids in jupyter and jupyterlab.",https://github.com/jpmorganchase/ipyregulartable,,widgets,24,True,ipyregulartable,jpmorganchase/ipyregulartable,conda-forge/ipyregulartable,https://github.com/jpmorganchase/ipyregulartable,Apache-2.0,2020-06-15 21:45:08.000,2022-07-06 21:23:04.374000,2022-06-23 13:46:06,160.0,2.0,845.0,5.0,55.0,10.0,15.0,2527.0,2022-06-22 17:35:36.698,3.1.1,,113322.0,102.0,86.0,9.0,5.0,https://pypi.org/project/ipyregulartable,2021-01-08 04:41:11.000,,258.0,https://anaconda.org/conda-forge/ipyregulartable,2021-01-08 13:11:27.537,2470.0,3.0,@jupyter-widgets/jupyterlab-manager,https://www.npmjs.com/package/@jupyter-widgets/jupyterlab-manager,2022-07-06 21:23:04.374,77.0,112941.0,,,,,,,,,,,,,,,,,
79,BinderHub,"Run your code in the cloud, with technology so advanced, it feels like magic!.",https://github.com/jupyterhub/binderhub,,notebook-sharing,24,True,binderhub,jupyterhub/binderhub,,https://github.com/jupyterhub/binderhub,BSD-3-Clause,2017-04-26 00:28:26.000,2022-07-12 06:03:24.000000,2022-07-12 06:03:24,2715.0,72.0,320.0,77.0,863.0,273.0,448.0,2155.0,2018-11-07 17:41:58.000,0.1.0,,25.0,1.0,6.0,6.0,84.0,https://pypi.org/project/binderhub,2018-11-07 17:41:58.000,,25.0,,,,2.0,,,,,,,,,,,,,,,,,,binderhub,,,,
80,nbviewer,nbconvert as a web service: Render Jupyter Notebooks as static web pages.,https://github.com/jupyter/nbviewer,,notebook-sharing,24,True,,jupyter/nbviewer,,https://github.com/jupyter/nbviewer,BSD-3-Clause,2012-08-05 11:42:33.000,2022-07-11 22:16:47.000000,2022-03-15 12:00:47,1409.0,,491.0,92.0,439.0,160.0,403.0,2027.0,,,,23330.0,,7.0,7.0,89.0,,,,,,,,2.0,,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-03-15 12:02:39.244788,29.0,2776276.0,,,,,,,,,,,,
81,IJavascript,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,24,True,,n-riesco/ijavascript,,https://github.com/n-riesco/ijavascript,BSD-3-Clause,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,331.0,,183.0,41.0,42.0,52.0,177.0,1863.0,2021-11-15 23:43:33.000,5.2.1,,2123.0,33.0,83.0,61.0,15.0,,,,,,,,1.0,ijavascript,https://www.npmjs.com/package/ijavascript,2021-11-15 23:33:51.644,22.0,2123.0,,,,,,,,,,,,,,,,,
82,mercury,Convert Python notebook to web app and share with non-technical users.,https://github.com/mljar/mercury,,notebook-tools,24,False,mljar-mercury,mljar/mercury,,https://github.com/mljar/mercury,,2021-12-20 13:43:44.000,2022-07-12 12:04:18.000000,2022-07-12 11:45:43,332.0,120.0,104.0,24.0,12.0,41.0,88.0,1729.0,2022-07-12 11:50:52.000,1.1.3,,2041.0,47.0,70.0,70.0,5.0,https://pypi.org/project/mljar-mercury,2022-07-01 11:13:50.000,,2041.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
83,almond,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,24,True,,almond-sh/almond,,https://github.com/almond-sh/almond,BSD-3-Clause,2015-03-10 22:48:50.000,2022-07-13 12:56:54.000000,2022-07-07 08:38:21,1016.0,27.0,218.0,62.0,649.0,110.0,193.0,1438.0,2022-06-13 23:40:07.000,0.13.0,1204.0,188.0,38.0,,,35.0,,,,,,,,1.0,,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2022-06-14 12:11:58.584196,6.0,14367.0,,,,,,,,,,,,
84,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,24,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2022-05-30 23:29:14.790000,2022-05-27 13:53:40,97.0,3.0,80.0,12.0,43.0,17.0,28.0,649.0,2022-05-27 13:55:46.000,2.3.1,,25322.0,22.0,1614.0,1535.0,19.0,https://pypi.org/project/watermark,2022-05-27 13:55:46.000,79.0,22251.0,https://anaconda.org/conda-forge/watermark,2022-05-30 23:29:14.790,211934.0,2.0,,,,,,,,,,,,,,,,,,,,,,
85,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,24,True,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,BSD-3-Clause,2017-04-21 16:05:14.000,2022-07-13 23:17:46.000000,2022-07-13 23:17:43,1189.0,41.0,175.0,43.0,597.0,69.0,462.0,518.0,2022-01-27 22:17:10.000,2.6.0,18339.0,3179.0,32.0,,,100.0,https://pypi.org/project/jupyter_enterprise_gateway,2022-01-27 22:13:14.000,,1167.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2022-04-18 17:30:18.864,94723.0,1.0,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
86,itkwidgets,"Interactive Jupyter widgets to visualize images, point sets, and meshes in 2D and 3D.",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,24,True,itkwidgets,InsightSoftwareConsortium/itkwidgets,conda-forge/itkwidgets,https://github.com/InsightSoftwareConsortium/itkwidgets,Apache-2.0,2018-02-15 01:43:39.000,2022-07-13 18:17:26.000000,2022-07-11 19:26:29,887.0,8.0,58.0,24.0,285.0,87.0,105.0,443.0,2022-07-11 19:38:44.000,0.32.2,64.0,14619.0,70.0,14.0,,21.0,https://pypi.org/project/itkwidgets,2022-06-16 15:50:05.000,14.0,7359.0,https://anaconda.org/conda-forge/itkwidgets,2020-08-10 14:40:39.579,275363.0,3.0,itkwidgets,https://www.npmjs.com/package/itkwidgets,2022-07-11 19:27:50.082,,1000.0,,,,,,,,,,,,,,,,,
87,jdaviz,JWST astronomical data analysis tools in the Jupyter platform.,https://github.com/spacetelescope/jdaviz,,widgets,24,True,jdaviz,spacetelescope/jdaviz,,https://github.com/spacetelescope/jdaviz,BSD-3-Clause,2019-05-07 17:54:06.000,2022-07-13 20:54:27.000000,2022-07-13 19:41:41,3427.0,394.0,33.0,17.0,837.0,258.0,389.0,62.0,2022-07-13 00:36:37.000,2.7.1,,1145.0,17.0,,,26.0,https://pypi.org/project/jdaviz,2022-07-06 20:49:58.000,,1145.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
88,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2022-04-15 13:31:22.000000,2019-07-22 06:22:45,1380.0,,146.0,26.0,154.0,67.0,136.0,743.0,2019-07-21 08:49:48.715,0.9.0,,15535.0,95.0,45.0,1.0,16.0,https://pypi.org/project/gmaps,2021-12-15 15:42:57.506,44.0,9709.0,https://anaconda.org/conda-forge/gmaps,2019-08-02 11:56:50.940,265391.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,,1546.0,,,,,,,,,,,,,,,,,
89,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,129.0,117.0,91.0,35.0,67.0,612.0,2019-06-03 21:24:10.000,0.10.2,,12524.0,20.0,152.0,138.0,21.0,https://pypi.org/project/mapboxgl,2019-06-02 15:18:57.000,14.0,12524.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
90,datapane,Datapane is the easiest way to create data science reports from Python.,https://github.com/datapane/datapane,,others,23,True,datapane,datapane/datapane,conda-forge/datapane,https://github.com/datapane/datapane,Apache-2.0,2020-04-23 20:56:54.000,2022-07-13 09:01:12.000000,2022-07-12 21:35:15,487.0,161.0,49.0,12.0,21.0,9.0,72.0,586.0,2022-04-09 14:26:48.000,0.14.0,,11612.0,74.0,4.0,,13.0,https://pypi.org/project/datapane,2022-04-09 14:26:48.000,4.0,10334.0,https://anaconda.org/conda-forge/datapane,2022-04-10 13:49:10.441,30692.0,3.0,,,,,,,,,,,,,,,,,,,,,,
91,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,23,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2022-07-08 06:34:28.000000,2022-06-19 14:42:46,389.0,36.0,45.0,7.0,117.0,26.0,129.0,566.0,2022-05-01 12:17:14.000,1.4.11,,47744.0,56.0,7.0,,34.0,https://pypi.org/project/jupyterlab_code_formatter,2022-05-01 12:17:14.000,7.0,30081.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2022-05-01 14:09:43.224,533423.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,2022-05-01 12:16:20.880,,3986.0,,,,,,,,,,,,,,,,,
92,nbQA,"Run isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,23,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2022-07-12 18:06:15.000000,2022-07-12 18:06:15,616.0,10.0,31.0,6.0,483.0,5.0,249.0,523.0,2022-03-09 09:31:55.000,1.3.1,,33740.0,77.0,2.0,,24.0,https://pypi.org/project/nbqa,2022-03-09 09:31:55.000,2.0,32002.0,https://anaconda.org/conda-forge/nbqa,2022-05-28 11:26:58.183,36506.0,3.0,,,,,,,,,,,,,,,,,,,,,,
93,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2022-05-02 20:28:33.947000,2018-12-04 14:43:25,32.0,,63.0,21.0,7.0,17.0,41.0,466.0,2018-01-15 18:14:37.000,0.9.0,,13422.0,10.0,263.0,241.0,3.0,https://pypi.org/project/pivottablejs,2018-01-15 18:14:37.000,22.0,13403.0,https://anaconda.org/anaconda/pivottablejs,2022-05-02 20:28:33.947,1512.0,3.0,,,,,,,,,,,,,,,,,,,,,,
94,LFortran,Official mirror of https://gitlab.com/lfortran/lfortran. Please submit pull requests (PR) there. Any PR sent here will..,https://github.com/lfortran/lfortran,,kernels,23,True,lfortran,lfortran/lfortran,conda-forge/lfortran,https://github.com/lfortran/lfortran,MIT,2019-03-24 13:22:20.000,2022-07-14 05:31:04.000000,2022-07-13 19:29:09,9235.0,699.0,24.0,15.0,2.0,,,334.0,2020-07-31 19:39:55.000,0.3.0,,1115.0,12.0,,,27.0,https://pypi.org/project/lfortran,2020-07-31 19:39:55.000,,78.0,https://anaconda.org/conda-forge/lfortran,2021-09-23 07:31:07.722,37350.0,2.0,,,,,,,,,,,,,,,,,,,,,,
95,ipyvuetify,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,23,True,ipyvuetify,mariobuikhuizen/ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,MIT,2019-05-14 17:35:51.000,2022-07-11 08:09:25.000000,2022-02-07 12:02:17,208.0,,43.0,13.0,57.0,45.0,121.0,258.0,2022-02-07 15:18:40.000,1.8.2,,86285.0,47.0,30.0,4.0,10.0,https://pypi.org/project/ipyvuetify,2022-02-07 12:27:29.000,25.0,76898.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,80021.0,3.0,jupyter-vuetify,https://www.npmjs.com/package/jupyter-vuetify,2022-02-07 12:38:56.331,1.0,7165.0,,,,,,widgetti/ipyvuetify,,,,,,,,,,,
96,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,23,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2022-07-13 17:10:50.000000,2022-02-20 08:36:22,197.0,,19.0,6.0,29.0,2.0,48.0,230.0,2022-02-12 12:24:45.000,0.1.0,,29583.0,32.0,207.0,194.0,4.0,https://pypi.org/project/ipytest,2022-02-12 12:15:23.000,13.0,29583.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
97,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,23,False,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2022-06-22 05:20:15.000000,2021-03-29 11:25:59,209.0,,34.0,13.0,58.0,39.0,20.0,209.0,2021-03-29 11:25:34.632,0.6.0,,74487.0,12.0,560.0,548.0,9.0,https://pypi.org/project/ipywebrtc,2019-07-04 12:53:46.000,11.0,69707.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,258216.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,2021-03-29 11:25:34.632,1.0,404.0,,,,,,,,,,,,,,,,,
98,mknotebooks,A plugin for mkdocs to help you include Jupyter notebooks in your projects.,https://github.com/greenape/mknotebooks,,notebook-sharing,23,True,mknotebooks,greenape/mknotebooks,,https://github.com/greenape/mknotebooks,MIT,2018-09-18 08:13:25.000,2022-07-08 12:15:49.000000,2022-07-08 12:15:48,1577.0,145.0,20.0,2.0,916.0,11.0,25.0,103.0,2021-09-07 13:41:02.000,0.7.0,,21716.0,779.0,228.0,202.0,13.0,https://pypi.org/project/mknotebooks,2022-07-05 11:10:37.000,26.0,21716.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
99,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,22,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2022-06-07 04:50:44.000000,2022-06-07 04:50:41,2122.0,9.0,250.0,46.0,619.0,31.0,707.0,2370.0,2018-08-01 13:19:52.714,0.0.6,,11.0,6.0,4.0,4.0,108.0,,,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,,11.0,,,,,,IHaskell/IHaskell,,,,,,,,,,,
100,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,22,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,44.0,,244.0,18.0,37.0,42.0,32.0,1790.0,2021-06-11 15:17:12.000,0.3.0,,18915.0,13.0,76.0,76.0,8.0,https://pypi.org/project/colabcode,2021-06-11 15:17:12.000,,18915.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,
101,IRkernel,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,True,,IRkernel/IRkernel,r/r-irkernel,https://github.com/IRkernel/IRkernel,MIT,2014-02-26 02:57:07.000,2022-07-11 19:19:42.638437,2022-06-24 09:09:04,589.0,1.0,288.0,60.0,138.0,56.0,509.0,1546.0,2022-01-03 22:04:04.000,1.3,,13963.0,17.0,,,41.0,,,,,https://anaconda.org/r/r-irkernel,2022-05-31 20:41:46.649,75799.0,2.0,,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-07-11 19:19:42.638437,44.0,1322314.0,,,,,,,,,IRkernel,,,
102,JupyterLab Dash,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,22,False,jupyterlab-dash,plotly/jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,MIT,2018-11-07 19:47:52.000,2021-01-22 17:06:54.671000,2020-05-19 11:44:34,41.0,,207.0,45.0,12.0,22.0,8.0,765.0,2021-01-22 17:06:54.671,0.4.0,,16277.0,10.0,252.0,251.0,7.0,https://pypi.org/project/jupyterlab-dash,2019-07-13 16:38:26.000,1.0,1911.0,,,,1.0,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,2021-01-22 17:06:54.671,,14366.0,,,,,,,,,,,,,,,,,
103,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2022-06-03 01:25:04.000000,2022-01-05 20:19:46,328.0,,133.0,26.0,101.0,57.0,49.0,702.0,2021-10-12 17:42:50.869,1.8.1,,60213.0,40.0,3.0,,20.0,https://pypi.org/project/witwidget,2021-10-12 17:42:30.000,3.0,12195.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2022-01-06 08:51:02.032,1084171.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,,4652.0,,,,,,,,,,,,,,,,,
104,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,22,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2022-04-21 19:01:00.000000,2022-03-15 19:55:24,1150.0,,214.0,52.0,195.0,12.0,,701.0,2020-08-01 16:46:23.000,0.4.0,,11217.0,14.0,9.0,,103.0,https://pypi.org/project/toree,2022-04-21 19:01:00.000,9.0,11217.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
105,JupyterLab Drawio,A standalone embedding of the FOSS drawio / mxgraph package into jupyterlab.,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,22,False,jupyterlab-drawio,QuantStack/jupyterlab-drawio,conda-forge/jupyterlab-drawio,https://github.com/QuantStack/jupyterlab-drawio,BSD-3-Clause,2018-01-31 16:38:30.000,2022-07-07 03:42:17.000000,2021-06-29 12:29:51,101.0,,63.0,29.0,48.0,40.0,25.0,537.0,2021-04-29 10:22:28.814,0.9.0,,6634.0,11.0,430.0,430.0,16.0,https://pypi.org/project/jupyterlab-drawio,2021-04-29 10:19:55.000,,1933.0,https://anaconda.org/conda-forge/jupyterlab-drawio,2021-05-05 11:07:42.247,5222.0,1.0,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,2021-04-29 10:22:28.814,,4328.0,,,,,,,,,,,,,,,,,
106,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,22,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2022-05-03 22:45:44.000000,2022-05-03 22:45:44,409.0,9.0,60.0,26.0,47.0,28.0,143.0,405.0,2022-03-31 08:36:27.000,0.34.2,50.0,20016.0,112.0,7.0,,18.0,https://pypi.org/project/octave_kernel,2022-03-31 08:36:20.000,7.0,13850.0,https://anaconda.org/conda-forge/octave_kernel,2022-03-31 10:34:34.891,413167.0,2.0,,,,,,,,,,,,,,,,,,,,,,
107,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,22,True,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,BSD-3-Clause,2015-09-21 15:34:11.000,2022-03-12 12:39:32.000000,2022-03-12 12:39:32,561.0,,115.0,40.0,197.0,14.0,162.0,396.0,2021-08-25 00:19:46.000,2.5.1,105.0,10774.0,27.0,6.0,,44.0,https://pypi.org/project/jupyter-kernel-gateway,2021-08-24 23:55:16.000,6.0,8263.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2021-08-25 14:07:50.232,175662.0,2.0,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
108,xeus-python,Jupyter kernel for the Python programming language.,https://github.com/jupyter-xeus/xeus-python,,kernels,22,True,xeus-python,jupyter-xeus/xeus-python,conda-forge/xeus-python,https://github.com/jupyter-xeus/xeus-python,BSD-3-Clause,2018-10-12 13:18:30.000,2022-06-23 08:04:32.287000,2022-06-22 08:56:46,826.0,42.0,62.0,18.0,372.0,53.0,121.0,342.0,2022-06-14 10:37:23.000,0.14.0,,32321.0,74.0,3.0,,19.0,https://pypi.org/project/xeus-python,2022-06-15 11:52:07.000,3.0,8301.0,https://anaconda.org/conda-forge/xeus-python,2022-06-23 08:04:32.287,1032872.0,2.0,,,,,,,,,,,,,,,,,,,,,,
109,Resource Usage,Jupyter Notebook Extension for monitoring your own Resource Usage.,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,22,True,jupyter-resource-usage,jupyter-server/jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,BSD-2-Clause,2016-04-22 07:01:34.000,2022-07-11 20:02:51.000000,2022-07-06 13:32:04,203.0,15.0,73.0,8.0,77.0,35.0,27.0,319.0,2021-12-06 09:34:12.000,0.6.1,55.0,38467.0,5.0,3.0,,22.0,https://pypi.org/project/jupyter-resource-usage,2021-12-06 09:34:10.000,3.0,20512.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,494408.0,2.0,@jupyter-server/resource-usage,https://www.npmjs.com/package/@jupyter-server/resource-usage,2021-12-06 09:34:07.883,,296.0,,,,,,,,,,,,,,,,,
110,dask-labextension,JupyterLab extension for Dask.,https://github.com/dask/dask-labextension,,lab-extensions,22,True,dask-labextension,dask/dask-labextension,conda-forge/dask-labextension,https://github.com/dask/dask-labextension,BSD-3-Clause,2016-09-26 19:01:37.000,2022-06-22 14:17:08.997000,2022-06-21 23:17:54,367.0,27.0,50.0,18.0,105.0,36.0,93.0,267.0,2022-06-21 23:30:24.000,5.3.0,,23857.0,28.0,4.0,,19.0,https://pypi.org/project/dask-labextension,2022-06-21 23:23:11.000,4.0,5686.0,https://anaconda.org/conda-forge/dask-labextension,2022-06-22 14:17:08.997,569842.0,2.0,dask-labextension,https://www.npmjs.com/package/dask-labextension,2022-06-21 23:23:38.435,,2770.0,,,,,,,,,,,,,,,,,
111,scrapbook,A library for recording and reading data in notebooks.,https://github.com/nteract/scrapbook,,notebook-sharing,22,True,nteract-scrapbook,nteract/scrapbook,conda-forge/nteract-scrapbook,https://github.com/nteract/scrapbook,BSD-3-Clause,2018-10-22 04:17:04.000,2022-04-13 16:57:46.000000,2022-04-13 16:57:42,184.0,,26.0,18.0,41.0,24.0,25.0,246.0,2021-01-06 19:12:18.000,0.4.2,,78078.0,7.0,158.0,141.0,11.0,https://pypi.org/project/nteract-scrapbook,2021-01-06 19:12:18.000,17.0,77766.0,https://anaconda.org/conda-forge/nteract-scrapbook,2021-02-27 20:02:05.432,9067.0,3.0,,,,,,,,,,,,,,,,,,,,,,
112,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,22,False,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2022-03-31 15:56:58.000000,2021-06-27 18:55:19,167.0,,151.0,18.0,74.0,58.0,80.0,176.0,2020-08-28 12:01:56.000,1.3.2,,7276.0,9.0,101.0,94.0,31.0,https://pypi.org/project/jupyterhub-ldapauthenticator,2020-08-28 12:01:56.000,7.0,6764.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2020-08-28 14:10:52.507,25095.0,1.0,,,,,,,,,,,,,,,,,,,,,,
113,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,22,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2022-05-23 09:12:47.321000,2022-05-19 10:50:15,287.0,21.0,7.0,5.0,36.0,3.0,6.0,29.0,2021-01-04 10:18:03.000,4.2.0,,89230.0,17.0,571.0,545.0,5.0,https://pypi.org/project/ipydatawidgets,2022-05-19 09:59:51.000,26.0,85976.0,https://anaconda.org/conda-forge/ipydatawidgets,2022-05-23 09:12:47.321,159476.0,3.0,,,,,,,,,,,,,,,,,,,,,,
