,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,pypi_latest_release_published_at,pypi_dependent_project_count,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,updated_github_id,trending,cran_id,pypi,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,hex_id,bitbucket_id
271,jupyterlab_darkside_ui,Darkside ui and syntax theme for jupyterlab.,https://github.com/dunovank/jupyterlab_darkside_ui,,lab-themes,10,True,jupyterlab_darkside_ui,dunovank/jupyterlab_darkside_ui,,https://github.com/dunovank/jupyterlab_darkside_ui,BSD-3-Clause,2021-04-22 15:57:16.000,2023-05-30 13:40:31.000000,2023-05-30 13:40:30,31.0,2.0,8.0,4.0,5.0,,5.0,106.0,,,,333.0,,,,6.0,https://pypi.org/project/jupyterlab_darkside_ui,333.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
272,Horizon Theme,VSCode Horizon Theme port for JupyterLab.,https://github.com/mohirio/jupyterlab-horizon-theme,,lab-themes,10,True,jupyterlab-horizon-theme,mohirio/jupyterlab-horizon-theme,,https://github.com/mohirio/jupyterlab-horizon-theme,BSD-3-Clause,2019-06-07 08:46:59.000,2023-03-15 07:22:49.000000,2022-12-05 12:53:32,49.0,,3.0,1.0,10.0,,6.0,71.0,,,,1503.0,,2.0,2.0,3.0,https://pypi.org/project/jupyterlab-horizon-theme,474.0,,,,3.0,@mohirio/jupyterlab-horizon-theme,,,https://www.npmjs.com/package/@mohirio/jupyterlab-horizon-theme,,,1029.0,,,,,,,,,,,,,,,,
273,JupyterLab Kernelspy,A Jupyter Lab extension for inspecting messages to/from a kernel.,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,lab-extensions,10,False,jupyterlab-kernelspy,jupyterlab-contrib/jupyterlab-kernelspy,conda-forge/jupyterlab-kernelspy,https://github.com/jupyterlab-contrib/jupyterlab-kernelspy,,2018-04-20 16:11:58.000,2023-03-15 08:45:25.000000,2023-03-15 08:45:23,142.0,1.0,9.0,7.0,74.0,2.0,11.0,70.0,2022-04-19 08:14:02.000,3.1.0,,684.0,5.0,6.0,6.0,4.0,https://pypi.org/project/jupyterlab-kernelspy,122.0,https://anaconda.org/conda-forge/jupyterlab-kernelspy,2022-04-19 12:19:19.604,9218.0,3.0,jupyterlab-kernelspy,,,https://www.npmjs.com/package/jupyterlab-kernelspy,,,162.0,,,,,,,,,,,,,,,,
274,PPExtensions,Set of iPython and Jupyter extensions to improve user experience.,https://github.com/paypal/PPExtensions,,jupyter-extensions,10,False,ppextensions,paypal/PPExtensions,,https://github.com/paypal/PPExtensions,,2018-08-17 20:07:23.000,2019-11-22 13:46:43.000000,2018-12-07 00:05:33,32.0,,27.0,22.0,30.0,16.0,22.0,48.0,,,,22.0,,1.0,1.0,9.0,https://pypi.org/project/ppextensions,22.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
275,CAS Authenticator,CAS authenticator for Jupyterhub.,https://github.com/cwaldbieser/jhub_cas_authenticator,,hub-auth,10,False,jhub_cas_authenticator,cwaldbieser/jhub_cas_authenticator,,https://github.com/cwaldbieser/jhub_cas_authenticator,GPL-3.0,2017-09-17 19:17:08.000,2023-03-17 18:54:21.000000,2023-03-17 18:52:39,43.0,2.0,11.0,4.0,8.0,3.0,12.0,21.0,2020-03-27 22:25:50.000,1.0.2,,270.0,7.0,1.0,,4.0,https://pypi.org/project/jhub_cas_authenticator,270.0,,,,3.0,,2020-03-27 22:25:50.000,1.0,,,,,,,,,,,,,,,,,,,,
276,YarnSpawner,Spawn JupyterHub single user notebook servers in Hadoop/YARN containers.,https://github.com/jupyterhub/yarnspawner,,hub-spawners,10,False,jupyterhub-yarnspawner,jupyterhub/yarnspawner,conda-forge/jupyterhub-yarnspawner,https://github.com/jupyterhub/yarnspawner,BSD-3-Clause,2018-12-18 19:31:03.000,2022-12-27 15:33:13.000000,2019-07-16 16:58:16,37.0,,15.0,7.0,13.0,6.0,4.0,19.0,2019-07-01 16:01:55.000,0.4.0,,667.0,4.0,,,2.0,https://pypi.org/project/jupyterhub-yarnspawner,19.0,https://anaconda.org/conda-forge/jupyterhub-yarnspawner,2021-11-17 00:47:27.479,34379.0,3.0,,2019-07-01 16:01:55.000,,,,,,,,,,,,,,,,,,,,,
277,jnotebook-reader,"An awesome viewer to browse and render Jupyter Notebooks from local, Amazon S3, Google Cloud Storage or MinIO.",https://github.com/line/jnotebook_reader,,notebook-sharing,9,False,,line/jnotebook_reader,,https://github.com/line/jnotebook_reader,Apache-2.0,2020-10-30 02:50:59.000,2022-12-06 05:30:25.000000,2022-12-06 05:30:25,15.0,,16.0,14.0,14.0,1.0,4.0,101.0,2021-02-10 02:34:21.000,1.0.2,,,3.0,,,7.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
278,Jupyter Helpers,A collection of helpers for Jupyter/IPython.,https://github.com/krassowski/jupyter-helpers,,notebook-tools,9,False,jupyter_helpers,krassowski/jupyter-helpers,,https://github.com/krassowski/jupyter-helpers,MIT,2019-03-17 22:11:35.000,2021-07-31 11:45:58.000000,2021-07-31 11:45:57,27.0,,3.0,3.0,1.0,3.0,2.0,45.0,2021-02-10 16:37:32.000,0.2.3,,91.0,5.0,,,2.0,https://pypi.org/project/jupyter_helpers,91.0,,,,3.0,,2021-02-10 16:37:32.000,,,,,,,,,,,,,,,,,,,,,
279,ipyp5,p5.js Jupyter Widget.,https://github.com/jtpio/ipyp5,,widgets,9,False,ipyp5,jtpio/ipyp5,,https://github.com/jtpio/ipyp5,BSD-3-Clause,2018-03-06 17:50:12.000,2023-01-04 06:51:10.000000,2020-10-16 21:38:41,60.0,,5.0,4.0,21.0,5.0,,33.0,2019-07-06 21:45:12.000,0.1.1,,15.0,2.0,1.0,1.0,2.0,https://pypi.org/project/ipyp5,15.0,,,,3.0,,2019-07-06 21:45:12.000,,,,,,,,,,,,,,,,,,,,,
280,Keberos Authenticator,A JupyterHub authenticator using Kerberos.,https://github.com/jupyterhub/kerberosauthenticator,,hub-auth,9,False,jupyterhub-kerberosauthenticator,jupyterhub/kerberosauthenticator,,https://github.com/jupyterhub/kerberosauthenticator,BSD-3-Clause,2019-04-17 18:01:36.000,2019-07-16 16:57:42.000000,2019-07-16 16:57:24,21.0,,5.0,3.0,7.0,3.0,2.0,10.0,2019-07-01 16:04:40.000,0.2.0,,172.0,2.0,,,2.0,https://pypi.org/project/jupyterhub-kerberosauthenticator,172.0,,,,3.0,,2019-07-01 16:04:40.000,,,,,,,,,,,,,,,,,,,,,
281,ssh_ipykernel,A remote jupyter kernel via ssh.,https://github.com/bernhard-42/ssh_ipykernel,,kernels,9,False,ssh-ipykernel,bernhard-42/ssh_ipykernel,,https://github.com/bernhard-42/ssh_ipykernel,MIT,2019-09-01 17:43:26.000,2023-01-07 06:51:39.000000,2021-06-28 15:17:55,81.0,,1.0,3.0,22.0,3.0,,9.0,2021-06-28 15:15:13.000,1.2.3,,111.0,12.0,5.0,2.0,2.0,https://pypi.org/project/ssh-ipykernel,101.0,,,,3.0,interrupt-ipykernel-extension,2021-06-28 15:15:13.000,1.0,https://www.npmjs.com/package/interrupt-ipykernel-extension,2020-05-07 15:53:36.321,2.0,10.0,,,,,,,,,,,,,,,,
282,Jupyter Black,Black formatter for Jupyter Notebook.,https://github.com/drillan/jupyter-black,,jupyter-extensions,8,True,,drillan/jupyter-black,,https://github.com/drillan/jupyter-black,BSD-3-Clause,2018-08-10 05:21:02.000,2020-02-01 03:27:05.000000,2020-02-01 03:27:04,10.0,,23.0,4.0,3.0,10.0,13.0,424.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
283,jupyterlab-gitplus,JupyterLab extension to create GitHub commits & pull requests.,https://github.com/ReviewNB/jupyterlab-gitplus,,lab-extensions,8,False,jupyterlab_gitplus,ReviewNB/jupyterlab-gitplus,,https://github.com/ReviewNB/jupyterlab-gitplus,AGPL-3.0,2020-03-05 13:43:58.000,2023-02-28 12:12:05.000000,2023-02-28 12:09:08,114.0,,7.0,3.0,14.0,2.0,9.0,104.0,,,,203.0,,2.0,2.0,2.0,https://pypi.org/project/jupyterlab_gitplus,171.0,,,,3.0,@reviewnb/jupyterlab_gitplus,,,https://www.npmjs.com/package/@reviewnb/jupyterlab_gitplus,,,32.0,,,,,,,,,,,,,,,,
284,remote_ikernel,"All your Jupyter kernels, on all your machines, in one place.",https://github.com/tdaff/remote_ikernel,,kernels,8,False,remote_ikernel,tdaff/remote_ikernel,,https://github.com/tdaff/remote_ikernel,BSD-2-Clause,2017-07-11 14:29:42.000,2020-11-08 22:41:49.000000,2020-11-08 22:02:16,78.0,,11.0,2.0,4.0,10.0,18.0,13.0,,,,163.0,,,,7.0,https://pypi.org/project/remote_ikernel,163.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,tdaff/remote_ikernel
285,JupyterLab Spark,Spark Application UI extension for JupyterLab.,https://github.com/manuzhang/jupyterlab_spark,,lab-extensions,8,False,,manuzhang/jupyterlab_spark,,https://github.com/manuzhang/jupyterlab_spark,Apache-2.0,2019-04-20 06:31:59.000,2021-09-05 13:13:14.000000,2021-09-05 13:10:26,21.0,,2.0,4.0,11.0,2.0,3.0,9.0,2021-09-05 06:59:55.000,0.4.0,,43.0,3.0,2.0,2.0,2.0,,,,,,3.0,jupyterlab_spark,,,https://www.npmjs.com/package/jupyterlab_spark,,,43.0,,,,,,,,,,,,,,,,
286,easyexplore,Toolbox for easy and effective data exploration in Python.,https://github.com/GianniBalistreri/easyexplore,,widgets,8,False,easyexplore,GianniBalistreri/easyexplore,,https://github.com/GianniBalistreri/easyexplore,GPL-3.0,2020-05-04 17:26:04.000,2023-04-16 18:36:15.000000,2023-04-01 21:00:35,335.0,3.0,2.0,1.0,82.0,8.0,16.0,4.0,,,,651.0,,1.0,1.0,4.0,https://pypi.org/project/easyexplore,651.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
287,Vision UI,UI visual interface for fastai - now compatible with Google Colab.,https://github.com/asvcode/Vision_UI,,widgets,7,False,,asvcode/Vision_UI,,https://github.com/asvcode/Vision_UI,,2019-05-23 04:53:03.000,2020-07-05 04:00:59.000000,2020-07-05 04:00:59,112.0,,33.0,13.0,2.0,1.0,2.0,247.0,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
288,Gruvbox Theme,Gruvbox dark theme for Jupyter Lab. Modeled on classic gruvbox color palette and jupyter-themes gruvbox theme.,https://github.com/Rahlir/theme-gruvbox,,lab-themes,7,False,,Rahlir/theme-gruvbox,,https://github.com/Rahlir/theme-gruvbox,,2019-05-03 20:34:01.000,2020-04-12 19:23:01.000000,2020-04-12 19:22:55,44.0,,8.0,7.0,2.0,,,49.0,,,,63.0,,,,3.0,,,,,,3.0,@rahlir/theme-gruvbox,,,https://www.npmjs.com/package/@rahlir/theme-gruvbox,,,63.0,,,,,,,-5.0,,,,,,,,,
289,Theme Toggle,JupyterLab extension to toggle the theme in the Top Bar area.,https://github.com/jtpio/jupyterlab-theme-toggle,,lab-themes,7,False,,jtpio/jupyterlab-theme-toggle,,https://github.com/jtpio/jupyterlab-theme-toggle,BSD-3-Clause,2019-07-27 08:45:07.000,2023-03-04 04:24:29.000000,2021-06-16 11:42:31,48.0,,3.0,1.0,18.0,2.0,1.0,11.0,,,,959.0,,4.0,4.0,2.0,,,,,,3.0,jupyterlab-theme-toggle,,,https://www.npmjs.com/package/jupyterlab-theme-toggle,,,959.0,,,,,,,,,,,,,,,,
290,jupyterterminals,Jupyter plugin to support inline terminal shells along with buttons to control them.,https://github.com/willkessler/jupyterterminals,,jupyter-extensions,7,False,jupyterterminals,willkessler/jupyterterminals,,https://github.com/willkessler/jupyterterminals,MIT,2020-03-08 16:36:18.000,2023-01-05 23:10:50.000000,2023-01-05 23:08:38,55.0,,2.0,3.0,15.0,,1.0,8.0,2020-04-28 05:56:20.000,0.1.2,,25.0,2.0,2.0,2.0,2.0,https://pypi.org/project/jupyterterminals,25.0,,,,3.0,,2020-04-28 05:56:20.000,,,,,,,,,,,,,,,,,,,,,
291,jupyterlab-executor,JupyterLab extension to execute the scripts from the file browser.,https://github.com/gavincyi/jupyterlab-executor,,lab-extensions,7,False,jupyterlab-executor,gavincyi/jupyterlab-executor,,https://github.com/gavincyi/jupyterlab-executor,BSD-3-Clause,2020-12-29 15:51:54.000,2021-03-24 22:08:04.000000,2021-03-24 21:14:10,40.0,,,2.0,4.0,,1.0,7.0,2021-03-24 21:17:12.000,2021.1.6,3.0,310.0,3.0,2.0,2.0,2.0,https://pypi.org/project/jupyterlab-executor,300.0,,,,3.0,@gavincyi/jupyterlab-executor,,,https://www.npmjs.com/package/@gavincyi/jupyterlab-executor,,,10.0,,,,,,,,,,,,,,,,
292,Remote Authenticator,"A collection of JupyterHub Authenticators, including Header, Remote-User and Dummy, based on..",https://github.com/ucphhpc/jhub-authenticators,,hub-auth,7,False,jhub-authenticators,ucphhpc/jhub-authenticators,,https://github.com/ucphhpc/jhub-authenticators,GPL-3.0,2017-12-20 14:46:18.000,2023-03-08 13:41:56.000000,2023-03-08 13:41:52,231.0,1.0,1.0,2.0,,,,1.0,2022-10-03 13:12:31.287,0.5.0,,256.0,19.0,2.0,1.0,5.0,https://pypi.org/project/jhub-authenticators,256.0,,,,3.0,,2022-10-03 13:12:31.287,1.0,,,,,,,,,,,,,,,,,,,,
293,JupyterLab Bytecode,JupyterLab extension to explore CPython Bytecode.,https://github.com/jtpio/jupyterlab-python-bytecode,,lab-extensions,6,False,,jtpio/jupyterlab-python-bytecode,,https://github.com/jtpio/jupyterlab-python-bytecode,BSD-3-Clause,2018-09-29 19:55:49.000,2023-01-03 15:16:54.000000,2020-10-16 21:38:08,114.0,,6.0,2.0,48.0,2.0,3.0,59.0,,,,15.0,,2.0,2.0,2.0,,,,,,3.0,jupyterlab-python-bytecode,,,https://www.npmjs.com/package/jupyterlab-python-bytecode,,,15.0,,,,,,,,,,,,,,,,
294,ipyaggrid,,https://github.com/DGothrek/ipyaggrid,,widgets,6,False,ipyaggrid,DGothrek/ipyaggrid,,https://github.com/DGothrek/ipyaggrid,MIT,2019-05-06 04:24:26.000,2019-05-06 04:27:06.000000,2019-05-06 04:27:05,47.0,,,1.0,,6.0,,11.0,,,,6231.0,,,,2.0,https://pypi.org/project/ipyaggrid,5486.0,,,,3.0,ipyaggrid,,,https://www.npmjs.com/package/ipyaggrid,,,745.0,,,,,,,,,,,,,,,,
295,nb_black,A simple extension for Jupyter Notebook and Jupyter Lab to beautify Python code automatically using Black.,,,magic,6,False,nb_black,,conda-forge/nb_black,,,2019-05-02 16:13:43.498,2019-11-30 11:30:08.595000,,,,,,,,,,,,,19697.0,4.0,,,,https://pypi.org/project/nb_black,17851.0,https://anaconda.org/conda-forge/nb_black,2019-11-30 11:30:08.595,90460.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
296,Jupter-Notebook-REST-API,Run your jupyter notebooks as a REST API endpoint. This isnt a jupyter server but rather just a way to run your..,https://github.com/Invictify/Jupter-Notebook-REST-API,,notebook-tools,5,False,,Invictify/Jupter-Notebook-REST-API,,https://github.com/Invictify/Jupter-Notebook-REST-API,MIT,2020-03-31 22:48:04.000,2022-12-08 03:56:51.000000,2020-03-31 23:00:06,2.0,,8.0,4.0,16.0,,,66.0,,,,,,,,2.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
297,SSH Authenticator,A simple SSH authenticator for JupyterHub.,https://github.com/andreas-h/sshauthenticator,,hub-auth,4,False,,andreas-h/sshauthenticator,,https://github.com/andreas-h/sshauthenticator,BSD-3-Clause,2019-09-03 10:20:22.000,2019-09-03 15:17:32.000000,2019-09-03 15:17:07,4.0,,1.0,2.0,,,,6.0,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
298,Nord Theme,JupyterLab - Nord Theme.,https://github.com/kenshohara/theme-nord-extension,,lab-themes,3,False,,kenshohara/theme-nord-extension,,https://github.com/kenshohara/theme-nord-extension,,2019-06-11 02:09:21.000,2020-09-20 09:11:33.000000,2020-09-20 09:10:43,13.0,,1.0,2.0,3.0,1.0,4.0,24.0,,,,17.0,,2.0,2.0,,,,,,,3.0,@kenshohara/theme-nord-extension,,,https://www.npmjs.com/package/@kenshohara/theme-nord-extension,,,17.0,,,,,,,,,,,,,,,,
299,kernel-relay,kernel-relay is a GraphQL service for interfacing with one or more Jupyter kernels.,https://github.com/nteract/kernel-relay,,kernels,3,False,,nteract/kernel-relay,,https://github.com/nteract/kernel-relay,,2019-02-04 21:12:54.000,2023-01-04 02:47:40.000000,2019-07-10 04:14:14,12.0,,5.0,13.0,30.0,10.0,2.0,12.0,,,,,,2.0,2.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
