,name,description,homepage,resource,category,projectrank,show,pypi_id,github_id,conda_id,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,npm_id,npm_url,npm_latest_release_published_at,npm_dependent_project_count,npm_monthly_downloads,dockerhub_id,pypi_latest_release_published_at,pypi_dependent_project_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,conda_dependent_project_count,updated_github_id,trending,pypi,cran_id,go_id,go_url,go_latest_release_published_at,go_dependent_project_count,gem_id,docs_url,hex_id,bitbucket_id
89,LDAP Authenticator,LDAP Authenticator Plugin for Jupyter.,https://github.com/jupyterhub/ldapauthenticator,,hub-auth,24,True,jupyterhub-ldapauthenticator,jupyterhub/ldapauthenticator,conda-forge/jupyterhub-ldapauthenticator,https://github.com/jupyterhub/ldapauthenticator,BSD-3-Clause,2016-01-17 05:11:49.000,2023-11-07 09:02:06.000000,2023-11-07 09:02:05,190.0,4.0,171.0,20.0,81.0,71.0,83.0,193.0,2020-08-28 12:01:56.000,1.3.2,,9088.0,9.0,128.0,121.0,32.0,https://pypi.org/project/jupyterhub-ldapauthenticator,8572.0,https://anaconda.org/conda-forge/jupyterhub-ldapauthenticator,2023-06-16 16:08:49.184,33584.0,1.0,,,,,,,2020-08-28 12:01:56.000,7.0,,,,,,,,,,,,,,,,,
90,fastpages,"An easy to use blogging platform, with enhanced support for Jupyter Notebooks.",https://github.com/fastai/fastpages,,notebook-tools,23,True,,fastai/fastpages,,https://github.com/fastai/fastpages,Apache-2.0,2020-02-03 05:19:46.000,2022-11-13 18:05:19.000000,2022-11-13 18:05:19,1208.0,,764.0,43.0,326.0,,328.0,3497.0,2020-09-05 21:53:23.000,2.1.6,,,9.0,143.0,143.0,55.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
91,qgrid,"An interactive grid for sorting, filtering, and editing DataFrames in Jupyter notebooks.",https://github.com/quantopian/qgrid,,widgets,23,False,qgrid,quantopian/qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,Apache-2.0,2014-09-30 04:33:20.000,2023-06-16 16:08:00.950000,2020-04-07 18:56:49,405.0,,404.0,89.0,104.0,158.0,127.0,2996.0,2020-04-07 16:34:17.000,1.3.1,,46467.0,21.0,8.0,8.0,30.0,https://pypi.org/project/qgrid,40214.0,https://anaconda.org/conda-forge/qgrid,2023-06-16 16:08:00.950,396557.0,3.0,qgrid,https://www.npmjs.com/package/qgrid,,,506.0,,,,,,,,,,,,,,,,,,,,
92,IHaskell,A Haskell kernel for the Jupyter project.,https://github.com/IHaskell/IHaskell,,kernels,23,True,,gibiansky/IHaskell,,https://github.com/IHaskell/IHaskell,MIT,2013-08-26 07:16:09.000,2023-11-09 03:27:25.000000,2023-11-09 03:27:18,2209.0,31.0,259.0,49.0,648.0,39.0,737.0,2500.0,2018-08-01 13:19:52.714,0.0.6,,21.0,6.0,2.0,,112.0,,,,,,2.0,ihaskell_jupyterlab,https://www.npmjs.com/package/ihaskell_jupyterlab,2018-08-01 13:19:52.714,2.0,21.0,,,,,,,,,IHaskell/IHaskell,,,,,,,,,,,
93,nbQA,"Run ruff, isort, pyupgrade, mypy, pylint, flake8, and more on Jupyter Notebooks.",https://github.com/nbQA-dev/nbQA,,notebook-tools,23,True,nbqa,nbQA-dev/nbQA,conda-forge/nbqa,https://github.com/nbQA-dev/nbQA,MIT,2020-07-11 15:30:54.000,2023-10-30 18:13:43.000000,2023-10-02 16:40:51,692.0,2.0,37.0,8.0,546.0,8.0,280.0,897.0,2023-04-02 18:19:00.749,1.7.0,,84016.0,87.0,24.0,,29.0,https://pypi.org/project/nbqa,80494.0,https://anaconda.org/conda-forge/nbqa,2023-06-16 19:23:19.382,130328.0,3.0,,,,,,,2022-03-09 09:31:55.000,24.0,,,,,,,,,,,,,,,,,
94,gmaps,Google maps for Jupyter notebooks.,https://github.com/pbugnion/gmaps,,widgets,23,False,gmaps,pbugnion/gmaps,conda-forge/gmaps,https://github.com/pbugnion/gmaps,BSD-3-Clause,2014-12-01 09:12:06.000,2023-06-16 13:23:14.332000,2019-07-22 06:22:45,1380.0,,146.0,25.0,154.0,74.0,137.0,759.0,2019-07-21 08:49:48.715,0.9.0,,10364.0,95.0,49.0,3.0,16.0,https://pypi.org/project/gmaps,5174.0,https://anaconda.org/conda-forge/gmaps,2023-06-16 13:23:14.332,309128.0,3.0,jupyter-gmaps,https://www.npmjs.com/package/jupyter-gmaps,2019-07-21 08:49:48.715,2.0,1227.0,,2019-07-21 08:49:39.000,44.0,,,,,,,,,,,,,,,,,
95,nglview,Jupyter widget to interactively view molecular structures and trajectories.,https://github.com/nglviewer/nglview,,widgets,23,False,nglview,nglviewer/nglview,conda-forge/nglview,https://github.com/nglviewer/nglview,,2015-11-09 16:48:57.000,2023-09-15 17:05:02.000000,2023-09-11 15:52:48,1436.0,3.0,124.0,24.0,608.0,35.0,432.0,732.0,2023-09-11 15:53:18.000,3.0.8,281.0,31984.0,80.0,3.0,3.0,38.0,https://pypi.org/project/nglview,9266.0,https://anaconda.org/conda-forge/nglview,2023-09-15 01:27:48.506,691033.0,3.0,nglview-js-widgets,https://www.npmjs.com/package/nglview-js-widgets,,,5862.0,,,,,,,,,,,,,,,,,,,,
96,Apache Toree,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,23,True,toree,apache/incubator-toree,,https://github.com/apache/incubator-toree,Apache-2.0,2016-01-07 08:00:06.000,2023-10-01 17:07:29.000000,2023-10-01 17:07:29,1172.0,5.0,219.0,49.0,221.0,12.0,,722.0,2022-04-21 19:01:00.000,0.5.0,,9187.0,14.0,9.0,,107.0,https://pypi.org/project/toree,9187.0,,,,2.0,,,,,,,2022-04-21 19:01:00.000,9.0,,,,,,,,,,,,,,,,,
97,Mapbox GL,Use Mapbox GL JS to visualize data in a Python Jupyter notebook.,https://github.com/mapbox/mapboxgl-jupyter,,widgets,23,False,mapboxgl,mapbox/mapboxgl-jupyter,,https://github.com/mapbox/mapboxgl-jupyter,MIT,2017-08-08 15:10:51.000,2022-01-11 05:18:07.000000,2021-04-19 05:00:36,221.0,,138.0,124.0,91.0,43.0,67.0,643.0,2019-06-03 21:24:10.000,0.10.2,,14216.0,20.0,190.0,175.0,21.0,https://pypi.org/project/mapboxgl,14216.0,,,,3.0,,,,,,,2019-06-02 16:02:54.380,15.0,,,,,,,,,,,,,,,,,
98,pivottablejs,"Dragndrop Pivot Tables and Charts for Jupyter/IPython Notebook, care of PivotTable.js.",https://github.com/nicolaskruchten/jupyter_pivottablejs,,widgets,23,False,pivottablejs,nicolaskruchten/jupyter_pivottablejs,anaconda/pivottablejs,https://github.com/nicolaskruchten/jupyter_pivottablejs,MIT,2015-09-09 13:39:18.000,2023-11-07 22:52:56.717000,2018-12-04 14:43:25,32.0,,79.0,21.0,8.0,22.0,41.0,605.0,2018-01-15 18:14:37.000,0.9.0,,20417.0,10.0,396.0,375.0,3.0,https://pypi.org/project/pivottablejs,20387.0,https://anaconda.org/anaconda/pivottablejs,2023-11-07 22:52:56.717,2799.0,3.0,,,,,,,2018-01-15 18:14:37.000,21.0,,,,,,,3.0,,,,,,,,,,
99,Kernel Gateway,Jupyter Kernel Gateway.,https://github.com/jupyter-server/kernel_gateway,,kernels,23,False,jupyter-kernel-gateway,jupyter/kernel_gateway,conda-forge/jupyter_kernel_gateway,https://github.com/jupyter-server/kernel_gateway,,2015-09-21 15:34:11.000,2023-10-09 19:22:17.000000,2023-03-02 17:55:59,566.0,,120.0,39.0,202.0,15.0,168.0,455.0,2023-02-06 19:49:08.000,2.5.2,139.0,14709.0,15.0,44.0,44.0,44.0,https://pypi.org/project/jupyter-kernel-gateway,12356.0,https://anaconda.org/conda-forge/jupyter_kernel_gateway,2023-06-16 13:21:45.404,202239.0,2.0,,,,,,,,,,,,,,jupyter-server/kernel_gateway,,,,,,,,,,,
100,Octave Kernel,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,23,True,octave_kernel,calysto/octave_kernel,conda-forge/octave_kernel,https://github.com/Calysto/octave_kernel,BSD-3-Clause,2014-07-31 01:59:06.000,2023-06-16 13:22:04.819000,2022-12-18 16:07:56,423.0,,64.0,24.0,52.0,32.0,150.0,435.0,2022-11-29 02:04:58.000,0.35.1,142.0,18644.0,36.0,62.0,62.0,20.0,https://pypi.org/project/octave_kernel,12484.0,https://anaconda.org/conda-forge/octave_kernel,2023-06-16 13:22:04.819,511263.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
101,ThebeLab,Turn static HTML pages into live documents with Jupyter kernels.,https://github.com/executablebooks/thebe,,notebook-sharing,23,True,,executablebooks/thebe,,https://github.com/executablebooks/thebe,BSD-3-Clause,2017-03-14 12:17:22.000,2023-10-18 22:31:03.000000,2023-09-28 12:08:17,793.0,10.0,62.0,23.0,486.0,94.0,117.0,351.0,2021-10-26 10:04:08.000,0.8.2,,9591.0,5.0,8.0,8.0,28.0,,,,,,3.0,thebe,https://www.npmjs.com/package/thebe,,,9591.0,,,,,,,,,,,,,,,,,,,,
102,jupyter-server-proxy,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,23,True,jupyter-server-proxy,jupyterhub/jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,BSD-3-Clause,2016-10-18 22:02:06.000,2023-11-06 20:27:14.000000,2023-10-03 10:43:08,1043.0,45.0,129.0,18.0,247.0,64.0,121.0,312.0,2018-12-10 14:39:58.000,0.8.8,,265911.0,18.0,2.0,2.0,70.0,https://pypi.org/project/jupyter-server-proxy,228056.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2023-09-25 14:14:34.674,1422854.0,2.0,@jupyterlab/server-proxy,https://www.npmjs.com/package/@jupyterlab/server-proxy,,,3978.0,,,,,,,,,,,,,,,,,,,,
103,JupyterLab Spellchecker,Spellchecker for JupyterLab notebook markdown cells and file editor.,https://github.com/jupyterlab-contrib/spellchecker,,lab-extensions,23,True,jupyterlab-spellchecker,jupyterlab-contrib/spellchecker,conda-forge/jupyterlab-spellchecker,https://github.com/jupyterlab-contrib/spellchecker,BSD-3-Clause,2018-04-02 07:47:30.000,2023-10-07 22:03:22.000000,2023-07-28 20:05:17,217.0,,19.0,9.0,84.0,16.0,39.0,191.0,2023-07-28 20:17:21.000,0.8.4,,15637.0,13.0,197.0,197.0,6.0,https://pypi.org/project/jupyterlab-spellchecker,11913.0,https://anaconda.org/conda-forge/jupyterlab-spellchecker,2023-07-28 22:34:41.159,100958.0,2.0,@ijmbarr/jupyterlab_spellchecker,https://www.npmjs.com/package/@ijmbarr/jupyterlab_spellchecker,,,468.0,,,,,,,,,,,,,,,,,,,,
104,commuter,Notebook sharing hub.,https://github.com/nteract/commuter,,notebook-sharing,22,False,,nteract/commuter,,https://github.com/nteract/commuter,BSD-3-Clause,2017-01-03 22:23:32.000,2023-09-08 15:20:37.000000,2022-04-28 20:49:58,640.0,,579.0,41.0,255.0,52.0,39.0,6073.0,2020-10-27 19:53:29.453,5.11.0,,314.0,71.0,4.0,2.0,27.0,,,,,,3.0,@nteract/commuter,https://www.npmjs.com/package/@nteract/commuter,2020-10-27 19:53:29.453,2.0,314.0,,,,,,,,,,,,,,,,,,,,
105,Hydrogen,"Run code interactively, inspect data, and plot. All the power of Jupyter kernels, inside your favorite text editor.",https://github.com/nteract/hydrogen,,notebook-environments,22,True,,nteract/hydrogen,,https://github.com/nteract/hydrogen,MIT,2015-05-11 01:16:55.000,2023-11-08 07:57:55.000000,2023-01-10 01:11:13,2371.0,,352.0,89.0,880.0,169.0,1103.0,3877.0,2023-01-10 01:02:49.000,2.16.5,,,92.0,,,90.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
106,gophernotes,The Go kernel for Jupyter notebooks and nteract.,https://github.com/gopherdata/gophernotes,,kernels,22,True,,gopherdata/gophernotes,,https://github.com/gopherdata/gophernotes,MIT,2016-01-22 19:22:16.000,2023-11-03 18:02:49.000000,2023-11-03 18:01:39,402.0,1.0,255.0,83.0,78.0,53.0,130.0,3687.0,2022-05-31 17:34:28.000,0.7.5,43.0,927.0,22.0,15.0,14.0,29.0,,,,,,2.0,,,,,,gopherdata/gophernotes,,,https://hub.docker.com/r/gopherdata/gophernotes,2018-12-22 19:00:35.934804,7.0,87140.0,,,,,,github.com/gopherdata/gophernotes,https://pkg.go.dev/github.com/gopherdata/gophernotes,2022-05-31 17:31:46,1.0,,,,
107,What-If Tool,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,22,True,witwidget,PAIR-code/what-if-tool,conda-forge/tensorboard-plugin-wit,https://github.com/PAIR-code/what-if-tool,Apache-2.0,2018-09-07 20:26:10.000,2023-10-11 00:13:45.000000,2023-04-27 23:44:02,329.0,,155.0,29.0,108.0,80.0,56.0,851.0,2021-10-12 17:42:50.869,1.8.1,,56683.0,40.0,5.0,,20.0,https://pypi.org/project/witwidget,4557.0,https://anaconda.org/conda-forge/tensorboard-plugin-wit,2023-06-16 19:20:28.498,2092437.0,3.0,wit-widget,https://www.npmjs.com/package/wit-widget,2021-10-12 17:42:50.869,1.0,1091.0,,2021-10-12 17:42:30.000,4.0,,,,,,,,,,,,,,,,,
108,watermark,"An IPython magic extension for printing date and time stamps, version numbers, and hardware information.",https://github.com/rasbt/watermark,,magic,22,True,watermark,rasbt/watermark,conda-forge/watermark,https://github.com/rasbt/watermark,BSD-3-Clause,2014-07-30 03:46:33.000,2023-07-02 15:47:55.854000,2023-07-02 14:29:01,123.0,,87.0,13.0,47.0,17.0,28.0,835.0,2023-05-23 15:47:43.000,2.4.0,,31397.0,17.0,2081.0,2081.0,19.0,https://pypi.org/project/watermark,23772.0,https://anaconda.org/conda-forge/watermark,2023-07-02 15:47:55.854,274530.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
109,JupyterLab Templates,Support for jupyter notebook templates in jupyterlab.,https://github.com/finos/jupyterlab_templates,,lab-extensions,22,True,jupyterlab_templates,jpmorganchase/jupyterlab_templates,conda-forge/jupyterlab_templates,https://github.com/finos/jupyterlab_templates,Apache-2.0,2018-03-17 21:38:11.000,2023-11-09 02:32:24.000000,2023-11-01 15:25:25,429.0,12.0,59.0,16.0,145.0,6.0,81.0,352.0,2023-07-14 16:46:17.000,0.5.0,,17621.0,16.0,7.0,7.0,18.0,https://pypi.org/project/jupyterlab_templates,14411.0,https://anaconda.org/conda-forge/jupyterlab_templates,2023-08-17 13:29:47.158,17495.0,2.0,jupyterlab_templates,https://www.npmjs.com/package/jupyterlab_templates,,,2784.0,,,,,,,,,finos/jupyterlab_templates,,,,,,,,,,,
110,ipytest,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,22,True,ipytest,chmp/ipytest,,https://github.com/chmp/ipytest,MIT,2016-02-07 20:24:41.000,2023-09-20 18:27:28.000000,2023-05-19 07:54:10,322.0,,19.0,5.0,44.0,2.0,56.0,273.0,2023-05-19 07:58:00.869,0.13.3,,37454.0,39.0,340.0,319.0,5.0,https://pypi.org/project/ipytest,37454.0,,,,3.0,,,,,,,2023-05-19 07:58:00.869,21.0,,,,,,,,,,,,,,,,,
111,ipywebrtc,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,True,ipywebrtc,maartenbreddels/ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,MIT,2017-08-10 18:07:51.000,2023-06-16 13:24:24.196000,2023-03-06 12:26:30,217.0,,36.0,11.0,74.0,31.0,28.0,228.0,,,,53655.0,8.0,909.0,909.0,9.0,https://pypi.org/project/ipywebrtc,48936.0,https://anaconda.org/conda-forge/ipywebrtc,2023-06-16 13:24:24.196,328771.0,3.0,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,,,336.0,,,,,,,,,,,,,,,,,,,,
112,bookstore,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,22,False,bookstore,nteract/bookstore,,https://github.com/nteract/bookstore,BSD-3-Clause,2018-10-16 18:54:00.000,2021-12-15 14:37:42.138000,2019-12-09 16:52:07,619.0,,23.0,21.0,109.0,35.0,39.0,197.0,2021-12-15 14:37:42.138,0.0.0,,90201.0,19.0,16.0,15.0,7.0,https://pypi.org/project/bookstore,90201.0,,,,3.0,,,,,,,2013-09-26 04:24:45.000,1.0,,,,,,,,,,,,,,,,,
113,BatchSpawner,Custom Spawner for Jupyterhub to start servers in batch scheduled systems.,https://github.com/jupyterhub/batchspawner,,hub-spawners,22,True,batchspawner,jupyterhub/batchspawner,,https://github.com/jupyterhub/batchspawner,BSD-3-Clause,2015-10-27 03:53:10.000,2023-11-06 20:26:56.000000,2023-11-01 12:37:11,401.0,11.0,115.0,18.0,148.0,67.0,83.0,164.0,2022-10-05 04:48:28.224,1.2.0,,4176.0,10.0,34.0,30.0,43.0,https://pypi.org/project/batchspawner,4176.0,,,,2.0,,,,,,,2022-10-05 04:48:28.224,4.0,,,,,,,,,,,,,,,,,
114,ipylab,Control JupyterLab from Python Notebooks with Jupyter Widgets.,https://github.com/jtpio/ipylab,,lab-extensions,22,True,ipylab,jtpio/ipylab,conda-forge/ipylab,https://github.com/jtpio/ipylab,BSD-3-Clause,2019-11-15 19:52:12.000,2023-10-31 13:55:23.000000,2023-10-09 07:01:31,224.0,1.0,12.0,8.0,89.0,22.0,21.0,159.0,2023-08-11 05:48:03.000,1.0.0,133.0,102342.0,15.0,68.0,68.0,7.0,https://pypi.org/project/ipylab,100879.0,https://anaconda.org/conda-forge/ipylab,2023-08-11 12:01:52.980,27336.0,2.0,ipylab,https://www.npmjs.com/package/ipylab,,,657.0,,,,,,,,,,,,,,,,,,,,
115,Rsession Proxy,Jupyter extensions for running an RStudio rsession proxy.,https://github.com/jupyterhub/jupyter-rsession-proxy,,jupyter-extensions,22,True,jupyter-rsession-proxy,jupyterhub/jupyter-rsession-proxy,conda-forge/jupyter-rsession-proxy,https://github.com/jupyterhub/jupyter-rsession-proxy,BSD-3-Clause,2016-12-09 06:26:18.000,2023-06-25 05:31:24.530000,2023-06-23 00:48:01,236.0,,84.0,13.0,65.0,32.0,48.0,109.0,2023-06-23 01:00:00.721,2.2.0,,10814.0,14.0,46.0,45.0,21.0,https://pypi.org/project/jupyter-rsession-proxy,10041.0,https://anaconda.org/conda-forge/jupyter-rsession-proxy,2023-06-25 05:31:24.530,22436.0,2.0,,,,,,,2022-09-07 23:29:00.801,1.0,,,,,,,,,,,,,,,,,
116,Native Authenticator,JupyterHub-native User Authenticator.,https://github.com/jupyterhub/nativeauthenticator,,hub-auth,22,True,jupyterhub-nativeauthenticator,jupyterhub/nativeauthenticator,,https://github.com/jupyterhub/nativeauthenticator,BSD-3-Clause,2018-12-03 17:38:18.000,2023-11-07 09:58:59.000000,2023-11-07 09:58:58,574.0,8.0,63.0,12.0,155.0,30.0,73.0,66.0,2023-05-22 08:28:01.738,1.2.0,,8995.0,13.0,63.0,63.0,22.0,https://pypi.org/project/jupyterhub-nativeauthenticator,8995.0,,,,2.0,,,,,,,2022-09-09 11:33:03.525,,,,,,,,,,,,,,,,,,
117,ipyvue,Jupyter widgets base for Vue libraries.,https://github.com/widgetti/ipyvue,,widgets,22,True,ipyvue,mariobuikhuizen/ipyvue,conda-forge/ipyvue,https://github.com/widgetti/ipyvue,MIT,2019-08-11 10:10:05.000,2023-11-08 16:15:03.000000,2023-10-31 10:18:19,130.0,13.0,14.0,6.0,71.0,6.0,7.0,55.0,2023-10-19 10:55:09.000,1.10.1,,155428.0,29.0,636.0,606.0,4.0,https://pypi.org/project/ipyvue,148819.0,https://anaconda.org/conda-forge/ipyvue,2023-09-07 16:06:30.904,112746.0,3.0,jupyter-vue,https://www.npmjs.com/package/jupyter-vue,2023-09-07 15:01:13.667,12.0,3860.0,,2023-09-07 15:01:01.000,18.0,,,,,,widgetti/ipyvue,,,,,,,,,,,
118,ipydatawidgets,A set of widgets to help facilitate reuse of large datasets across widgets.,https://github.com/vidartf/ipydatawidgets,,widgets,22,True,ipydatawidgets,vidartf/ipydatawidgets,conda-forge/ipydatawidgets,https://github.com/vidartf/ipydatawidgets,BSD-3-Clause,2017-07-31 17:37:26.000,2023-06-16 16:11:33.197000,2023-06-14 12:39:14,307.0,,9.0,5.0,47.0,8.0,10.0,38.0,2023-06-14 12:41:06.000,4.3.5,,99016.0,22.0,978.0,949.0,5.0,https://pypi.org/project/ipydatawidgets,95132.0,https://anaconda.org/conda-forge/ipydatawidgets,2023-06-16 16:11:33.197,252461.0,3.0,,,,,,,2023-06-14 11:16:58.611,29.0,,,,,,,,,,,,,,,,,
119,ML Workspace,All-in-one web-based IDE specialized for machine learning and data science.,https://github.com/ml-tooling/ml-workspace,,notebook-environments,21,False,,ml-tooling/ml-workspace,,https://github.com/ml-tooling/ml-workspace,Apache-2.0,2019-05-27 16:55:15.000,2022-12-25 14:22:01.000000,2021-11-22 20:42:15,846.0,,394.0,74.0,32.0,3.0,91.0,3213.0,2021-07-13 22:12:59.000,0.13.2,,10121.0,4.0,,,11.0,,,,,,3.0,,,,,,mltooling/ml-workspace,,,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,27.0,546560.0,,,,,,,,,,,,,
120,xeus-cling,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,21,True,,jupyter-xeus/xeus-cling,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,BSD-3-Clause,2017-04-20 15:35:44.000,2023-11-03 12:52:53.000000,2023-08-05 06:50:25,531.0,,271.0,64.0,224.0,154.0,123.0,2800.0,,,,5524.0,20.0,,,26.0,,,https://anaconda.org/conda-forge/xeus-cling,2023-09-10 19:24:00.969,226498.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
121,colabcode,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,21,False,colabcode,abhishekkrthakur/colabcode,,https://github.com/abhishekkrthakur/colabcode,MIT,2020-09-09 10:06:26.000,2023-05-31 15:54:53.000000,2021-06-11 15:16:36,44.0,,284.0,19.0,39.0,63.0,33.0,1980.0,2021-06-11 15:17:12.000,0.3.0,,3391.0,13.0,142.0,142.0,8.0,https://pypi.org/project/colabcode,3391.0,,,,3.0,,,,,,,2021-06-11 15:17:12.000,,,,,,,,,,,,,,,,,,
122,notedown,Markdown = IPython Notebook.,https://github.com/aaren/notedown,,notebook-sharing,21,False,notedown,aaren/notedown,conda-forge/notedown,https://github.com/aaren/notedown,BSD-2-Clause,2014-02-17 17:28:59.000,2023-06-16 16:08:46.317000,2017-11-16 19:29:56,264.0,,93.0,21.0,29.0,40.0,29.0,846.0,,,,11001.0,1.0,239.0,239.0,7.0,https://pypi.org/project/notedown,10456.0,https://anaconda.org/conda-forge/notedown,2023-06-16 16:08:46.317,35435.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
123,Code Formatter,A JupyterLab plugin to facilitate invocation of code formatters.,https://github.com/ryantam626/jupyterlab_code_formatter,,lab-extensions,21,True,jupyterlab_code_formatter,ryantam626/jupyterlab_code_formatter,conda-forge/jupyterlab_code_formatter,https://github.com/ryantam626/jupyterlab_code_formatter,MIT,2018-08-12 20:50:17.000,2023-09-12 11:35:01.000000,2023-06-18 21:06:46,488.0,,53.0,7.0,138.0,28.0,164.0,759.0,,,,97920.0,42.0,,,42.0,https://pypi.org/project/jupyterlab_code_formatter,83801.0,https://anaconda.org/conda-forge/jupyterlab_code_formatter,2023-06-16 16:15:01.154,686322.0,2.0,@ryantam626/jupyterlab_code_formatter,https://www.npmjs.com/package/@ryantam626/jupyterlab_code_formatter,,,1641.0,,,,,,,,,,,,,,,,,,,,
124,Enterprise Gateway,"A lightweight, multi-tenant, scalable and secure gateway that enables Jupyter Notebooks to share resources across..",https://github.com/jupyter-server/enterprise_gateway,,kernels,21,False,jupyter_enterprise_gateway,jupyter/enterprise_gateway,conda-forge/jupyter_enterprise_gateway,https://github.com/jupyter-server/enterprise_gateway,,2017-04-21 16:05:14.000,2023-11-06 21:59:36.000000,2023-09-26 03:18:06,1345.0,7.0,196.0,40.0,753.0,63.0,495.0,576.0,2023-03-18 23:02:09.000,3.2.2,31888.0,4629.0,37.0,,,113.0,https://pypi.org/project/jupyter_enterprise_gateway,2339.0,https://anaconda.org/conda-forge/jupyter_enterprise_gateway,2023-06-16 13:24:38.315,133547.0,2.0,,,,,,,,,,,,,,jupyter-server/enterprise_gateway,,,,,,,,,,,
125,GPU Dashboards,A JupyterLab extension for displaying dashboards of GPU usage.,https://github.com/rapidsai/jupyterlab-nvdashboard,,lab-extensions,21,True,jupyterlab-nvdashboard,rapidsai/jupyterlab-nvdashboard,conda-forge/jupyterlab-nvdashboard,https://github.com/rapidsai/jupyterlab-nvdashboard,BSD-3-Clause,2019-08-12 15:22:10.000,2023-10-19 17:35:49.000000,2023-08-25 13:35:42,232.0,3.0,70.0,16.0,102.0,30.0,40.0,526.0,2023-08-25 13:39:24.000,0.9.0,,96808.0,8.0,2.0,2.0,18.0,https://pypi.org/project/jupyterlab-nvdashboard,95716.0,https://anaconda.org/conda-forge/jupyterlab-nvdashboard,2023-06-16 16:21:24.095,37261.0,2.0,jupyterlab-nvdashboard,https://www.npmjs.com/package/jupyterlab-nvdashboard,,,300.0,,,,,,,,,,,,,,,,,,,,
126,JupyterLab Renderers,Renderers and renderer extensions for JupyterLab.,https://github.com/jupyterlab/jupyter-renderers,,lab-renderer,21,True,jupyterlab-katex,jupyterlab/jupyter-renderers,conda-forge/jupyterlab-vega3,https://github.com/jupyterlab/jupyter-renderers,BSD-3-Clause,2017-06-08 16:59:07.000,2023-10-26 14:22:47.000000,2023-10-26 14:22:43,621.0,1.0,74.0,33.0,199.0,40.0,74.0,474.0,2023-08-01 12:55:42.001,3.4.0,,3128.0,33.0,4.0,,31.0,https://pypi.org/project/jupyterlab-katex,846.0,https://anaconda.org/conda-forge/jupyterlab-vega3,2023-06-16 19:25:17.752,3466.0,1.0,@jupyterlab/geojson-extension,https://www.npmjs.com/package/@jupyterlab/geojson-extension,2023-08-01 12:55:42.001,3.0,2174.0,,2023-05-23 12:27:01.602,1.0,,,,,,,,,,,,,,,,,
127,Appmode,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,21,True,appmode,oschuett/appmode,conda-forge/appmode,https://github.com/oschuett/appmode,MIT,2017-03-17 13:33:53.000,2023-06-16 13:23:23.036000,2023-05-18 15:12:24,102.0,,70.0,25.0,16.0,7.0,54.0,429.0,2023-05-18 14:28:00.000,0.9.0,,4492.0,17.0,371.0,350.0,9.0,https://pypi.org/project/appmode,1458.0,https://anaconda.org/conda-forge/appmode,2023-06-16 13:23:23.036,218517.0,2.0,,,,,,,2020-06-09 08:23:50.000,21.0,,,,,,,,,,,,,,,,,
